% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:09
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ez)
7.079896247619854E-4      0.0017185324347857738    0.010508                 -386.68298956844154
6.782768212245591E-4      0.0017444563726735204    0.010508                 -302.53079429605293
6.782768212245591E-4      0.0017044563726735205    0.010508                 -332.36377975933476
6.485640176871325E-4      0.001730380310561267     0.010508                 -250.09731551424645
6.485640176871324E-4      0.001770380310561267     0.010508                 -230.25508403194033
6.188512141497059E-4      0.0017563042484490135    0.010508                 -174.98911599564616
6.188512141497059E-4      0.0017963042484490134    0.010508                 -163.2186768328676
5.891384106122795E-4      0.0017822281863367603    0.010508                 -105.36926760344289
5.891384106122795E-4      0.0018222281863367602    0.010508                 -101.42157269883467
5.594256070748531E-4      0.0018081521242245067    0.010508                 -41.23777033763659
5.59425607074853E-4       0.0018481521242245066    0.010508                 -44.86377162984252
5.297128035374265E-4      0.0018340760621122533    0.010508                 17.40537580177248
5.297128035374265E-4      0.0018740760621122534    0.010508                 6.454726374109157
5.0E-4                    0.0018599999999999999    0.010508                 70.56017081478419
5.0E-4                    0.0019                   0.010508                 52.53392131302075
6.485640176871324E-4      0.001690380310561267     0.010508                 -303.69612668651894
6.188512141497059E-4      0.0017163042484490134    0.010508                 -222.9004838326331
5.891384106122794E-4      0.0017422281863367602    0.010508                 -149.4532788086534
5.59425607074853E-4       0.0017681521242245068    0.010508                 -81.4944249110716
5.297128035374265E-4      0.0017940760621122534    0.010508                 -19.0239221398857
5.0E-4                    0.00182                  0.010508                 37.95822950490259
6.188512141497059E-4      0.0016763042484490135    0.010508                 -270.96953608035915
5.891384106122795E-4      0.0017022281863367603    0.010508                 -191.63155951248783
5.59425607074853E-4       0.001728152124224507     0.010508                 -119.84534898312917
5.297128035374265E-4      0.0017540760621122535    0.010508                 -53.547489580167934
5.0E-4                    0.00178                  0.010508                 7.262018696396069
5.891384106122795E-4      0.0016622281863367602    0.010508                 -234.18400794085488
5.59425607074853E-4       0.001688152124224507     0.010508                 -156.29054255381075
5.297128035374265E-4      0.0017140760621122534    0.010508                 -86.16532651907335
5.0E-4                    0.00174                  0.010508                 -21.528461610732904
5.59425607074853E-4       0.001648152124224507     0.010508                 -193.33954226800603
5.297128035374264E-4      0.0016740760621122533    0.010508                 -116.8774329566028
5.0E-4                    0.0017000000000000001    0.010508                 -48.41321141648638
5.297128035374265E-4      0.0016340760621122536    0.010508                 -148.43613906181355
5.0E-4                    0.00166                  0.010508                 -73.39223072086341
5.0E-4                    0.0016200000000000001    0.010508                 -66.31586554818439
5.0E-4                    0.00134                  0.010508                 -106.94413859230995
5.367269138840589E-4      0.0013571711253991417    0.010508                 -234.1745154502815
5.0E-4                    0.0013800000000000002    0.010508                 0
5.367269138840589E-4      0.0013971711253991416    0.010508                 -82.98312718764298
5.734538277681177E-4      0.001374342250798283     0.010508                 -310.60309566085743
5.734538277681177E-4      0.001414342250798283     0.010508                 -168.4150874569165
