% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:44
% Dimension:          3
% Nodes:              2539
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Hy)
0.0025000000000000005     0.0061666666666666675    0.005608000000000002     -6.20977107612573
0.0025000000000000005     0.006205555555555556     0.005608000000000002     -4.944852834268797
0.0024754153711986884     0.0061754210656220655    0.005608000000000002     -5.736436649608407
0.0024754153711986884     0.006214309954510956     0.005608000000000002     -4.600738813193608
0.0025000000000000005     0.006244444444444446     0.005608000000000002     -4.000154757482735
0.0024754153711986884     0.006253198843399843     0.005608000000000002     -3.6560407364075607
0.0025000000000000005     0.0062833333333333335    0.005608000000000002     -3.0554566806966887
0.0024754153711986884     0.006292087732288733     0.005608000000000002     -2.711342659621514
0.0025                    0.006322222222222223     0.005608000000000001     -2.1107586039106403
0.002475415371198688      0.006330976621177622     0.005608000000000002     -1.7666445828354695
0.0025                    0.006361111111111112     0.005608000000000001     -1.166060527124598
0.002475415371198688      0.0063698655100665105    0.005608000000000001     -0.7679842071655726
0.0025                    0.0064                   0.005608000000000001     -0.11068122516926451
0.0024508307423973764     0.006184175464577464     0.005608000000000002     -5.498768673588778
0.0024508307423973764     0.006223064353466353     0.005608000000000002     -4.256624792118427
0.0024508307423973764     0.006261953242355242     0.005608000000000002     -3.311926715332389
0.0024508307423973764     0.00630084213124413      0.005608000000000002     -2.367228638546333
0.0024508307423973755     0.006339731020133019     0.005608                 -1.4252871891618761
0.002426246113596064      0.006192929863532862     0.005608000000000002     -5.261100697569149
0.002426246113596064      0.006231818752421752     0.005608000000000002     -3.912510771043241
0.002426246113596064      0.00627070764131064      0.005608000000000002     -2.967812694257197
0.002426246113596064      0.006309596530199529     0.005608000000000001     -2.0825901711581647
0.002401661484794752      0.00620168426248826      0.005608000000000001     -5.02343272154951
0.002401661484794752      0.006240573151377149     0.005608000000000001     -3.5683967499680707
0.0024016614847947515     0.0062794620402660374    0.005608                 -2.739893153154464
0.00237707685599344       0.006210438661443659     0.005608000000000001     -4.785764745529906
0.00237707685599344       0.006249327550332548     0.005608000000000001     -3.397196135150754
0.002352492227192128      0.006219193060399057     0.005608000000000001     -4.835120448320672
0.0023497723985252427     0.006189526846155775     0.005608000000000001     -5.97395455078062
0.002374357027326555      0.006180772447200376     0.005608000000000002     -5.55703748953486
0.002347052569858358      0.006159860631912492     0.005608000000000002     -5.936363508143712
0.00237163719865967       0.006151106232957093     0.005608000000000001     -5.711526293688959
0.002344332741191473      0.0061301944176692085    0.005608000000000001     -5.898772465506832
0.0023689173699927854     0.006121440018713811     0.005608000000000002     -5.866015097842995
0.0023416129125245883     0.006100528203425926     0.005608000000000001     -5.86118142287002
0.0023661975413259003     0.0060917738044705275    0.005608000000000001     -6.02050390199709
0.0023388930838577036     0.006070861989182644     0.005608000000000001     -5.823590380233083
0.0023634777126590157     0.006062107590227245     0.005608000000000001     -6.037075800508208
0.0023361732551908185     0.006041195774939361     0.005608000000000001     -5.893191003229262
