% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 21:20
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ez)
0.001739047872793132      0.005827892223864421     0.005608000000000001     -1050.9657555793665
0.001773244014511185      0.005864537376266771     0.005608000000000001     -1063.3992401518713
0.0017227202645166144     0.005867129804031616     0.005608000000000001     -1018.0204098834379
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     -985.8917903937728
0.0018074401562292383     0.005901182528669121     0.005608000000000002     -1037.8569564212287
0.0017911125479527206     0.005940420108836316     0.005608000000000001     -964.3556435905897
0.0018416362979472912     0.005937827681071471     0.005608                 -996.0807442866027
0.0018253086896707735     0.005977065261238665     0.005608000000000001     -926.5920441799195
0.0018758324396653443     0.005974472833473821     0.005608000000000001     -938.0706037479929
0.0018595048313888268     0.006013710413641016     0.005608000000000001     -872.600992161762
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     -863.8265348053997
0.00189370097310688       0.006050355566043365     0.005608000000000001     -802.3824875361181
0.0019442247231014505     0.00604776313827852      0.005608000000000001     -773.3485374588226
0.0019278971148249328     0.006087000718445715     0.005608                 -607.0277534695019
0.0019784208648195036     0.00608440829068087      0.005608000000000001     -594.6352950680375
0.0017063926562400971     0.00590636738419881      0.005608000000000002     -1015.9833977326794
0.00174058879795815       0.0059430125366011595    0.005608                 -974.4632006520878
0.001774784939676203      0.00597965768900351      0.005608                 -933.8391281488455
0.0018089810813942562     0.00601630284140586      0.005608000000000002     -876.9876030381149
0.0018431772231123095     0.00605294799380821      0.005608000000000002     -803.9086253198986
0.0018773733648303624     0.006089593146210559     0.005608000000000002     -606.0032442169293
0.0016900650479635794     0.005945604964366005     0.005608                 -999.4316190663594
0.0017242611896816323     0.005982250116768355     0.005608                 -949.4357358116281
0.0017584573313996856     0.006018895269170705     0.005608000000000002     -889.7237376083256
0.0017926534731177385     0.006055540421573054     0.005608                 -813.7842867975357
0.0018268496148357918     0.006092185573975404     0.005608                 -613.0900263330241
0.001673737439687062      0.005984842544533199     0.005608000000000001     -968.3650738844792
0.0017079335814051153     0.00602148769693555      0.005608000000000002     -910.809395872393
0.0017421297231231681     0.006058132849337899     0.005608000000000001     -832.0094719690309
0.0017763258648412212     0.006094778001740249     0.005608                 -628.2880998177874
0.0016574098314105445     0.006024080124700394     0.005608000000000002     -922.7837621870381
0.0016916059731285976     0.006060725277102744     0.005608000000000001     -858.5841808343821
0.0017258021148466507     0.006097370429505094     0.005608000000000002     -651.5974646712186
0.001641082223134027      0.006063317704867588     0.005608000000000001     -862.687683974036
0.0016752783648520799     0.006099962857269938     0.005608                 -683.0181208933176
0.0016247546148575095     0.006102555285034783     0.005608000000000001     -732.3979909672039
0.0025000000000000005     0.006050000000000001     0.005608000000000002     37.97586448799378
0.0025000000000000005     0.006100000000000001     0.005608000000000002     -4.0584332266639517E-13
0.0024677362666874134     0.006061755674590462     0.005608000000000002     33.023470980748215
0.0024677362666874134     0.006111755674590462     0.005608000000000001     -19.530009873163856
0.0025000000000000005     0.006150000000000001     0.005608000000000002     -3.497238785539125E-13
0.0024677362666874125     0.006161755674590461     0.005608000000000001     -27.25949438585127
0.0025000000000000005     0.006200000000000001     0.005608000000000001     -2.885852094599973E-13
0.0024677362666874134     0.006211755674590461     0.005608000000000001     -34.988978898538676
0.0025000000000000005     0.00625                  0.005608000000000002     -2.2242731538464926E-13
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     -42.718463411226026
0.0025000000000000005     0.0063                   0.005608000000000002     -1.5125019632786738E-13
0.0024677362666874125     0.006311755674590461     0.005608000000000001     -50.44794792391349
0.0025000000000000005     0.006350000000000001     0.005608000000000001     -7.505385228965272E-14
0.0024677362666874125     0.006361755674590461     0.005608                 -61.69909503741502
0.0025                    0.0064                   0.005608000000000001     7.467238691855826E-15
0.0024354725333748254     0.006073511349180923     0.005608000000000002     5.31851456439874
0.0024354725333748254     0.006123511349180922     0.005608000000000002     -43.373443800193485
0.0024354725333748254     0.0061735113491809225    0.005608000000000002     -58.83241282556838
0.0024354725333748254     0.006223511349180923     0.005608000000000002     -74.29138185094325
0.0024354725333748254     0.006273511349180923     0.005608000000000002     -89.75035087631818
0.0024354725333748254     0.006323511349180922     0.005608000000000002     -111.58942647693998
0.0024032088000622382     0.006085267023771384     0.005608000000000001     -26.151072517057344
0.0024032088000622382     0.006135267023771384     0.005608000000000002     -71.53030178108918
0.0024032088000622382     0.006185267023771384     0.005608000000000002     -94.71875531915157
0.0024032088000622382     0.006235267023771383     0.005608                 -117.90720885721373
0.002403208800062238      0.006285267023771383     0.005608                 -149.67099431857469
0.0023709450667496507     0.006097022698361845     0.005608000000000002     -61.385290263619936
0.0023709450667496507     0.006147022698361846     0.005608000000000002     -104.00058381585137
0.0023709450667496507     0.006197022698361845     0.005608000000000001     -134.91852186660088
0.0023709450667496502     0.0062470226983618446    0.005608                 -175.94379856231924
0.002338681333437063      0.006108778372952307     0.005608000000000002     -100.38413867528858
0.002338681333437063      0.006158778372952306     0.005608000000000001     -140.78428990447918
0.002338681333437063      0.006208778372952306     0.005608000000000002     -190.40783920817393
0.002306417600124476      0.006120534047542768     0.005608000000000001     -143.14761775206432
0.0023064176001244756     0.006170534047542767     0.005608                 -193.0631162561382
0.0022741538668118884     0.006132289722133228     0.005608000000000001     -204.95113101455254
0.0015000000000000002     0.006400000000000001     0.005608000000000001     -40.35316987569035
0.0015178220878367874     0.006357507897862114     0.005608000000000001     -121.28486581537628
0.001547619047619048      0.006400000000000002     0.005608000000000001     -3.8405217369552265E-13
0.001565441135455835      0.006357507897862114     0.005608000000000001     -107.9741430822883
0.0015356441756735743     0.006315015795724225     0.005608000000000002     -232.05417331087915
0.001583263223292622      0.006315015795724225     0.005608000000000001     -209.51935456494704
0.0015534662635103612     0.006272523693586336     0.005608                 -335.18286920540083
0.001601085311129409      0.006272523693586336     0.005608000000000001     -304.6356344479766
0.0015712883513471485     0.006230031591448448     0.005608000000000001     -430.6709534989411
0.0016189073989661962     0.006230031591448449     0.005608000000000001     -393.3229827313778
0.0015891104391839354     0.00618753948931056      0.005608000000000002     -518.5184261915005
0.001636729486802983      0.00618753948931056      0.005608000000000001     -475.58139941515043
0.0016069325270207224     0.006145047387172671     0.005608000000000001     -598.7252872830786
0.00165455157463977       0.006145047387172671     0.005608                 -553.8396241551002
0.0015952380952380957     0.006400000000000001     0.005608000000000002     -3.839764884360079E-13
0.0016130601830748824     0.006357507897862112     0.005608000000000001     -109.96612420022491
0.0016308822709116696     0.006315015795724225     0.005608000000000001     -213.50331680082022
0.0016487043587484567     0.006272523693586336     0.005608000000000002     -310.6115778017866
0.0016665264465852438     0.006230031591448448     0.005608000000000002     -401.2909072031246
0.001684348534422031      0.00618753948931056      0.005608000000000002     -487.32326066299834
0.001642857142857143      0.006400000000000001     0.005608000000000001     -3.801701376430793E-13
0.0016606792306939303     0.006357507897862113     0.005608000000000001     -111.95810531816164
0.0016785013185307172     0.006315015795724225     0.005608000000000002     -217.4872790366939
0.0016963234063675043     0.006272523693586336     0.005608000000000001     -316.5875211555972
0.0017141454942042912     0.006230031591448448     0.005608000000000001     -409.8480761578599
0.001690476190476191      0.006400000000000001     0.005608000000000002     -3.726331213167416E-13
0.001708298278312978      0.006357507897862113     0.005608000000000002     -113.95008643609825
0.0017261203661497648     0.006315015795724225     0.005608000000000002     -221.4712412725675
