% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:21
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hy)
0.0021666666666666666     0.0063999999999999994    0.001608                 -0.13236744285413057
0.0021820219809731266     0.006361755674590461     0.0016080000000000003    -0.4026933902311002
0.002214285714285714      0.0063999999999999994    0.0016080000000000003    -4.382061198215737E-14
0.0022296410285921747     0.00636175567459046      0.0016080000000000003    -0.5298735672230632
0.002197377295279587      0.0063235113491809216    0.001608                 -0.9279383889958155
0.002244996342898635      0.006323511349180922     0.001608                 -1.0597471344460831
0.0022127326095860472     0.006285267023771383     0.001608                 -1.4531833877605371
0.002260351657205095      0.006285267023771383     0.001608                 -1.5896207016690997
0.0022280879238925078     0.0062470226983618446    0.001608                 -1.9784283865252792
0.0022757069715115554     0.006247022698361845     0.0016080000000000003    -2.1194942688921197
0.002243443238198968      0.006208778372952306     0.001608                 -2.5036733852900106
0.0022910622858180155     0.006208778372952306     0.001608                 -2.6493678361151387
0.002258798552505428      0.0061705340475427676    0.001608                 -3.0289183840547125
0.0023064176001244756     0.006170534047542767     0.001608                 -3.1113459545292743
0.0022741538668118884     0.006132289722133228     0.001608                 -3.7492558256771806
0.002261904761904762      0.0063999999999999994    0.001608                 -3.8662894124889757E-14
0.002277260076211222      0.006361755674590461     0.0016079999999999998    -0.5298735672230568
0.0022926153905176824     0.006323511349180922     0.001608                 -1.0597471344460767
0.0023079707048241425     0.006285267023771384     0.001608                 -1.5896207016690944
0.002323326019130603      0.0062470226983618446    0.001608                 -2.1194942688921135
0.002338681333437063      0.006208778372952306     0.001608                 -2.615934884903784
0.0023095238095238095     0.0063999999999999994    0.001608                 -3.3505176267621994E-14
0.00232487912383027       0.006361755674590461     0.001608                 -0.5298735672230521
0.00234023443813673       0.006323511349180922     0.001608                 -1.059747134446072
0.00235558975244319       0.006285267023771383     0.001608                 -1.5896207016690869
0.0023709450667496502     0.0062470226983618446    0.001608                 -2.120523815278318
0.002357142857142857      0.0063999999999999994    0.001608                 -2.8347458410354567E-14
0.0023724981714493176     0.006361755674590462     0.001608                 -0.5298735672230482
0.0023878534857557777     0.006323511349180922     0.001608                 -1.0597471344460656
0.002403208800062238      0.006285267023771383     0.001608                 -1.6251127456528118
0.0024047619047619048     0.0064                   0.001608                 -2.3189740553086886E-14
0.0024201172190683653     0.006361755674590461     0.001608                 -0.5298735672230422
0.0024354725333748254     0.006323511349180922     0.001608                 -1.1297016760273362
0.0024523809523809524     0.0064                   0.001608                 -1.8032022695819206E-14
0.0024677362666874125     0.006361755674590461     0.001608                 -0.6342906064018641
0.0025                    0.0064                   0.001608                 -0.1388795367763637
0.0025000000000000005     0.006050000000000001     0.0016080000000000003    -5.058770816147483
0.0025000000000000005     0.006100000000000001     0.0016080000000000005    -4.226813203113056
0.0024677362666874134     0.006061755674590462     0.0016080000000000005    -4.886010045823282
0.0024677362666874134     0.006111755674590462     0.0016080000000000003    -4.029586086880979
0.0025000000000000005     0.006150000000000001     0.001608                 -3.568637514853007
0.0024677362666874125     0.006161755674590461     0.001608                 -3.3714103986209176
0.0025000000000000005     0.006200000000000001     0.001608                 -2.910461826592966
0.0024677362666874134     0.006211755674590461     0.0016080000000000003    -2.7132347103608554
0.0025000000000000005     0.00625                  0.001608                 -2.2522861383329102
0.0024677362666874134     0.0062617556745904615    0.0016080000000000003    -2.055059022100804
0.0025000000000000005     0.0063                   0.001608                 -1.5941104500728311
0.0024677362666874125     0.006311755674590461     0.001608                 -1.3968833338407358
0.0025000000000000005     0.006350000000000001     0.001608                 -0.9359347618127833
0.0024354725333748254     0.006073511349180923     0.001608                 -4.710954607020584
0.0024354725333748254     0.006123511349180922     0.001608                 -3.832358970648848
0.0024354725333748254     0.0061735113491809225    0.001608                 -3.1741832823888023
0.0024354725333748254     0.006223511349180923     0.0016080000000000003    -2.516007594128735
0.0024354725333748254     0.006273511349180923     0.001608                 -1.8578319058686685
0.0024032088000622382     0.006085267023771384     0.001608                 -4.535899168217897
0.0024032088000622382     0.006135267023771384     0.001608                 -3.6351318544167213
0.0024032088000622382     0.006185267023771384     0.0016080000000000003    -2.9769561661566692
0.0024032088000622382     0.006235267023771383     0.001608                 -2.3187804778966323
0.0023709450667496507     0.006097022698361845     0.001608                 -4.360843729415264
0.0023709450667496507     0.006147022698361846     0.001608                 -3.4379047381846277
0.0023709450667496507     0.006197022698361845     0.001608                 -2.7797290499245753
0.002338681333437063      0.006108778372952307     0.001608                 -4.18578829061258
0.002338681333437063      0.006158778372952306     0.001608                 -3.2406776219524938
0.002306417600124476      0.006120534047542768     0.001608                 -4.0107328518099115
7.321727123280041E-4      0.006176133041791869     0.001608                 3.195916944847478
7.466242296144798E-4      0.006208114035821602     0.0016080000000000003    2.63380580271558
6.990051819954321E-4      0.006208114035821602     0.0016080000000000003    2.732078505846759
7.134566992819077E-4      0.006240095029851336     0.0016080000000000003    2.27586647603143
7.610757469009553E-4      0.006240095029851335     0.001608                 2.186608218391723
7.279082165683833E-4      0.006272076023881069     0.001608                 1.8206931808251403
7.755272641874309E-4      0.006272076023881068     0.001608                 1.739410634067877
7.42359733854859E-4       0.006304057017910801     0.001608                 1.3655198856188582
7.899787814739065E-4      0.006304057017910801     0.001608                 1.292213049744024
7.568112511413346E-4      0.006336038011940534     0.0016080000000000003    0.910346590412571
8.044302987603822E-4      0.006336038011940534     0.001608                 0.8450154654201898
7.712627684278102E-4      0.006368019005970267     0.001608                 0.4551732952062855
8.188818160468577E-4      0.006368019005970267     0.001608                 0.3978178810963139
7.857142857142857E-4      0.0063999999999999994    0.001608                 0
8.333333333333334E-4      0.0064                   0.001608                 0.1617770159224929
6.658376516628601E-4      0.006240095029851335     0.001608                 2.3021783443879187
6.802891689493358E-4      0.006272076023881068     0.0016079999999999998    1.8206931808251403
6.947406862358113E-4      0.0063040570179108005    0.001608                 1.3655198856188582
7.09192203522287E-4       0.006336038011940535     0.001608                 0.910346590412571
7.236437208087626E-4      0.006368019005970268     0.001608                 0.4551732952062855
7.380952380952382E-4      0.0064                   0.001608                 0
6.326701213302882E-4      0.006272076023881068     0.001608                 1.8722781829290902
6.471216386167637E-4      0.006304057017910801     0.001608                 1.3655198856188582
6.615731559032395E-4      0.006336038011940534     0.001608                 0.910346590412571
6.76024673189715E-4       0.006368019005970267     0.001608                 0.4551732952062855
6.904761904761906E-4      0.0063999999999999994    0.001608                 0
5.995025909977161E-4      0.006304057017910801     0.001608                 1.4423780214702755
6.139541082841918E-4      0.006336038011940534     0.001608                 0.910346590412571
6.284056255706674E-4      0.006368019005970267     0.001608                 0.4551732952062855
6.428571428571429E-4      0.0063999999999999994    0.001608                 0
5.663350606651442E-4      0.006336038011940534     0.001608                 1.0124778600114415
5.807865779516197E-4      0.006368019005970267     0.001608                 0.4551732952062855
5.952380952380953E-4      0.0064                   0.001608                 0
5.331675303325721E-4      0.006368019005970267     0.001608                 0.5825776985526157
5.476190476190477E-4      0.0063999999999999994    0.001608                 0
5.000000000000001E-4      0.0064                   0.001608                 0.15267753709379847
0.0015000000000000002     0.006400000000000001     0.001608                 -0.07982773224591302
0.0015178220878367874     0.006357507897862114     0.0016080000000000003    0.02695240143981903
0.001547619047619048      0.006400000000000002     0.0016080000000000003    0.23453732900035917
0.001565441135455835      0.006357507897862114     0.0016080000000000003    0.031181850675821396
0.0015356441756735743     0.006315015795724225     0.001608                 -0.13549626588234234
0.001583263223292622      0.006315015795724225     0.001608                 -0.17217362764857144
0.0015534662635103612     0.006272523693586336     0.001608                 -0.2979449332044596
0.001601085311129409      0.006272523693586336     0.001608                 -0.3755291059730364
0.0015712883513471485     0.006230031591448448     0.001608                 -0.4603936005266649
0.0016189073989661962     0.006230031591448449     0.0016080000000000003    -0.5788845842975598
0.0015891104391839354     0.00618753948931056      0.001608                 -0.6228422678487892
0.001636729486802983      0.00618753948931056      0.001608                 -0.7822400626219332
0.0016069325270207224     0.006145047387172671     0.001608                 -0.7852909351709828
0.00165455157463977       0.006145047387172671     0.001608                 -0.9621897194554903
0.0016247546148575095     0.006102555285034783     0.001608                 -0.9391891989009874
0.0015952380952380957     0.006400000000000001     0.001608                 0.07289506556604554
0.0016130601830748824     0.006357507897862112     0.001608                 -0.13046041275839054
0.0016308822709116696     0.006315015795724225     0.001608                 -0.3338158910828485
0.0016487043587484567     0.006272523693586336     0.001608                 -0.5371713694073046
0.0016665264465852438     0.006230031591448448     0.001608                 -0.7405268477316922
0.001684348534422031      0.00618753948931056      0.001608                 -0.8894911883332448
0.001642857142857143      0.006400000000000001     0.001608                 -0.08874719786820275
0.0016606792306939303     0.006357507897862113     0.001608                 -0.29210267619265623
0.0016785013185307172     0.006315015795724225     0.0016080000000000003    -0.4954581545171115
0.0016963234063675043     0.006272523693586336     0.001608                 -0.6988136328415189
0.0017141454942042912     0.006230031591448448     0.001608                 -0.8167926572110575
0.001690476190476191      0.006400000000000001     0.001608                 -0.25038946130243656
0.001708298278312978      0.006357507897862113     0.0016080000000000003    -0.45374493962690177
0.0017261203661497648     0.006315015795724225     0.001608                 -0.6571004179513666
0.001743942453986552      0.006272523693586336     0.001608                 -0.7440941260888085
0.0017380952380952385     0.006400000000000001     0.001608                 -0.412031724736663
0.0017559173259320254     0.006357507897862113     0.001608                 -0.6153872030611428
0.0017737394137688125     0.006315015795724225     0.001608                 -0.6713955949665555
0.001785714285714286      0.006400000000000001     0.0016080000000000003    -0.5736739881709766
0.001803536373551073      0.006357507897862113     0.0016080000000000003    -0.5986970638444044
0.0018333333333333337     0.006400000000000001     0.0016080000000000003    -0.12144997935258774
9.920396292546413E-4      0.006138726631316448     0.001608                 2.7906332258362414
0.0010169863488849308     0.006176051398271241     0.0016080000000000003    2.1273996101740558
9.693673012658832E-4      0.006176051398271241     0.0016080000000000003    2.433749839048042
9.943140208961724E-4      0.006213376165226034     0.0016080000000000003    1.994168916734381
0.00104193306851522       0.006213376165226034     0.001608                 1.7253531053805529
0.001019260740526462      0.006250700932180827     0.001608                 1.5160178363269368
0.0010668797881455095     0.006250700932180827     0.001608                 1.3233066005870766
0.0010442074601567511     0.00628802569913562      0.001608                 1.0378667559195243
