% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:21
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hz)
0.0021666666666666666     0.0063999999999999994    0.001608                 -48.833236491793535
0.0021820219809731266     0.006361755674590461     0.0016080000000000003    -48.47686462203
0.002214285714285714      0.0063999999999999994    0.0016080000000000003    -49.56263931940549
0.0022296410285921747     0.00636175567459046      0.0016080000000000003    -49.24042580588313
0.002197377295279587      0.0063235113491809216    0.001608                 -47.98109161039644
0.002244996342898635      0.006323511349180922     0.001608                 -48.91821229236078
0.0022127326095860472     0.006285267023771383     0.001608                 -47.48531859876283
0.002260351657205095      0.006285267023771383     0.001608                 -48.59599877883844
0.0022280879238925078     0.0062470226983618446    0.001608                 -46.98954558712923
0.0022757069715115554     0.006247022698361845     0.0016080000000000003    -48.27378526531609
0.002243443238198968      0.006208778372952306     0.001608                 -46.49377257549567
0.0022910622858180155     0.006208778372952306     0.001608                 -47.95157175179373
0.002258798552505428      0.0061705340475427676    0.001608                 -45.997999563862074
0.0023064176001244756     0.006170534047542767     0.001608                 -47.53998253264835
0.0022741538668118884     0.006132289722133228     0.001608                 -45.28106790620272
0.002261904761904762      0.0063999999999999994    0.001608                 -50.66725766342103
0.002277260076211222      0.006361755674590461     0.0016079999999999998    -50.34504414989867
0.0022926153905176824     0.006323511349180922     0.001608                 -50.02283063637634
0.0023079707048241425     0.006285267023771384     0.001608                 -49.700617122853984
0.002323326019130603      0.0062470226983618446    0.001608                 -49.378403609331606
0.002338681333437063      0.006208778372952306     0.001608                 -49.0330336303071
0.0023095238095238095     0.0063999999999999994    0.001608                 -51.77187600743656
0.00232487912383027       0.006361755674590461     0.001608                 -51.44966249391422
0.00234023443813673       0.006323511349180922     0.001608                 -51.12744898039186
0.00235558975244319       0.006285267023771383     0.001608                 -50.805235466869505
0.0023709450667496502     0.0062470226983618446    0.001608                 -50.526084727965824
0.002357142857142857      0.0063999999999999994    0.001608                 -52.87649435145211
0.0023724981714493176     0.006361755674590462     0.001608                 -52.55428083792974
0.0023878534857557777     0.006323511349180922     0.001608                 -52.232067324407396
0.002403208800062238      0.006285267023771383     0.001608                 -52.01913582562456
0.0024047619047619048     0.0064                   0.001608                 -53.98111269546764
0.0024201172190683653     0.006361755674590461     0.001608                 -53.65889918194526
0.0024354725333748254     0.006323511349180922     0.001608                 -53.51218692328332
0.0024523809523809524     0.0064                   0.001608                 -55.08573103948319
0.0024677362666874125     0.006361755674590461     0.001608                 -55.00523802094203
0.0025                    0.0064                   0.001608                 -56.49828911860078
0.0025000000000000005     0.006050000000000001     0.0016080000000000003    -42.127676034758586
0.0025000000000000005     0.006100000000000001     0.0016080000000000005    -44.7977291582704
0.0024677362666874134     0.006061755674590462     0.0016080000000000005    -42.7444902083212
0.0024677362666874134     0.006111755674590462     0.0016080000000000003    -45.23987543639623
0.0025000000000000005     0.006150000000000001     0.001608                 -46.79914577417581
0.0024677362666874125     0.006161755674590461     0.001608                 -47.24129205230164
0.0025000000000000005     0.006200000000000001     0.001608                 -48.80056239008123
0.0024677362666874134     0.006211755674590461     0.0016080000000000003    -49.24270866820706
0.0025000000000000005     0.00625                  0.001608                 -50.80197900598664
0.0024677362666874134     0.0062617556745904615    0.0016080000000000003    -51.24412528411246
0.0025000000000000005     0.0063                   0.001608                 -52.803395621892065
0.0024677362666874125     0.006311755674590461     0.001608                 -53.24554190001788
0.0025000000000000005     0.006350000000000001     0.001608                 -54.804812237797485
0.0024354725333748254     0.006073511349180923     0.001608                 -43.273829853856846
0.0024354725333748254     0.006123511349180922     0.001608                 -45.682021714522065
0.0024354725333748254     0.0061735113491809225    0.001608                 -47.683438330427464
0.0024354725333748254     0.006223511349180923     0.0016080000000000003    -49.684854946332884
0.0024354725333748254     0.006273511349180923     0.001608                 -51.686271562238296
0.0024032088000622382     0.006085267023771384     0.001608                 -43.80316949939247
0.0024032088000622382     0.006135267023771384     0.001608                 -46.124167992647884
0.0024032088000622382     0.006185267023771384     0.0016080000000000003    -48.1255846085533
0.0024032088000622382     0.006235267023771383     0.001608                 -50.12700122445871
0.0023709450667496507     0.006097022698361845     0.001608                 -44.332509144928096
0.0023709450667496507     0.006147022698361846     0.001608                 -46.566314270773724
0.0023709450667496507     0.006197022698361845     0.001608                 -48.56773088667912
0.002338681333437063      0.006108778372952307     0.001608                 -44.86184879046369
0.002338681333437063      0.006158778372952306     0.001608                 -47.00846054889955
0.002306417600124476      0.006120534047542768     0.001608                 -45.39118843599932
7.321727123280041E-4      0.006176133041791869     0.001608                 47.03934689109165
7.466242296144798E-4      0.006208114035821602     0.0016080000000000003    47.35393927699363
6.990051819954321E-4      0.006208114035821602     0.0016080000000000003    48.78857655985739
7.134566992819077E-4      0.006240095029851336     0.0016080000000000003    48.82870154858185
7.610757469009553E-4      0.006240095029851335     0.001608                 47.54020075199236
7.279082165683833E-4      0.006272076023881069     0.001608                 48.95389125307354
7.755272641874309E-4      0.006272076023881068     0.001608                 47.7264622269911
7.42359733854859E-4       0.006304057017910801     0.001608                 49.0790809575652
7.899787814739065E-4      0.006304057017910801     0.001608                 47.91272370198986
7.568112511413346E-4      0.006336038011940534     0.0016080000000000003    49.20427066205689
8.044302987603822E-4      0.006336038011940534     0.001608                 48.098985176988634
7.712627684278102E-4      0.006368019005970267     0.001608                 49.329460366548574
8.188818160468577E-4      0.006368019005970267     0.001608                 48.285246651987364
7.857142857142857E-4      0.0063999999999999994    0.001608                 49.45465007104027
8.333333333333334E-4      0.0064                   0.001608                 48.48318454703465
6.658376516628601E-4      0.006240095029851335     0.001608                 50.052790805967696
6.802891689493358E-4      0.006272076023881068     0.0016079999999999998    50.044971282275675
