% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:17
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        Power outflow, time average
0.001739047872793132      0.005827892223864421     0.005608000000000001     24319.429742043343
0.001773244014511185      0.005864537376266771     0.005608000000000001     13484.909348831054
0.0017227202645166144     0.005867129804031616     0.005608000000000001     14953.264654648337
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     8027.83015102778
0.0018074401562292383     0.005901182528669121     0.005608000000000002     7156.336732217239
0.0017911125479527206     0.005940420108836316     0.005608000000000001     3860.8916427294193
0.0018416362979472912     0.005937827681071471     0.005608                 2910.729553525299
0.0018253086896707735     0.005977065261238665     0.005608000000000001     1680.5822640900408
0.0018758324396653443     0.005974472833473821     0.005608000000000001     610.1258217799002
0.0018595048313888268     0.006013710413641016     0.005608000000000001     1357.7549043791616
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     116.56354600560974
0.00189370097310688       0.006050355566043365     0.005608000000000001     2763.2624528662045
0.0019442247231014505     0.00604776313827852      0.005608000000000001     1292.0807352271402
0.0019278971148249328     0.006087000718445715     0.005608                 5575.57267787308
0.0019784208648195036     0.00608440829068087      0.005608000000000001     3640.50153990362
0.0017063926562400971     0.00590636738419881      0.005608000000000002     9074.352451106348
0.00174058879795815       0.0059430125366011595    0.005608                 4562.590898747128
0.001774784939676203      0.00597965768900351      0.005608                 2468.0922410707344
0.0018089810813942562     0.00601630284140586      0.005608000000000002     2312.128529151958
0.0018431772231123095     0.00605294799380821      0.005608000000000002     3965.5526522602922
0.0018773733648303624     0.006089593146210559     0.005608000000000002     7243.832642200798
0.0016900650479635794     0.005945604964366005     0.005608                 5447.780093775331
0.0017242611896816323     0.005982250116768355     0.005608                 3250.979140861501
0.0017584573313996856     0.006018895269170705     0.005608000000000002     3234.4916215576377
0.0017926534731177385     0.006055540421573054     0.005608                 5108.444864110014
0.0018268496148357918     0.006092185573975404     0.005608                 8831.838559756688
0.001673737439687062      0.005984842544533199     0.005608000000000001     4090.650597152321
0.0017079335814051153     0.00602148769693555      0.005608000000000002     4116.217117695263
0.0017421297231231681     0.006058132849337899     0.005608000000000001     6183.312024514481
0.0017763258648412212     0.006094778001740249     0.005608                 10321.584785401516
0.0016574098314105445     0.006024080124700394     0.005608000000000002     5020.066975734263
0.0016916059731285976     0.006060725277102744     0.005608000000000001     7181.527069572758
0.0017258021148466507     0.006097370429505094     0.005608000000000002     11695.065673996043
0.001641082223134027      0.006063317704867588     0.005608000000000001     8253.13224401819
0.0016752783648520799     0.006099962857269938     0.005608                 12934.27558040112
0.0016247546148575095     0.006102555285034783     0.005608000000000001     14555.27849975934
0.0025000000000000005     0.006050000000000001     0.005608000000000002     -8247.522770725644
0.0025000000000000005     0.006100000000000001     0.005608000000000002     -6064.746096826531
0.0024677362666874134     0.006061755674590462     0.005608000000000002     -7644.496209688294
0.0024677362666874134     0.006111755674590462     0.005608000000000001     -5636.240138140955
0.0025000000000000005     0.006150000000000001     0.005608000000000002     -4466.275723900721
0.0024677362666874125     0.006161755674590461     0.005608000000000001     -4068.128137787564
0.0025000000000000005     0.006200000000000001     0.005608000000000001     -3041.453373095889
0.0024677362666874134     0.006211755674590461     0.005608000000000001     -2683.526020958327
0.0025000000000000005     0.00625                  0.005608000000000002     -1835.616083533767
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     -1527.7708267750493
0.0025000000000000005     0.0063                   0.005608000000000002     -894.1008943361405
0.0024677362666874125     0.006311755674590461     0.005608000000000001     -646.199594359452
0.0025000000000000005     0.006350000000000001     0.005608000000000001     -262.24484462470605
0.0024677362666874125     0.006361755674590461     0.005608                 -32.15342680997041
0.0025                    0.0064                   0.005608000000000001     13.575385211806728
0.0024354725333748254     0.006073511349180923     0.005608000000000002     -6957.174117565154
0.0024354725333748254     0.006123511349180922     0.005608000000000002     -5105.162001623878
0.0024354725333748254     0.0061735113491809225    0.005608000000000002     -3559.9224628411757
0.0024354725333748254     0.006223511349180923     0.005608000000000002     -2208.0546689859366
0.0024354725333748254     0.006273511349180923     0.005608000000000002     -1094.8956591798174
0.0024354725333748254     0.006323511349180922     0.005608000000000002     -174.43248133135296
0.0024032088000622382     0.006085267023771384     0.005608000000000001     -6187.716338566079
0.0024032088000622382     0.006135267023771384     0.005608000000000002     -4465.247952410989
0.0024032088000622382     0.006185267023771384     0.005608000000000002     -2935.3949641973923
0.0024032088000622382     0.006235267023771383     0.005608                 -1608.775582314434
0.002403208800062238      0.006285267023771383     0.005608                 -411.6964996102429
0.0023709450667496507     0.006097022698361845     0.005608000000000002     -5330.393758297886
0.0023709450667496507     0.006147022698361846     0.005608000000000002     -3710.2342556381045
0.0023709450667496507     0.006197022698361845     0.005608000000000001     -2188.281906991926
0.0023709450667496502     0.0062470226983618446    0.005608                 -742.3802029045409
0.002338681333437063      0.006108778372952307     0.005608000000000002     -4379.4772623675935
0.002338681333437063      0.006158778372952306     0.005608000000000001     -2833.8571764409553
0.002338681333437063      0.006208778372952306     0.005608000000000002     -1164.918312472158
0.002306417600124476      0.006120534047542768     0.005608000000000001     -3329.2377363822507
0.0023064176001244756     0.006170534047542767     0.005608                 -1677.745549570985
0.0022741538668118884     0.006132289722133228     0.005608000000000001     -2113.6523629114135
0.0015000000000000002     0.006400000000000001     0.005608000000000001     50274.08675645259
0.0015178220878367874     0.006357507897862114     0.005608000000000001     44465.969951724954
0.001547619047619048      0.006400000000000002     0.005608000000000001     49694.74175529288
0.001565441135455835      0.006357507897862114     0.005608000000000001     43501.426198789384
0.0015356441756735743     0.006315015795724225     0.005608000000000002     38520.113812288226
0.001583263223292622      0.006315015795724225     0.005608000000000001     37709.85996885554
0.0015534662635103612     0.006272523693586336     0.005608                 33001.705273858795
0.001601085311129409      0.006272523693586336     0.005608000000000001     32327.18654621762
0.0015712883513471485     0.006230031591448448     0.005608000000000001     27920.593230092527
0.0016189073989661962     0.006230031591448449     0.005608000000000001     27360.549411601954
0.0015891104391839354     0.00618753948931056      0.005608000000000002     23286.626574645306
0.001636729486802983      0.00618753948931056      0.005608000000000001     22817.092045734855
0.0016069325270207224     0.006145047387172671     0.005608000000000001     19109.654201172943
0.00165455157463977       0.006145047387172671     0.005608                 18195.61753389988
0.0015952380952380957     0.006400000000000001     0.005608000000000002     48938.70183314361
0.0016130601830748824     0.006357507897862112     0.005608000000000001     42662.06621797895
0.0016308822709116696     0.006315015795724225     0.005608000000000001     36804.82023863584
0.0016487043587484567     0.006272523693586336     0.005608000000000002     31374.1073758406
0.0016665264465852438     0.006230031591448448     0.005608000000000002     26377.071110319524
0.001684348534422031      0.00618753948931056      0.005608000000000002     21485.856577079656
0.001642857142857143      0.006400000000000001     0.005608000000000001     47758.3909140038
0.0016606792306939303     0.006357507897862113     0.005608000000000001     41433.32078481039
0.0016785013185307172     0.006315015795724225     0.005608000000000002     35545.280600690414
0.0016963234063675043     0.006272523693586336     0.005608000000000001     30101.413842370253
0.0017141454942042912     0.006230031591448448     0.005608000000000001     24998.606878701252
0.001690476190476191      0.006400000000000001     0.005608000000000002     46174.15628456476
0.001708298278312978      0.006357507897862113     0.005608000000000002     39835.53718597494
0.0017261203661497648     0.006315015795724225     0.005608000000000002     33951.58834171051
0.001743942453986552      0.006272523693586336     0.005608000000000001     28682.793415780296
0.0017380952380952385     0.006400000000000001     0.005608000000000002     44206.34523151757
0.0017559173259320254     0.006357507897862113     0.005608000000000001     37889.06270816375
0.0017737394137688125     0.006315015795724225     0.005608000000000002     32487.341165332276
0.001785714285714286      0.006400000000000001     0.005608000000000002     41875.30504155346
0.001803536373551073      0.006357507897862113     0.005608000000000001     36361.17510437277
0.0018333333333333337     0.006400000000000001     0.005608000000000002     39600.89709658994
0.0019576940746071935     0.006129492820583604     0.005608000000000001     7397.718002239755
0.0019071703246126232     0.006132085248348448     0.005608000000000001     9249.956027331002
0.0019369672843948839     0.006174577350486336     0.005608000000000002     11557.756267150538
0.0018864435344003129     0.006177169778251181     0.005608000000000001     13678.907176338198
0.0019162404941825736     0.0062196618803890685    0.005608000000000001     16210.750728465908
0.001865716744188003      0.006222254308153914     0.005608000000000001     18674.61935456172
0.0018955137039702637     0.006264746410291802     0.005608000000000002     21359.119566507325
0.0018449899539756931     0.006267338838056647     0.005608000000000002     24241.67091261625
0.0018747869137579537     0.006309830940194536     0.005608000000000002     27005.28096159634
0.001824263163763383      0.00631242336795938      0.005608000000000001     30384.640201116625
0.0018540601235456438     0.0063549154700972684    0.005608000000000002     33151.65309405441
0.0018566465746180523     0.006134677676113292     0.005608                 11202.338378949935
0.0018359197844057423     0.0061797622060160255    0.005608000000000002     15778.919705196058
0.0018151929941934326     0.006224846735918758     0.005608000000000002     20922.770114089482
0.0017944662039811226     0.006269931265821491     0.005608000000000002     26638.467956244996
0.0018061228246234818     0.006137270103878137     0.005608000000000001     13049.6458922495
0.0017853960344111721     0.006182354633780871     0.005608000000000002     17742.50520823735
0.001764669244198862      0.0062274391636836035    0.005608000000000001     23003.14166030354
0.0017555990746289114     0.0061398625316429825    0.005608000000000002     14764.49434085222
0.0017348722844166013     0.006184947061545714     0.005608000000000002     19542.279459084653
0.0017050753246343406     0.006142454959407826     0.005608000000000001     16319.499498380595
0.0021666666666666666     0.0063999999999999994    0.005608000000000001     13217.041238564818
0.0021820219809731266     0.006361755674590461     0.005608000000000001     10438.087071075592
0.002214285714285714      0.0063999999999999994    0.005608000000000001     8974.96592208517
0.0022296410285921747     0.00636175567459046      0.005608000000000001     7295.1798407730475
0.002197377295279587      0.0063235113491809216    0.005608000000000002     8235.828486149027
0.002244996342898635      0.006323511349180922     0.005608000000000001     5582.360956275032
0.0022127326095860472     0.006285267023771383     0.005608                 6064.75742731376
0.002260351657205095      0.006285267023771383     0.005608000000000001     3840.1894933105823
0.0022280879238925078     0.0062470226983618446    0.005608000000000001     3927.1155233897025
0.0022757069715115554     0.006247022698361845     0.005608000000000001     2072.345676599178
0.002243443238198968      0.006208778372952306     0.005608000000000002     1825.1444031967449
0.0022910622858180155     0.006208778372952306     0.005608000000000001     282.50973086028057
0.002258798552505428      0.0061705340475427676    0.005608000000000001     -238.9143044452045
0.002261904761904762      0.0063999999999999994    0.005608000000000002     6455.020435974133
0.002277260076211222      0.006361755674590461     0.005608                 5035.5395917565165
0.0022926153905176824     0.006323511349180922     0.005608                 3574.865194472449
0.0023079707048241425     0.006285267023771384     0.005608000000000002     2076.677468841401
0.002323326019130603      0.0062470226983618446    0.005608000000000002     544.6566395828477
0.0023095238095238095     0.0063999999999999994    0.005608                 4309.780019670936
0.00232487912383027       0.006361755674590461     0.005608                 3151.352399521862
0.00234023443813673       0.006323511349180922     0.005608000000000002     1943.5704764257862
0.00235558975244319       0.006285267023771383     0.005608                 690.1144751021853
0.002357142857142857      0.0063999999999999994    0.005608000000000001     2566.0780077459895
0.0023724981714493176     0.006361755674590462     0.005608000000000002     1669.4515986395006
0.0023878534857557777     0.006323511349180922     0.005608000000000001     715.3101367054626
0.0024047619047619048     0.0064                   0.005608000000000002     1250.7477347697154
0.0024201172190683653     0.006361755674590461     0.005608000000000001     616.6705236798556
0.0024523809523809524     0.0064                   0.005608000000000001     390.622535312535
0.0018809523809523814     0.006400000000000001     0.005608000000000002     34974.40304972234
0.0019016791711646912     0.006354915470097268     0.005608000000000001     29035.536169857136
0.0019224059613770013     0.006309830940194534     0.005608000000000001     23517.983956941487
0.0019431327515893112     0.006264746410291801     0.005608000000000001     18421.48840094712
0.0019638595418016215     0.006219661880389069     0.005608000000000001     13745.791491845785
0.001984586332013931      0.006174577350486335     0.005608000000000001     9490.635219609187
0.002005313122226241      0.006129492820583602     0.005608                 5867.009124079648
0.0019285714285714288     0.006400000000000001     0.005608000000000002     31543.35699241283
0.0019492982187837389     0.006354915470097268     0.005608000000000002     25867.008634294856
0.001970025008996049      0.006309830940194535     0.005608000000000002     20612.598152939085
0.0019907517992083586     0.006264746410291802     0.005608000000000002     15779.86753831728
0.0020114785894206687     0.006219661880389069     0.005608000000000002     11368.558780401123
0.0020322053796329787     0.006174577350486336     0.005608000000000002     7508.628423879976
0.0019761904761904764     0.0063999999999999994    0.005608000000000001     28047.75233971318
0.0019969172664027865     0.006354915470097268     0.005608000000000002     22664.322974002585
0.002017644056615096      0.006309830940194535     0.005608000000000002     17703.454694866836
0.0020383708468274062     0.006264746410291801     0.005608                 13164.889492277664
0.0020590976370397163     0.0062196618803890685    0.005608                 9091.690182615475
0.002023809523809524      0.0064                   0.005608000000000002     24532.2287333301
0.002044536314021834      0.006354915470097268     0.005608000000000002     19472.118830686995
0.002065263104234144      0.006309830940194534     0.005608000000000001     14835.193224431361
0.002085989894446454      0.0062647464102918       0.005608                 10569.48482424721
0.0020714285714285717     0.0063999999999999994    0.005608000000000002     21041.425814970324
0.0020921553616408814     0.006354915470097266     0.005608000000000001     16335.035846054783
0.0021128821518531914     0.006309830940194534     0.005608000000000002     11895.302772736237
0.002119047619047619      0.0063999999999999994    0.005608000000000001     17619.983226340468
0.002139774409259929      0.006354915470097266     0.005608                 13022.434452043613
0.002231906295098691      0.006125449517640034     0.005608000000000001     -1375.8822626935794
0.0022165509807922303     0.0061636938430495725    0.005608000000000001     613.5250003740068
0.0022011956664857698     0.006201938168459111     0.005608000000000001     2845.4632817384427
0.0021858403521793097     0.0062401824938686495    0.005608000000000001     5175.598479531029
0.0021704850378728496     0.006278426819278189     0.005608000000000001     7603.127560831472
0.002155129723566389      0.006316671144687727     0.005608000000000001     10127.247492719423
0.0021896587233854927     0.006118609313146841     0.005608000000000002     -673.1093563683427
0.002174303409079032      0.006156853638556379     0.005608                 1665.9060035222515
0.002158948094772572      0.006195097963965918     0.005608                 4019.1437961049905
0.002143592780466112      0.006233342289375457     0.005608000000000002     6482.799442014564
0.002128237466159652      0.0062715866147849955    0.005608000000000002     9056.069908330712
0.0021474111516722946     0.006111769108653646     0.005608                 53.03420408758802
0.0021320558373658345     0.006150013434063185     0.005608                 2755.3186116804754
0.0021167005230593745     0.006188257759472724     0.005608000000000002     5220.433209854691
0.002101345208752914      0.006226502084882263     0.005608                 7808.18659825444
0.0021051635799590974     0.006104928904160452     0.005608000000000001     794.386029703257
0.0020898082656526373     0.0061431732295699915    0.005608000000000002     3865.0138856222275
0.0020744529513461764     0.006181417554979529     0.005608000000000001     6432.582583761057
0.0020629160082458993     0.006098088699667258     0.005608000000000002     1542.7837315077538
0.0020475606939394392     0.0061363330250767964    0.005608000000000001     4978.242886120994
0.0020206684365327012     0.006091248495174064     0.005608000000000001     2290.0649205300792
0.001166666666666667      0.0064                   0.005608000000000001     36665.058526548986
0.001186763237473306      0.006360807305744668     0.005608000000000001     34196.26080366802
0.0012142857142857146     0.006400000000000001     0.005608000000000001     39865.21980320808
0.0012343822850923538     0.006360807305744668     0.005608000000000001     36563.45791964717
0.0012068598082799452     0.006321614611489335     0.005608000000000002     31163.22061301308
0.0012544788558989928     0.006321614611489335     0.005608000000000001     33323.871671432455
0.0012269563790865841     0.006282421917234        0.005608                 28185.428695605362
0.0012745754267056318     0.006282421917234002     0.005608000000000001     30164.978327082943
0.0012470529498932231     0.006243229222978668     0.005608000000000001     25285.619051353657
0.001294671997512271      0.006243229222978669     0.005608000000000001     27105.295155117798
0.0012671495206998623     0.006204036528723335     0.005608000000000002     22486.525680166706
0.00131476856831891       0.006204036528723335     0.005608000000000001     24163.339424056056
0.0012872460915065013     0.006164843834468002     0.005608000000000001     19810.8825819533
0.001334865139125549      0.006164843834468002     0.005608                 20744.54010415817
0.0013073426623131403     0.006125651140212669     0.005608000000000001     16511.10497526113
0.0012619047619047623     0.0064                   0.005608000000000002     42350.92783152356
0.0012820013327114012     0.006360807305744667     0.005608                 38758.84795775809
0.0013020979035180402     0.006321614611489334     0.005608                 35248.90130785327
0.0013221944743246794     0.006282421917234001     0.005608000000000002     31839.605150328207
0.0013422910451313184     0.006243229222978668     0.005608000000000002     28549.47675370202
0.0013623876159379574     0.006204036528723335     0.005608000000000002     24940.274732965256
0.00130952380952381       0.0064                   0.005608                 44495.908950068886
0.0013296203803304487     0.006360807305744668     0.005608                 40624.87030042109
0.0013497169511370879     0.006321614611489335     0.005608000000000002     36855.9224631485
0.001369813521943727      0.006282421917234002     0.005608                 33207.58270677018
0.0013899100927503658     0.006243229222978668     0.005608                 29464.12795744151
0.0013571428571428573     0.006400000000000001     0.005608000000000001     46274.90547613319
0.0013772394279494965     0.006360807305744668     0.005608000000000002     42136.26726492538
0.0013973359987561355     0.006321614611489335     0.005608000000000001     38119.67745460727
0.0014174325695627745     0.006282421917234001     0.005608                 34294.465858874966
0.0014047619047619052     0.006400000000000001     0.005608000000000002     47662.65972700563
0.001424858475568544      0.006360807305744668     0.005608000000000001     43267.78116856007
0.0014449550463751831     0.006321614611489335     0.005608000000000002     39409.6545185536
0.0014523809523809526     0.006400000000000001     0.005608000000000001     48633.91401997527
0.0014724775231875916     0.006360807305744668     0.005608                 44788.06001776549
0.001579410050208314      0.006105854692917339     0.005608000000000001     15465.70373028244
0.001561587962371527      0.006148346795055227     0.005608000000000001     19562.09225826767
0.0015437658745347397     0.006190838897193115     0.005608000000000001     23830.8599627998
0.0015259437866979527     0.006233330999331003     0.005608000000000001     28579.785466516183
0.0015081216988611658     0.006275823101468891     0.005608000000000001     33796.314462831375
0.0014902996110243787     0.00631831520360678      0.005608000000000001     39467.89264516001
0.0015340654855591183     0.006109154100799893     0.005608000000000002     16089.890277169176
0.0015162433977223312     0.006151646202937781     0.005608                 20143.409480407077
0.001498421309885544      0.00619413830507567      0.005608                 24382.696564325324
0.0014805992220487572     0.006236630407213558     0.005608000000000002     29080.993622885246
0.00146277713421197       0.006279122509351446     0.005608000000000002     34225.74634950142
0.0014887209209099228     0.006112453508682448     0.005608                 16545.721581298785
0.0014708988330731356     0.006154945610820337     0.005608                 20497.12778310562
0.0014530767452363487     0.0061974377129582255    0.005608000000000002     24679.500608850467
0.0014352546573995616     0.006239929815096114     0.005608                 29299.73558469436
0.0014433763562607272     0.006115752916565003     0.005608000000000001     16826.438272679246
0.00142555426842394       0.006158245018702891     0.005608000000000002     20617.123429497682
