% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:44
% Dimension:          3
% Nodes:              2539
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Hz)
0.0025000000000000005     0.0061666666666666675    0.005608000000000002     -54.51592665022944
0.0025000000000000005     0.006205555555555556     0.005608000000000002     -53.01637368156335
0.0024754153711986884     0.0061754210656220655    0.005608000000000002     -52.24736920739102
0.0024754153711986884     0.006214309954510956     0.005608000000000002     -51.08010685577992
0.0025000000000000005     0.006244444444444446     0.005608000000000002     -52.88998586136458
0.0024754153711986884     0.006253198843399843     0.005608000000000002     -50.95371903558116
0.0025000000000000005     0.0062833333333333335    0.005608000000000002     -52.76359804116582
0.0024754153711986884     0.006292087732288733     0.005608000000000002     -50.82733121538239
0.0025                    0.006322222222222223     0.005608000000000001     -52.637210220967035
0.002475415371198688      0.006330976621177622     0.005608000000000002     -50.700943395183614
0.0025                    0.006361111111111112     0.005608000000000001     -52.510822400768284
0.002475415371198688      0.0063698655100665105    0.005608000000000001     -52.765229320952024
0.0025                    0.0064                   0.005608000000000001     -55.42572542625771
0.0024508307423973764     0.006184175464577464     0.005608000000000002     -49.71779729721283
0.0024508307423973764     0.006223064353466353     0.005608000000000002     -49.1438400299965
0.0024508307423973764     0.006261953242355242     0.005608000000000002     -49.017452209797725
0.0024508307423973764     0.00630084213124413      0.005608000000000002     -48.89106438959897
0.0024508307423973755     0.006339731020133019     0.005608                 -50.10473321564629
0.002426246113596064      0.006192929863532862     0.005608000000000002     -47.18822538703463
0.002426246113596064      0.006231818752421752     0.005608000000000002     -47.20757320421306
0.002426246113596064      0.00627070764131064      0.005608000000000002     -47.08118538401429
0.002426246113596064      0.006309596530199529     0.005608000000000001     -47.4442371103406
0.002401661484794752      0.00620168426248826      0.005608000000000001     -44.65865347685646
0.002401661484794752      0.006240573151377149     0.005608000000000001     -45.271306378429635
0.0024016614847947515     0.0062794620402660374    0.005608                 -44.78374100503489
0.00237707685599344       0.006210438661443659     0.005608000000000001     -42.12908156667826
0.00237707685599344       0.006249327550332548     0.005608000000000001     -42.1232448997292
0.002352492227192128      0.006219193060399057     0.005608000000000001     -38.595888743331884
0.0023497723985252427     0.006189526846155775     0.005608000000000001     -37.387841646220224
0.002374357027326555      0.006180772447200376     0.005608000000000002     -40.64540188783392
0.002347052569858358      0.006159860631912492     0.005608000000000002     -37.436480035119956
0.00237163719865967       0.006151106232957093     0.005608000000000001     -40.494068015156294
0.002344332741191473      0.0061301944176692085    0.005608000000000001     -37.48511842401975
0.0023689173699927854     0.006121440018713811     0.005608000000000002     -40.34273414247869
0.0023416129125245883     0.006100528203425926     0.005608000000000001     -37.533756812919506
0.0023661975413259003     0.0060917738044705275    0.005608000000000001     -40.19140026980108
0.0023388930838577036     0.006070861989182644     0.005608000000000001     -37.582395201819274
0.0023634777126590157     0.006062107590227245     0.005608000000000001     -40.99041272334814
0.0023361732551908185     0.006041195774939361     0.005608000000000001     -37.9151914164857
0.0023989416561278672     0.006172018048244977     0.005608000000000001     -43.76827888240689
0.002396221827460982      0.006142351834001695     0.005608000000000002     -43.61694500972929
0.0023935019987940975     0.006112685619758413     0.005608000000000002     -43.46561113705168
0.0023907821701272124     0.006083019405515129     0.005608000000000001     -43.83283202357113
0.0024235262849291793     0.006163263649289579     0.005608000000000002     -46.89115587697984
0.0024208064562622946     0.006133597435046297     0.005608000000000002     -46.7398220043022
0.0024180866275954095     0.006103931220803015     0.005608000000000002     -46.67525132379412
0.0024481109137304913     0.006154509250334181     0.005608000000000002     -50.01403287155276
0.002445391085063606      0.006124843036090898     0.005608000000000002     -49.517670624017114
0.0024726955425318034     0.006145754851378783     0.005608000000000002     -52.360089924240114
0.002319162382989423      0.006213798391213762     0.005608000000000001     -29.671238269474944
0.0023164425543225385     0.006184132176970479     0.005608000000000002     -29.264309077434696
0.002285832538786719      0.006208403722028468     0.005608000000000002     -21.15243285801303
0.002283112710119834      0.006178737507785185     0.005608000000000001     -21.27545975568997
0.0022525026945840144     0.006203009052843172     0.005608000000000001     -12.633627446551131
0.0022497828659171293     0.00617334283859989      0.005608000000000002     -13.28661043394522
0.00221917285038131       0.006197614383657877     0.005608000000000001     -4.1148220350892135
0.002216453021714425      0.006167948169414595     0.005608000000000001     -5.297761112200533
0.0021858430061786056     0.006192219714472582     0.005608000000000001     4.403983376372754
0.0021831231775117205     0.0061625535002293       0.005608000000000001     3.083131607427784
0.002152513161975901      0.006186825045287288     0.005608000000000001     15.386121618872943
0.0023137227256556534     0.006154465962727196     0.005608                 -29.512919727911846
0.002280392881452949      0.006149071293541902     0.005608000000000001     -21.524070406167105
0.002247063037250245      0.006143676624356607     0.005608000000000002     -13.535221084422384
0.00221373319304754       0.006138281955171312     0.005608                 -5.237743348060919
0.002311002896988769      0.006124799748483914     0.005608000000000002     -29.761530378389004
0.0022776730527860646     0.006119405079298619     0.005608000000000002     -21.772681056644267
0.00224434320858336       0.006114010410113325     0.005608000000000001     -13.558618303549576
0.002308283068321884      0.006095133534240632     0.005608000000000001     -30.010141028866137
0.002274953224119179      0.0060897388650553354    0.005608                 -21.879493259038256
0.002305563239654999      0.006065467319997349     0.005608000000000001     -30.20036821452692
0.0023634777126590157     0.006023218701338357     0.005608000000000001     -40.5570921697762
0.0023907821701272124     0.006044130516626241     0.005608000000000002     -43.45143717288292
0.0023907821701272124     0.006005241627737351     0.005608000000000002     -42.25397628786146
0.0024180866275954095     0.006026153443025236     0.005608000000000002     -44.96211529619307
0.0024180866275954095     0.005987264554136347     0.005608000000000002     -43.95086040594667
0.002445391085063606      0.006008176369424231     0.005608000000000002     -46.47279341950322
0.002445391085063606      0.005969287480535343     0.005608000000000002     -45.64774452403189
0.0024726955425318034     0.005990199295823227     0.005608000000000002     -47.98347154281335
0.002472695542531803      0.005951310406934337     0.005608000000000002     -47.34462864211714
0.0025                    0.005972222222222222     0.005608000000000002     -49.49414966612349
0.0025                    0.005933333333333333     0.005608000000000002     -48.47071454163137
0.0024180866275954095     0.006065042331914124     0.005608000000000002     -45.86206490607834
0.002445391085063606      0.00604706525831312      0.005608000000000002     -47.3727430293885
