% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:08
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ez)
7.079896247619854E-4      0.0017185324347857738    0.010508                 -521.5599321699494
6.782768212245591E-4      0.0017444563726735204    0.010508                 -363.493742333784
6.782768212245591E-4      0.0017044563726735205    0.010508                 -482.3923495087998
6.485640176871325E-4      0.001730380310561267     0.010508                 -331.2526500365596
6.485640176871324E-4      0.001770380310561267     0.010508                 -224.10371652512106
6.188512141497059E-4      0.0017563042484490135    0.010508                 -215.09757366193628
6.188512141497059E-4      0.0017963042484490134    0.010508                 -120.67751322566662
5.891384106122795E-4      0.0017822281863367603    0.010508                 -134.7879573837369
5.891384106122795E-4      0.0018222281863367602    0.010508                 -53.21513243542054
5.594256070748531E-4      0.0018081521242245067    0.010508                 -90.32380120196076
5.59425607074853E-4       0.0018481521242245066    0.010508                 -21.71657415438318
5.297128035374265E-4      0.0018340760621122533    0.010508                 -81.70510511660817
5.297128035374265E-4      0.0018740760621122534    0.010508                 -26.181838382554055
5.0E-4                    0.0018599999999999999    0.010508                 -108.93186912767904
5.0E-4                    0.0019                   0.010508                 -66.61092511993354
6.485640176871324E-4      0.001690380310561267     0.010508                 -437.58446662220535
6.188512141497059E-4      0.0017163042484490134    0.010508                 -295.63548636798265
5.891384106122794E-4      0.0017422281863367602    0.010508                 -188.6518482490539
5.59425607074853E-4       0.0017681521242245068    0.010508                 -117.51367022654848
5.297128035374265E-4      0.0017940760621122534    0.010508                 -82.22095230046682
5.0E-4                    0.00182                  0.010508                 -82.77369447080869
6.188512141497059E-4      0.0016763042484490135    0.010508                 -373.383547096904
5.891384106122795E-4      0.0017022281863367603    0.010508                 -240.64754556968887
5.59425607074853E-4       0.001728152124224507     0.010508                 -142.83534570645477
5.297128035374265E-4      0.0017540760621122535    0.010508                 -80.86860593964357
5.0E-4                    0.00178                  0.010508                 -54.747326269256035
5.891384106122795E-4      0.0016622281863367602    0.010508                 -289.7895909328957
5.59425607074853E-4       0.001688152124224507     0.010508                 -166.28882764167832
5.297128035374265E-4      0.0017140760621122534    0.010508                 -77.64806603413783
5.0E-4                    0.00174                  0.010508                 -24.85276452302125
5.59425607074853E-4       0.001648152124224507     0.010508                 -186.8025981301805
5.297128035374264E-4      0.0016740760621122533    0.010508                 -72.55933258395004
5.0E-4                    0.0017000000000000001    0.010508                 6.909990767895778
5.297128035374265E-4      0.0016340760621122536    0.010508                 -64.42256868875828
5.0E-4                    0.00166                  0.010508                 40.54093960349476
5.0E-4                    0.0016200000000000001    0.010508                 51.566998260913955
5.0E-4                    0.00134                  0.010508                 15.67840769106518
5.367269138840589E-4      0.0013571711253991417    0.010508                 -242.28133962487024
5.0E-4                    0.0013800000000000002    0.010508                 0
5.367269138840589E-4      0.0013971711253991416    0.010508                 -255.41686774061458
5.734538277681177E-4      0.001374342250798283     0.010508                 -487.71019497351574
5.734538277681177E-4      0.001414342250798283     0.010508                 -490.74222745920355
6.101807416521766E-4      0.0013915133761974244    0.010508                 -712.7689545093388
6.101807416521766E-4      0.0014315133761974247    0.010508                 -705.9760791557674
6.469076555362355E-4      0.001408684501596566     0.010508                 -917.4576182323382
6.469076555362355E-4      0.0014486845015965661    0.010508                 -901.1184228303058
6.836345694202944E-4      0.0014258556269957077    0.010508                 -1101.7761861425151
6.836345694202944E-4      0.0014658556269957076    0.010508                 -1076.169258482819
7.203614833043532E-4      0.0014430267523948491    0.010508                 -1265.7246582398693
7.203614833043532E-4      0.001483026752394849     0.010508                 -1193.7129453723855
