% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:22
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ex)
0.0021666666666666666     0.0063999999999999994    0.001608                 54.41174385390104
0.0021820219809731266     0.006361755674590461     0.0016080000000000003    -306.79875982668864
0.002214285714285714      0.0063999999999999994    0.0016080000000000003    -1.2567336171132626E-11
0.0022296410285921747     0.00636175567459046      0.0016080000000000003    -374.8104769221459
0.002197377295279587      0.0063235113491809216    0.001608                 -688.727869278632
0.002244996342898635      0.006323511349180922     0.001608                 -745.4047404319018
0.0022127326095860472     0.006285267023771383     0.001608                 -1064.1697125749959
0.002260351657205095      0.006285267023771383     0.001608                 -1111.7827905292816
0.0022280879238925078     0.0062470226983618446    0.001608                 -1433.1242897157795
0.0022757069715115554     0.006247022698361845     0.0016080000000000003    -1473.9446272142825
0.002243443238198968      0.006208778372952306     0.001608                 -1795.5916007009837
0.0022910622858180155     0.006208778372952306     0.001608                 -1831.890250486908
0.002258798552505428      0.0061705340475427676    0.001608                 -2151.571645530607
0.0023064176001244756     0.006170534047542767     0.001608                 -2196.8432962003117
0.0022741538668118884     0.006132289722133228     0.001608                 -2512.426141652556
0.002261904761904762      0.0063999999999999994    0.001608                 -1.0613301860774985E-11
0.002277260076211222      0.006361755674590461     0.0016079999999999998    -382.0375274370082
0.0022926153905176824     0.006323511349180922     0.001608                 -759.858841461629
0.0023079707048241425     0.006285267023771384     0.001608                 -1133.4639420738727
0.002323326019130603      0.0062470226983618446    0.001608                 -1502.852829273739
0.002338681333437063      0.006208778372952306     0.001608                 -1874.2043743969261
0.0023095238095238095     0.0063999999999999994    0.001608                 -8.612437319280518E-12
0.00232487912383027       0.006361755674590461     0.001608                 -389.2645779518707
0.00234023443813673       0.006323511349180922     0.001608                 -774.312942491356
0.00235558975244319       0.006285267023771383     0.001608                 -1155.1450936184642
0.0023709450667496502     0.0062470226983618446    0.001608                 -1532.028649203461
0.002357142857142857      0.0063999999999999994    0.001608                 -6.564742546649218E-12
0.0023724981714493176     0.006361755674590462     0.001608                 -396.4916284667333
0.0023878534857557777     0.006323511349180922     0.001608                 -788.7670435210832
0.002403208800062238      0.006285267023771383     0.001608                 -1170.316120619916
