% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:35
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ex)
7.079896247619884E-4      0.0017185324347857704    0.005608                 -536.1816049785879
6.782768212245616E-4      0.0017444563726735174    0.005608                 -469.7727818407212
6.782768212245616E-4      0.0017044563726735175    0.005608                 -569.7870054357196
6.485640176871347E-4      0.0017303803105612645    0.005608                 -523.8486625574075
6.485640176871345E-4      0.0017703803105612644    0.005608                 -403.36296163081386
6.188512141497076E-4      0.0017563042484490113    0.005608                 -456.23375233496245
6.188512141497076E-4      0.0017963042484490115    0.005608                 -330.8357999774488
5.891384106122808E-4      0.0017822281863367586    0.005608                 -382.9504396670595
5.891384106122807E-4      0.0018222281863367585    0.005608                 -252.1912968806263
5.594256070748538E-4      0.0018081521242245058    0.005608000000000001     -303.9987245536986
5.594256070748538E-4      0.0018481521242245057    0.005608                 -167.42945234034613
5.297128035374269E-4      0.0018340760621122529    0.005608                 -219.37860699488024
5.297128035374269E-4      0.001874076062112253     0.005608                 -76.55026635660815
5.0E-4                    0.0018599999999999999    0.005608                 -129.0900869906037
5.0E-4                    0.0019                   0.005608                 20.44626107058773
6.485640176871345E-4      0.0016903803105612646    0.005608                 -618.2128928821475
6.188512141497075E-4      0.0017163042484490115    0.005608                 -576.541155687963
5.891384106122807E-4      0.0017422281863367587    0.005608                 -512.1727208562845
5.594256070748538E-4      0.001768152124224506     0.005608                 -442.13588357914796
5.297128035374269E-4      0.0017940760621122528    0.005608                 -366.4306438565535
5.0E-4                    0.00182                  0.005608                 -285.0570016885015
6.188512141497076E-4      0.0016763042484490116    0.005608                 -665.2277262238401
5.891384106122807E-4      0.0017022281863367588    0.005608                 -627.3793076116289
5.594256070748538E-4      0.001728152124224506     0.005608                 -566.2573481707168
5.297128035374269E-4      0.0017540760621122529    0.005608                 -499.46698628434694
5.0E-4                    0.00178                  0.005608                 -427.00822195251914
5.891384106122807E-4      0.001662228186336759     0.005608                 -710.8315054607974
5.594256070748538E-4      0.001688152124224506     0.005608                 -676.3631183284051
5.297128035374269E-4      0.001714076062112253     0.005608                 -618.4876342782597
5.0E-4                    0.00174                  0.005608                 -554.9437477826566
5.594256070748538E-4      0.0016481521242245058    0.005608                 -755.0242305930199
5.297128035374268E-4      0.0016740760621122529    0.005608                 -723.4925878382921
5.0E-4                    0.0017000000000000001    0.005608                 -668.8635791789128
5.297128035374269E-4      0.0016340760621122532    0.005608                 -797.805901620507
5.0E-4                    0.00166                  0.005608                 -768.7677161412894
5.0E-4                    0.0016200000000000001    0.005608                 -820.4762188768618
7.150037351086203E-4      0.0016816274980726588    0.005608                 -674.2641451739262
6.852909315711933E-4      0.001667551435960406     0.005608                 -704.8587116860848
6.555781280337663E-4      0.0016534753738481527    0.005608                 -746.656660763588
6.258653244963395E-4      0.0016393993117358998    0.005608                 -787.4868428385103
5.961525209589126E-4      0.0016253232496236474    0.005608000000000001     -827.3492579108522
5.664397174214857E-4      0.0016112471875113941    0.005608                 -866.2439059806138
5.367269138840587E-4      0.0015971711253991413    0.005608                 -884.414857212324
7.220178454552521E-4      0.0016447225613595471    0.005608                 -792.0827131033618
6.92305041917825E-4       0.001630646499247294     0.005608                 -833.1856130085649
6.625922383803983E-4      0.0016165704371350414    0.005608                 -869.3757540105048
6.328794348429713E-4      0.0016024943750227885    0.005608                 -904.5981280098637
6.031666313055443E-4      0.0015884183129105357    0.005608                 -938.8527350066429
5.734538277681175E-4      0.0015743422507982826    0.005608                 -953.5530307531405
7.290319558018838E-4      0.0016078176246464354    0.005608                 -887.7775313401937
6.99319152264457E-4       0.0015937415625341825    0.005608                 -938.7595445044855
6.6960634872703E-4        0.0015796655004219297    0.005608                 -969.341877430862
6.398935451896032E-4      0.0015655894383096768    0.005608                 -998.9564433546582
