% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:35
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ez)
7.079896247619884E-4      0.0017185324347857704    0.005608                 -320.2939530463792
6.782768212245616E-4      0.0017444563726735174    0.005608                 -244.46214003043096
6.782768212245616E-4      0.0017044563726735175    0.005608                 -300.496964402533
6.485640176871347E-4      0.0017303803105612645    0.005608                 -229.57528045017057
6.485640176871345E-4      0.0017703803105612644    0.005608                 -182.47526593416308
6.188512141497076E-4      0.0017563042484490113    0.005608                 -166.30153601593764
6.188512141497076E-4      0.0017963042484490115    0.005608                 -128.98566547437392
5.891384106122808E-4      0.0017822281863367586    0.005608                 -111.70713575380401
5.891384106122807E-4      0.0018222281863367585    0.005608                 -83.99333865106277
5.594256070748538E-4      0.0018081521242245058    0.005608000000000001     -65.7920796637699
5.594256070748538E-4      0.0018481521242245057    0.005608                 -47.49828546423019
5.297128035374269E-4      0.0018340760621122529    0.005608                 -28.55636774583516
5.297128035374269E-4      0.001874076062112253     0.005608                 -19.50050591387595
5.0E-4                    0.0018599999999999999    0.005608                 0
5.0E-4                    0.0019                   0.005608                 5.418264844805205E-15
6.485640176871345E-4      0.0016903803105612646    0.005608                 -263.44902110115544
6.188512141497075E-4      0.0017163042484490115    0.005608                 -192.98382724881878
5.891384106122807E-4      0.0017422281863367587    0.005608                 -131.71885417846488
5.594256070748538E-4      0.001768152124224506     0.005608                 -79.13322528021047
5.297128035374269E-4      0.0017940760621122528    0.005608                 -35.226940554055474
5.0E-4                    0.00182                  0.005608                 0
6.188512141497076E-4      0.0016763042484490116    0.005608                 -221.83746394033167
5.891384106122807E-4      0.0017022281863367588    0.005608                 -151.73057260312584
5.594256070748538E-4      0.001728152124224506     0.005608                 -92.4743708966511
5.297128035374269E-4      0.0017540760621122529    0.005608                 -41.89751336227579
5.0E-4                    0.00178                  0.005608                 0
5.891384106122807E-4      0.001662228186336759     0.005608                 -175.66229292006184
5.594256070748538E-4      0.001688152124224506     0.005608                 -105.81551651309175
5.297128035374269E-4      0.001714076062112253     0.005608                 -48.56808617049612
5.0E-4                    0.00174                  0.005608                 0
5.594256070748538E-4      0.0016481521242245058    0.005608                 -124.92350804034609
5.297128035374268E-4      0.0016740760621122529    0.005608                 -55.23865897871643
5.0E-4                    0.0017000000000000001    0.005608                 0
5.297128035374269E-4      0.0016340760621122532    0.005608                 -69.62110930118381
5.0E-4                    0.00166                  0.005608                 0
5.0E-4                    0.0016200000000000001    0.005608                 -6.503397801717033
7.150037351086203E-4      0.0016816274980726588    0.005608                 -421.2463087246008
6.852909315711933E-4      0.001667551435960406     0.005608                 -385.82924918868787
6.555781280337663E-4      0.0016534753738481527    0.005608                 -344.9170026001991
6.258653244963395E-4      0.0016393993117358998    0.005608                 -299.5393297371601
5.961525209589126E-4      0.0016253232496236474    0.005608000000000001     -249.69623059956996
5.664397174214857E-4      0.0016112471875113941    0.005608                 -195.38770518742803
5.367269138840587E-4      0.0015971711253991413    0.005608                 -129.40945661085823
7.220178454552521E-4      0.0016447225613595471    0.005608                 -508.57125361357816
6.92305041917825E-4       0.001630646499247294     0.005608                 -466.3740760096044
6.625922383803983E-4      0.0016165704371350414    0.005608                 -420.0452448701527
6.328794348429713E-4      0.0016024943750227885    0.005608                 -369.25098745614895
6.031666313055443E-4      0.0015884183129105357    0.005608                 -313.9913037675949
5.734538277681175E-4      0.0015743422507982826    0.005608                 -249.58551017637595
7.290319558018838E-4      0.0016078176246464354    0.005608                 -590.0240996453847
6.99319152264457E-4       0.0015937415625341825    0.005608                 -541.1000402113159
6.6960634872703E-4        0.0015796655004219297    0.005608                 -489.3546245208998
6.398935451896032E-4      0.0015655894383096768    0.005608                 -433.14378255593203
6.101807416521762E-4      0.001551513376197424     0.005608                 -370.2832573991283
7.360460661485157E-4      0.0015709126879333239    0.005608                 -665.6048468200227
7.063332626110889E-4      0.001556836625821071     0.005608                 -610.0071417938212
6.766204590736619E-4      0.0015427605637088181    0.005608                 -552.845141552441
6.46907655536235E-4       0.001528684501596565     0.005608                 -491.5026982791161
7.430601764951475E-4      0.0015340077512202121    0.005608                 -735.3134951374892
7.133473729577206E-4      0.0015199316891079593    0.005608                 -673.0953807571186
6.836345694202937E-4      0.0015058556269957064    0.005608                 -613.2438328163385
7.500742868417794E-4      0.0014971028145071004    0.005608                 -799.1500445977863
7.203614833043525E-4      0.0014830267523948475    0.005608                 -735.5066610107962
7.570883971884112E-4      0.0014601978777939889    0.005608                 -841.8319913091402
5.0E-4                    0.00134                  0.005608                 88.43043814395769
5.367269138840588E-4      0.0013571711253991415    0.005608                 -55.75433371925797
5.0E-4                    0.0013800000000000002    0.005608                 0
5.367269138840588E-4      0.0013971711253991414    0.005608                 -126.85932172884225
5.734538277681175E-4      0.0013743422507982825    0.005608                 -196.69896411543743
5.734538277681175E-4      0.0014143422507982824    0.005608                 -252.3514857608399
6.101807416521762E-4      0.0013915133761974237    0.005608                 -335.6232795713868
6.101807416521763E-4      0.0014315133761974238    0.005608                 -376.47649209599257
6.46907655536235E-4       0.001408684501596565     0.005608                 -472.52728008710613
6.469076555362351E-4      0.0014486845015965653    0.005608000000000001     -499.2343407343004
6.836345694202937E-4      0.0014258556269957064    0.005608                 -607.4109656625953
6.836345694202937E-4      0.0014658556269957063    0.005608                 -620.6250316757634
7.203614833043525E-4      0.0014430267523948476    0.005608                 -740.2743362978547
5.0E-4                    0.00142                  0.005608                 0
5.367269138840587E-4      0.0014371711253991413    0.005608                 -125.9284893272702
5.734538277681174E-4      0.0014543422507982827    0.005608                 -250.48982095769549
6.101807416521762E-4      0.001471513376197424     0.005608                 -373.68399489127603
6.46907655536235E-4       0.0014886845015965652    0.005608                 -495.5110111280118
5.0E-4                    0.00146                  0.005608                 0
5.367269138840588E-4      0.0014771711253991414    0.005608                 -124.99765692569798
5.734538277681175E-4      0.0014943422507982828    0.005608                 -248.62815615455122
6.101807416521762E-4      0.0015115133761974238    0.005608                 -370.8914976865595
5.0E-4                    0.0015                   0.005608                 0
5.367269138840587E-4      0.0015171711253991415    0.005608                 -124.06682452412578
5.734538277681175E-4      0.0015343422507982827    0.005608                 -246.76649135140664
5.0E-4                    0.0015400000000000001    0.005608                 0
5.367269138840587E-4      0.0015571711253991411    0.005608                 -123.13599212255355
5.0E-4                    0.0015800000000000002    0.005608                 0
5.314098748438052E-4      0.0013159014256011869    0.005608                 -46.102703147668414
5.68136788727864E-4       0.001333072551000328     0.005608                 -161.9379399306864
5.628197496876104E-4      0.0012918028512023734    0.005608                 -211.12748264071166
5.99546663571669E-4       0.0013089739766015147    0.005608                 -326.56695140646207
5.942296245314156E-4      0.0012677042768035602    0.005608                 -362.4286812631931
6.309565384154743E-4      0.0012848754022027013    0.005608                 -477.6055477354332
6.256394993752207E-4      0.0012436057024047468    0.005608                 -500.0062990151127
6.623664132592796E-4      0.0012607768278038883    0.005608000000000001     -615.0537289175954
6.570493742190259E-4      0.0012195071280059336    0.005608                 -623.8603358964704
6.937762881030847E-4      0.0012366782534050749    0.005608                 -738.9114949529526
6.884592490628312E-4      0.0011954085536071204    0.005608                 -733.9907919072666
7.2518616294689E-4        0.0012125796790062615    0.005608                 -875.5239293888728
7.198691239066364E-4      0.001171309979208307     0.005608                 -856.5713402042105
6.048637026119226E-4      0.001350243676399469     0.005608                 -316.5829767017234
6.362735774557279E-4      0.0013261451020006561    0.005608                 -480.39076058974996
6.676834522995331E-4      0.0013020465276018427    0.005608                 -630.608129330969
6.990933271433383E-4      0.0012779479532030295    0.005608                 -767.2350829253821
7.305032019871435E-4      0.001253849378804216     0.005608                 -902.473135540112
6.415906164959815E-4      0.0013674148017986105    0.005608                 -468.55454128914704
6.730004913397866E-4      0.0013433162273997973    0.005608                 -631.5410975894222
