% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:18
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
0.001739047872793132      0.005827892223864421     0.005608000000000001     1956.2787330787687
0.001773244014511185      0.005864537376266771     0.005608000000000001     1646.272698315126
0.0017227202645166144     0.005867129804031616     0.005608000000000001     1661.9489610538403
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     1352.6387195647387
0.0018074401562292383     0.005901182528669121     0.005608000000000002     1329.2024477865812
0.0017911125479527206     0.005940420108836316     0.005608000000000001     1040.6993398170712
0.0018416362979472912     0.005937827681071471     0.005608                 1030.081992601379
0.0018253086896707735     0.005977065261238665     0.005608000000000001     745.2622696686564
0.0018758324396653443     0.005974472833473821     0.005608000000000001     748.9113327595206
0.0018595048313888268     0.006013710413641016     0.005608000000000001     466.32750911949506
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     485.69046826100487
0.00189370097310688       0.006050355566043365     0.005608000000000001     203.89505816958388
0.0019442247231014505     0.00604776313827852      0.005608000000000001     240.41939910583164
0.0019278971148249328     0.006087000718445715     0.005608                 -38.69804637838095
0.0019784208648195036     0.00608440829068087      0.005608000000000001     18.038512805572974
0.0017063926562400971     0.00590636738419881      0.005608000000000002     1378.1040396229023
0.00174058879795815       0.0059430125366011595    0.005608                 1066.9899838179895
0.001774784939676203      0.00597965768900351      0.005608                 754.5599307701036
0.0018089810813942562     0.00601630284140586      0.005608000000000002     458.6321873214723
0.0018431772231123095     0.00605294799380821      0.005608000000000002     179.20675347209124
0.0018773733648303624     0.006089593146210559     0.005608000000000002     -83.45995779283265
0.0016900650479635794     0.005945604964366005     0.005608                 1091.9230158789355
0.0017242611896816323     0.005982250116768355     0.005608                 778.0476648401307
0.0017584573313996856     0.006018895269170705     0.005608000000000002     465.12693849202697
0.0017926534731177385     0.006055540421573054     0.005608                 168.70852174317656
0.0018268496148357918     0.006092185573975404     0.005608                 -111.37295275459957
0.001673737439687062      0.005984842544533199     0.005608000000000001     803.4058898219415
0.0017079335814051153     0.00602148769693555      0.005608000000000002     485.8117626311623
0.0017421297231231681     0.006058132849337899     0.005608000000000001     172.40036298284065
0.0017763258648412212     0.006094778001740249     0.005608                 -122.43703126368166
0.0016574098314105445     0.006024080124700394     0.005608000000000002     512.5526614519204
0.0016916059731285976     0.006060725277102744     0.005608000000000001     190.28227719108406
