% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:45
% Dimension:          3
% Nodes:              953
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ey)
0.0025                    0.0019                   0.005608                 -5.889652088400511E-13
0.0024375000000000004     0.0019                   0.005608                 241.55599045867575
0.0025                    0.0018416666666666666    0.005608                 -4.1782858131624577E-13
0.0024375                 0.0018416666666666668    0.005608                 241.53593801444492
0.002375                  0.0019000000000000002    0.005608                 477.32174638898186
0.002375                  0.0018416666666666666    0.005608000000000001     477.28164150051975
0.0023125000000000003     0.0019                   0.005608000000000001     707.2972677909174
0.0023125                 0.0018416666666666666    0.005608000000000001     707.2371104582243
0.0022500000000000003     0.0019000000000000002    0.005608000000000001     931.4825546644827
0.0022500000000000003     0.0018416666666666668    0.005608000000000001     931.4023448875587
0.0021875                 0.0019000000000000002    0.005608000000000001     1149.8776070096776
0.0021875                 0.0018416666666666668    0.005608000000000002     1149.7773447885224
0.0021250000000000006     0.0019                   0.005608000000000002     1362.4824248265022
0.0021250000000000006     0.0018416666666666668    0.005608000000000002     1362.3621101611159
0.0020625000000000005     0.0019000000000000002    0.005608000000000002     1569.2970081149565
0.0020625000000000005     0.0018416666666666668    0.005608000000000002     1523.8965880830356
0.0020000000000000005     0.0019000000000000002    0.005608000000000002     1699.00156103345
0.0025                    0.0017833333333333334    0.005608                 -2.3799812822291995E-13
0.0024375                 0.0017833333333333334    0.005608000000000001     241.51588557021404
0.0023750000000000004     0.0017833333333333334    0.005608000000000001     477.2415366120579
0.0023125000000000003     0.0017833333333333334    0.005608000000000001     707.1769531255316
0.0022500000000000003     0.0017833333333333334    0.005608000000000002     931.3221351106346
0.0021875                 0.0017833333333333336    0.005608000000000002     1149.6770825673675
0.0021250000000000006     0.0017833333333333334    0.005608000000000002     1326.1043719666052
0.0025                    0.001725                 0.005608                 -5.895620427834146E-14
0.0024375                 0.001725                 0.005608                 241.4958331259831
0.002375                  0.0017250000000000004    0.005608                 477.201431723596
0.0023125000000000003     0.001725                 0.005608000000000001     707.1167957928385
0.0022500000000000003     0.0017250000000000004    0.005608000000000002     931.2419253337107
0.0021875                 0.0017250000000000004    0.005608000000000002     1120.9032339829484
0.0025                    0.0016666666666666668    0.005608                 1.3256794798910968E-13
0.0024375                 0.001666666666666667     0.005608                 241.47578068175233
0.0023750000000000004     0.001666666666666667     0.005608000000000001     477.16132683513405
0.0023125000000000003     0.0016666666666666668    0.005608000000000002     707.0566384601455
0.0022500000000000003     0.001666666666666667     0.005608000000000002     908.2931741320658
0.0025                    0.0016083333333333336    0.005608                 3.1646559554109543E-13
0.0024375000000000004     0.0016083333333333336    0.005608000000000001     241.45572823752133
0.0023750000000000004     0.0016083333333333336    0.005608000000000002     477.1212219466721
0.0023125000000000003     0.0016083333333333336    0.005608000000000002     688.2741924139567
0.0025                    0.0015500000000000002    0.005608                 4.696726855793338E-13
0.0024375                 0.0015500000000000002    0.005608000000000001     241.43567579329056
0.002375                  0.0015500000000000002    0.005608000000000001     460.84628882862154
0.0025                    0.001491666666666667     0.005608000000000001     7.012538584622875E-13
0.0024375000000000004     0.001491666666666667     0.005608000000000001     226.0094633760601
0.0025                    0.0014333333333333336    0.005608000000000001     -13.72820525503764
0.0019354009108757402     0.0012544340293143587    0.005608                 1852.1957007579554
0.0020059757970162725     0.0012767964423167305    0.005608                 1649.642018255653
0.0019434757970162727     0.001335129775650064     0.005608                 1816.8094733090677
0.0020140506831568053     0.0013574921886524358    0.005608                 1620.890379699054
0.0020765506831568054     0.0012991588553191023    0.005608                 1439.6569567641322
0.0020846255692973377     0.0013798546016548076    0.005608000000000001     1415.4933755611246
0.0021471255692973373     0.0013215212683214744    0.005608                 1219.8050858285596
0.00215520045543787       0.0014022170146571796    0.005608                 1198.2360346586345
0.00221770045543787       0.001343883681323846     0.005608                 990.0864054489357
0.002225775341578403      0.0014245794276595513    0.005608                 969.1183569915834
0.002288275341578403      0.001366246094326218     0.005608                 750.5009156252601
