% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 20:25
% Dimension:          3
% Nodes:              2746
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hx)
0.002032684822881224      0.0057839522424041724    0.005608000000000001     5.559169024976174
0.0020390419771398175     0.005819658115363282     0.005608000000000001     9.310028420380053
0.002000404191863602      0.005804921951435363     0.005608000000000001     5.541015806788073
0.0020067613461221957     0.005840627824394473     0.005608000000000001     9.198190746717742
0.0020453991313984106     0.005855363988322392     0.005608000000000001     12.413045961734174
0.0020131185003807893     0.005876333697353583     0.005608                 12.725130038799982
0.002051756285657004      0.0058910698612815015    0.005608000000000001     15.516063503088457
0.0020194756546393824     0.005912039570312692     0.005608000000000001     16.252069330882215
0.0020581134399155973     0.005926775734240612     0.005608                 18.619081044442716
0.002025832808897976      0.005947745443271803     0.005608000000000001     19.300370468955997
0.002064470594174191      0.0059624816071997214    0.005608000000000001     22.236559860581938
0.0019681235608459803     0.005825891660466554     0.005608000000000001     5.970017649598335
0.001974480715104574      0.0058615975334256635    0.005608                 9.685456518474842
0.0019808378693631674     0.005897303406384774     0.005608                 13.21239581055713
0.0019871950236217606     0.005933009279343883     0.005608000000000001     16.53135687006892
0.0019358429298283587     0.005846861369497745     0.005608000000000001     6.399019492408652
0.001942200084086952      0.005882567242456855     0.005608                 10.172722290231924
0.0019485572383455456     0.005918273115415965     0.005608000000000001     13.762343271181804
0.0019035622988107371     0.0058678310785289355    0.005608                 6.828021335218878
0.0019099194530693307     0.0059035369514880455    0.005608000000000001     10.993329672294731
0.0018712816677931153     0.005888800787560126     0.005608000000000001     7.113716751850499
0.0020890596503191365     0.006111698719442691     0.005608000000000001     30.19490028012732
0.002060039161657155      0.006107800020383233     0.005608000000000001     29.716216769417883
0.0020841418390901475     0.0060818552969940974    0.005608000000000001     27.844671608660487
0.0020551213504281657     0.006077956597934639     0.005608000000000001     27.60739952010747
0.0020310186729951734     0.006103901321323775     0.005608000000000001     29.62765586723001
0.002026100861766184      0.006074057898875181     0.005608                 27.340900332852645
0.0020019981843331916     0.0061000026222643175    0.005608000000000001     29.539094965042224
0.0019970803731042025     0.006070159199815723     0.005608000000000001     27.074401145597786
0.00197297769567121       0.006096103923204859     0.005608                 29.45053406285437
0.001968059884442221      0.006066260500756266     0.005608000000000001     27.022637503424427
0.0019439572070092284     0.006092205224145402     0.005608000000000001     29.238178241746855
0.0020792240278611584     0.006052011874545503     0.005608000000000001     26.61755499994718
0.0020502035391991766     0.006048113175486045     0.005608                 26.499076002013773
0.0020211830505371953     0.006044214476426587     0.005608                 26.23257681475891
0.0019921625618752135     0.00604031577736713      0.005608000000000001     25.86206445599133
0.0020743062166321694     0.006022168452096909     0.005608000000000001     25.390438391233918
0.0020452857279701876     0.006018269753037451     0.005608                 25.39075248392006
0.002016265239308206      0.006014371053977993     0.005608000000000001     24.70149140855826
0.00206938840540318       0.005992325029648316     0.005608                 24.163321782520654
0.0020403679167411985     0.005988426330588858     0.005608000000000001     23.540918361125115
0.002001730131464983      0.005973690166660938     0.005608000000000001     20.301054078974857
0.001977627454031991      0.005999634890050074     0.005608                 21.780375843002247
0.001953524776598998      0.00602557961343921      0.005608000000000001     23.259697607029565
0.001929422099166006      0.006051524336828346     0.005608000000000001     24.58763582644893
