% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:54
% Dimension:          3
% Nodes:              1338
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ex)
0.002250371059634427      0.0016305346794393836    0.001608                 -352.9394805759228
0.0022466181113357884     0.0015905708277024443    0.0016080000000000003    -391.97217363102226
0.002286032336829509      0.0016182819229022096    0.001608                 -355.4948937020421
0.00228227938853087       0.0015783180711652699    0.001608                 -401.0794796353503
0.00224286516303715       0.0015506069759655045    0.001608                 -430.89042641849755
0.002278526440232231      0.0015383542194283306    0.0016079999999999998    -441.52414728752814
0.002239112214738511      0.0015106431242285653    0.001608                 -467.2506480500857
0.0022747734919335927     0.0014983903676913913    0.0016079999999999998    -479.2865087401128
0.0022353592664398725     0.001470679272491626     0.001608                 -501.0528385257864
0.0022710205436349542     0.001458426515954452     0.001608                 -514.3665639931032
0.002231606318141234      0.0014307154207546865    0.001608                 -532.2969978456
0.0022672675953363157     0.0014184626642175123    0.0016079999999999998    -546.7643130465007
0.002227853369842595      0.001390751569017747     0.001608                 -560.9831260095261
0.002263514647037677      0.0013784988124805728    0.0016079999999999998    -583.904816361259
0.0022241004215439565     0.0013507877172808077    0.001608                 -586.9905317573634
0.0023216936140245904     0.001606029166365035     0.001608                 -377.9677449045163
0.002317940665725952      0.0015660653146280954    0.0016079999999999998    -423.1221754756
0.0023141877174273134     0.0015261014628911564    0.001608                 -463.09623550335095
0.002310434769128675      0.0014861376111542169    0.001608                 -500.38798933150815
0.002306681820830036      0.0014461737594172774    0.001608                 -534.9974369600716
0.0023029288725313975     0.001406209907680338     0.001608                 -574.0739509353864
0.0023573548912196726     0.0015937764098278608    0.0016079999999999996    -400.40924889363765
0.0023536019429210337     0.0015538125580909215    0.0016079999999999998    -445.1284382283843
0.002349848994622395      0.0015138487063539822    0.001608                 -484.6318906317082
0.0023460960463237562     0.0014738848546170427    0.0016079999999999998    -521.4530368354384
0.0023423430980251177     0.0014339210028801032    0.0016079999999999996    -562.4387992567131
0.0023930161684147543     0.0015815236532906868    0.0016079999999999998    -422.81940566940636
0.002389263220116116      0.0015415598015537475    0.001608                 -467.0982678937031
0.002385510271817477      0.0015015959498168078    0.0016079999999999998    -506.1311126725998
0.0023817573235188384     0.0014616320980798683    0.0016079999999999996    -548.9993613252391
0.002428677445609836      0.0015692708967535124    0.0016079999999999996    -445.1982152318224
0.002424924497311197      0.001529307045016573     0.0016079999999999996    -489.0316644715563
0.0024211715490125587     0.0014893431932796338    0.0016079999999999996    -533.7556371409642
0.002464338722804918      0.0015570181402163382    0.0016079999999999996    -467.5456775808858
0.002460585774506279      0.0015170542884793987    0.0016079999999999996    -516.7076267038884
0.0024999999999999996     0.001544765383679164     0.0016079999999999996    -494.3161384005198
0.0024999999999999996     0.001595513186010712     0.0016079999999999996    -426.8916345033829
0.002464338722804918      0.0016077659425478862    0.0016079999999999996    -404.24475952519884
0.0024999999999999996     0.0016462609883422601    0.0016079999999999996    -364.1317140264138
0.002464338722804918      0.001658513744879434     0.0016079999999999996    -341.1390563141182
0.0024999999999999996     0.001697008790673808     0.0016079999999999996    -298.95799374262924
0.002464338722804918      0.0017092615472109822    0.0016079999999999998    -275.61955329622174
0.0024999999999999996     0.0017477565930053558    0.0016079999999999996    -231.3704736520287
0.0024643387228049183     0.0017600093495425302    0.001608                 -207.68625047150942
0.0025                    0.0017985043953369039    0.0016079999999999998    -161.36915375461228
0.0024643387228049183     0.001810757151874078     0.0016079999999999998    -137.33914783998125
0.0025                    0.001849252197668452     0.0016079999999999998    -88.95403405038019
0.0024643387228049183     0.0018615049542056261    0.0016079999999999998    -60.53300670532499
0.0025                    0.0019                   0.0016079999999999998    -7.062557269666055
0.002428677445609836      0.0016200186990850602    0.0016079999999999996    -381.571623207775
0.002428677445609836      0.0016707665014166085    0.0016079999999999998    -318.1201372625826
0.0024286774456098365     0.0017215143037481563    0.0016079999999999998    -252.25485151057438
0.0024286774456098365     0.0017722621060797042    0.0016079999999999998    -183.97576595175033
0.0024286774456098365     0.0018230099084112525    0.0016079999999999998    -112.29165133817287
0.002393016168414754      0.0016322714556222346    0.0016079999999999998    -358.87222555111146
0.0023930161684147548     0.0016830192579537825    0.001608                 -295.0749568718072
0.0023930161684147548     0.0017337670602853308    0.0016079999999999998    -228.86388838568723
0.0023930161684147543     0.0017845148626168786    0.0016079999999999998    -162.33849116820966
0.0023573548912196726     0.0016445242121594088    0.001608                 -336.1465665552081
0.0023573548912196726     0.0016952720144909569    0.001608                 -272.00351514179215
0.0023573548912196726     0.0017460198168225047    0.0016079999999999998    -210.6735261954353
0.0023216936140245904     0.001656776968696583     0.001608                 -313.3946462200649
0.002321693614024591      0.0017075247710281309    0.001608                 -257.29675641984994
0.0022860323368295086     0.0016690297252337572    0.001608                 -302.20818184145355
0.0022004127360446967     0.001619132952038473     0.0016080000000000003    -360.2991625293277
0.002196659787746058      0.0015791691003015332    0.0016080000000000003    -395.0495995430158
0.0021504544124549664     0.001607731224637562     0.001608                 -350.5913297120006
0.002146701464156328      0.0015677673729006226    0.001608                 -384.36536756601066
0.0021004960888652362     0.0015963294972366512    0.001608                 -340.1160159118616
0.0020967431405665977     0.001556365645499712     0.001608                 -372.89130062339416
0.002050537765275506      0.0015849277698357406    0.001608                 -328.8732211289108
0.0020467848169768675     0.0015449639180988013    0.0016080000000000003    -360.6273987151664
0.002000579441685776      0.00157352604243483      0.001608                 -316.86294536314824
0.001996826493387137      0.0015335621906978902    0.001608                 -347.5736618413272
0.0019506211180960458     0.0015621243150339191    0.001608                 -304.0851886145738
0.001946868169797407      0.0015221604632969796    0.001608                 -330.1602051533283
0.0019006627945063156     0.0015507225876330085    0.001608                 -290.1485083022076
0.0021929068394474192     0.001539205248564594     0.0016079999999999998    -430.23943990929683
0.0021429485158576895     0.0015278035211636833    0.001608                 -417.82381800022694
0.0020929901922679592     0.0015164017937627726    0.001608                 -404.61836112554585
0.002043031868678229      0.001505000066361862     0.001608                 -390.62306928525345
0.0019930735450884984     0.001493598338960951     0.001608                 -371.9184608722562
0.0021891538911487807     0.0014992413968276546    0.001608                 -462.9955241633969
0.002139195567559051      0.001487839669426744     0.001608                 -448.84851232226225
0.0020892372439693203     0.001476437942025833     0.001608                 -433.91166551551646
0.00203927892037959       0.0014650362146249223    0.001608                 -413.81476798660066
0.0021854009428501422     0.0014592775450907153    0.001608                 -493.3178523053159
0.002135442619260412      0.0014478758176898045    0.001608                 -477.4394505321169
0.002085484295670682      0.0014364740902888936    0.001608                 -455.8491264963615
0.0021816479945515038     0.0014193136933537756    0.001608                 -521.2064243350542
0.0021316896709617735     0.001407911965952865     0.001608                 -498.0215364015387
0.002177895046252865      0.001379349841616836     0.001608                 -540.3319977021323
0.002000390975172604      0.0011928054344492603    0.001608                 -511.4144855432276
0.0020323494675113687     0.0012153743319966242    0.0016080000000000003    -537.0779206880989
0.001986144092220277      0.0012439364563326528    0.0016080000000000003    -482.4503113371264
0.0020181025845590417     0.0012665053538800167    0.0016080000000000003    -504.22357594538187
0.002064307959850133      0.001237943229543988     0.001608                 -546.115648071541
0.002050061076897806      0.0012890742514273805    0.001608                 -512.8784278359972
0.0020962664521888977     0.0012605121270913519    0.001608                 -553.895432270161
0.002082019569236571      0.0013116431489747444    0.001608                 -520.1837717019321
0.0021282249445276624     0.001283081024638716     0.001608                 -560.4172732839588
0.002113978061575336      0.0013342120465221086    0.0016080000000000003    -526.1396075431862
0.002160183436866427      0.00130564992218608      0.001608                 -565.6811711129345
0.0021459365539141        0.0013567809440694723    0.001608                 -530.7459353597601
0.002192141929205192      0.0013282188197334436    0.001608                 -569.6871257570881
0.00197189720926795       0.0012950674782160455    0.001608                 -457.5554907099488
0.0020038557016067147     0.0013176363757634094    0.0016079999999999998    -474.67952273712785
0.0020358141939454794     0.0013402052733107732    0.001608                 -481.1455141331884
0.002067772686284244      0.0013627741708581373    0.001608                 -486.2619975045685
0.002099731178623009      0.0013853430684055011    0.001608                 -490.028972851268
0.001957650326315623      0.001346198500099438     0.001608                 -429.90624540049913
0.001989608818654388      0.0013687673976468019    0.001608                 -442.1441705689408
0.002021567310993153      0.001391336295194166     0.001608                 -446.4213014704464
0.002053525803331917      0.0014139051927415298    0.001608                 -449.3489243472717
0.0019434034433632964     0.0013973295219828308    0.001608                 -399.50257540877783
0.001975361935702061      0.0014198984195301946    0.001608                 -406.6175194408204
0.002007320428040826      0.0014424673170775584    0.001608                 -408.70578984777126
0.0019291565604109694     0.0014484605438662233    0.001608                 -366.3444807347845
0.0019611150527497337     0.001471029441413587     0.001608                 -368.09956935276665
0.0019149096774586426     0.0014995915657496158    0.001608                 -330.43196137851885
0.00223001630180205       0.0016690297252337574    0.0016080000000000003    -312.90873578932366
0.0022656775789971317     0.0017075247710281309    0.001608                 -261.207060759289
0.0023013388561922135     0.0017460198168225047    0.001608                 -212.3158764630112
0.0023370001333872952     0.0017845148626168786    0.001608                 -161.74957823894354
0.0023726614105823774     0.0018230099084112525    0.001608                 -109.50816608708575
0.002408322687777459      0.001861504954205626     0.0016079999999999998    -55.59164000743787
0.002443983964972541      0.0018999999999999998    0.0016079999999999998    -2.0662312516773118E-14
0.002209661543969672      0.0017075247710281309    0.001608                 -259.2077134434619
0.0022453228211647544     0.0017460198168225047    0.0016079999999999998    -208.73136445671216
0.002280984098359836      0.0017845148626168786    0.0016079999999999998    -159.06119423421922
0.0023166453755549183     0.0018230099084112525    0.001608                 -107.71591008393624
0.00235230665275          0.001861504954205626     0.0016079999999999998    -54.69551200586316
0.002387967929945082      0.0018999999999999998    0.0016079999999999998    -4.711864091250663E-14
0.0021893067861372953     0.0017460198168225047    0.001608                 -205.46043404406493
0.002224968063332377      0.0017845148626168786    0.001608                 -156.37281022949492
0.0022606293405274588     0.0018230099084112525    0.001608                 -105.9236540807867
0.002296290617722541      0.001861504954205626     0.001608                 -53.79938400428841
0.0023319518949176223     0.0018999999999999998    0.0016079999999999998    -7.213272965512106E-14
0.002168952028304918      0.0017845148626168786    0.001608                 -151.66689759113268
0.0022046133054999997     0.0018230099084112525    0.001608                 -104.13139807763721
0.002240274582695082      0.0018615049542056261    0.001608                 -52.90325600271366
0.002275935859890163      0.0018999999999999998    0.0016079999999999998    -9.570457874461632E-14
0.0021485972704725406     0.0018230099084112525    0.001608                 -97.82710408466531
0.002184258547667622      0.001861504954205626     0.001608                 -52.00712800113887
0.002219919824862704      0.0018999999999999998    0.001608                 -1.178341881809923E-13
0.002128242512640163      0.001861504954205626     0.001608                 -43.94105352466268
0.002163903789835245      0.0018999999999999996    0.001608                 -1.3852155796424926E-13
0.002107887754807786      0.0018999999999999998    0.001608                 6.6608360592501725
0.0017026113614105663     0.0018999999999999998    0.0016079999999999998    2.508149002011193
