% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:51
% Dimension:          3
% Nodes:              1951
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Hx)
5.603653631808588E-4      0.005058015795128722     0.005608                 -0.47879071312976274
5.416666666666669E-4      0.005                    0.005608000000000001     -0.49780012412097985
5.301826815904295E-4      0.005029007897564362     0.005608000000000001     -0.2745191607673545
5.000000000000001E-4      0.005                    0.005608000000000001     -0.07024760840492837
6.50913407952147E-4       0.005191706154488474     0.005608000000000001     -1.1027957783013185
6.207307263617177E-4      0.0051626982569241125    0.005608000000000002     -0.8002654609201849
6.207307263617176E-4      0.0052093649235907796    0.005608000000000002     -0.8762894160155981
5.905480447712883E-4      0.005180357026026417     0.005608000000000001     -0.6001990956901354
5.905480447712882E-4      0.005227023692693084     0.005608000000000001     -0.6497830537298712
5.603653631808589E-4      0.0051980157951287236    0.005608000000000002     -0.4001327304600911
5.603653631808589E-4      0.005244682461795389     0.005608000000000001     -0.42327669144414104
5.301826815904296E-4      0.005215674564231028     0.005608000000000001     -0.20006636523004412
5.301826815904295E-4      0.005262341230897695     0.005608000000000001     -0.1967703291584115
5.000000000000002E-4      0.005233333333333334     0.005608000000000001     1.1037951161850618E-15
5.000000000000002E-4      0.00528                  0.005608000000000001     -0.21014476712782215
5.905480447712882E-4      0.00513369035935975      0.005608                 -0.6001990956901384
5.603653631808588E-4      0.0051513491284620565    0.005608000000000001     -0.40013273046009146
5.301826815904296E-4      0.005169007897564361     0.005608000000000002     -0.20006636523004429
5.000000000000002E-4      0.005186666666666666     0.005608                 7.995112422275277E-16
5.603653631808588E-4      0.005104682461795389     0.005608000000000002     -0.40013273046009157
5.301826815904296E-4      0.005122341230897695     0.005608000000000002     -0.20006636523004512
5.000000000000002E-4      0.0051400000000000005    0.005608000000000001     4.952273682699947E-16
5.301826815904295E-4      0.005075674564231029     0.005608000000000001     -0.200066365230046
5.000000000000001E-4      0.005093333333333333     0.005608                 1.9094349431246045E-16
5.000000000000002E-4      0.005046666666666666     0.005608000000000001     -1.1334037964507246E-16
6.905180417106263E-4      0.005215381003149111     0.005608000000000001     -1.2998500851217711
6.60335360120197E-4       0.005233039772251416     0.005608000000000002     -0.7848344158049791
6.999399938786763E-4      0.005256714620912052     0.005608000000000002     -0.8663355178109758
6.697573122882468E-4      0.0052743733900143565    0.005608000000000001     -0.3644091011575331
7.093619460467261E-4      0.0052980482386749935    0.005608000000000001     -0.43282095050017766
6.791792644562968E-4      0.005315707007777298     0.005608000000000002     0.05601621348992204
7.187838982147761E-4      0.005339381856437935     0.005608000000000001     6.936168106016216E-4
6.886012166243468E-4      0.005357040625540241     0.005608000000000001     0.47644152813737833
7.282058503828261E-4      0.005380715474200878     0.005608000000000001     0.4342081841214229
6.980231687923968E-4      0.005398374243303182     0.005608000000000001     0.9530622141013928
7.37627802550876E-4       0.0054220490919638185    0.005608000000000001     1.1921594380023415
6.301526785297676E-4      0.00525069854135372      0.005608                 -0.531888056463563
6.395746306978175E-4      0.005292032159116663     0.005608000000000001     -0.11146274181613369
6.489965828658675E-4      0.005333365776879604     0.005608000000000002     0.30896257283131145
6.584185350339174E-4      0.005374699394642545     0.005608                 0.6994063411427567
5.999699969393383E-4      0.005268357310456026     0.005608000000000002     -0.27894169712215017
6.093919491073882E-4      0.0053096909282189676    0.005608000000000002     0.14148361752528466
6.188139012754381E-4      0.005351024545981909     0.005608000000000001     0.44575046818413633
5.697873153489089E-4      0.005286016079558331     0.005608000000000001     -0.025995337780753636
5.792092675169588E-4      0.005327349697321272     0.005608                 0.19209459522551023
5.396046337584795E-4      0.005303674848660637     0.005608000000000001     -0.06156127773310127
7.231884378361597E-4      0.005218812645083882     0.005608000000000002     -1.6856231752081539
7.558588339616932E-4      0.005222244287018652     0.005608000000000001     -1.8093269553191624
7.885292300872267E-4      0.005225675928953424     0.005608000000000002     -1.933030735430167
8.211996262127601E-4      0.0052291075708881946    0.005608000000000001     -2.056734515541213
8.538700223382936E-4      0.0052325392128229654    0.005608000000000001     -2.032959615546402
7.326103900042097E-4      0.005260146262846823     0.005608                 -1.2390193552340438
7.652807861297431E-4      0.005263577904781594     0.005608000000000001     -1.362723135345047
7.979511822552766E-4      0.0052670095467163645    0.005608000000000002     -1.486426915456042
8.306215783808101E-4      0.005270441188651135     0.005608                 -1.393575291497493
7.420323421722597E-4      0.005301479880609764     0.005608000000000002     -0.7924155352598776
7.747027382977932E-4      0.005304911522544536     0.005608000000000002     -0.916119315370876
8.073731344233265E-4      0.005308343164479306     0.005608000000000001     -0.75419096744859
7.514542943403096E-4      0.005342813498372706     0.005608000000000001     -0.3458117152857493
7.84124690465843E-4       0.005346245140307477     0.005608                 -0.11480664339971978
7.608762465083597E-4      0.0053841471161356486    0.005608000000000001     0.5245776806492101
6.980231687923968E-4      0.005445040909969849     0.005608000000000001     1.3313746346495527
6.584185350339175E-4      0.005421366061309212     0.005608000000000002     0.8139046419790552
6.584185350339175E-4      0.005468032727975879     0.005608000000000002     1.077823000228419
6.188139012754381E-4      0.005444357879315242     0.005608000000000001     0.6185516985401303
6.188139012754381E-4      0.00549102454598191      0.005608000000000001     0.8242713658072933
5.792092675169588E-4      0.005467349697321273     0.005608000000000002     0.4231987551012242
5.792092675169589E-4      0.005514016363987939     0.005608000000000001     0.5707197313861697
5.396046337584796E-4      0.005490341515327303     0.005608000000000001     0.22784581166230244
5.396046337584795E-4      0.005537008181993969     0.005608000000000001     0.3171680969650368
5.000000000000002E-4      0.005513333333333333     0.005608000000000001     0.03249286822339453
5.000000000000002E-4      0.00556                  0.005608000000000001     -0.13434535557118896
6.188139012754381E-4      0.005397691212648575     0.005608                 0.4740718513678458
5.792092675169589E-4      0.005420683030654606     0.005608000000000001     0.27871890792891674
5.396046337584796E-4      0.0054436748486606365    0.005608000000000002     0.08336596449000991
5.000000000000002E-4      0.0054666666666666665    0.005608                 -0.11198697894890941
5.792092675169589E-4      0.005374016363987939     0.005608000000000002     0.13423906075663014
5.396046337584796E-4      0.00539700818199397      0.005608000000000002     -0.06111388268228504
5.000000000000002E-4      0.0054199999999999995    0.005608000000000001     -0.2564668261212002
5.396046337584796E-4      0.005350341515327303     0.005608000000000001     -0.20559372985458102
5.000000000000002E-4      0.005373333333333332     0.005608                 -0.4009466732935021
5.000000000000002E-4      0.005326666666666667     0.005608000000000001     -0.5454265204657901
8.837791459363641E-4      0.00561132032429179      0.005608000000000001     6.9104234656315935
8.594205887054495E-4      0.005579775118903795     0.005608000000000001     5.728818415067661
9.046139597361008E-4      0.005583565838957976     0.005608000000000001     6.577312953497452
8.802554025051862E-4      0.005552020633569982     0.005608000000000002     5.270293188400681
8.350620314745348E-4      0.0055482299135157995    0.005608000000000002     4.761354104092925
8.558968452742715E-4      0.005520475428181986     0.005608000000000001     4.269332150419571
8.107034742436201E-4      0.005516684708127804     0.005608000000000001     3.793889793118195
8.315382880433568E-4      0.005488930222793991     0.005608000000000002     3.2683711124384915
7.863449170127054E-4      0.005485139502739809     0.005608000000000001     2.8264254821434784
8.071797308124421E-4      0.005457385017405995     0.005608000000000001     2.267410074457411
7.619863597817908E-4      0.005453594297351814     0.005608000000000001     1.858961171168735
7.828211735815275E-4      0.005425839812018001     0.005608000000000001     1.5269730934793575
9.254487735358375E-4      0.005555811353624162     0.005608000000000002     5.931826624140798
9.010902163049228E-4      0.005524266148236166     0.005608                 4.737679376375215
8.767316590740082E-4      0.005492720942848172     0.005608000000000001     3.7367183383941143
8.523731018430934E-4      0.005461175737460177     0.005608000000000002     2.735757300413047
8.280145446121787E-4      0.005429630532072181     0.005608                 1.8264831293870643
9.462835873355743E-4      0.005528056868290348     0.005608000000000001     5.286340294784144
9.219250301046595E-4      0.005496511662902354     0.005608000000000002     4.205065564349782
8.97566472873745E-4       0.005464966457514358     0.005608000000000002     3.2041045263686883
8.732079156428302E-4      0.005433421252126362     0.005608000000000001     2.1259931652948088
9.671184011353109E-4      0.005500302382956535     0.005608000000000001     4.640853965427508
9.427598439043963E-4      0.005468757177568539     0.005608000000000001     3.6724517523243265
9.184012866734815E-4      0.0054372119721805435    0.005608                 2.4255032012025204
9.879532149350476E-4      0.00547254789762272      0.005608000000000001     3.9953676360708443
9.63594657704133E-4       0.005441002692234726     0.005608000000000001     2.7250132371102325
0.0010087880287347843     0.005444793412288907     0.005608000000000001     2.8373400444300017
8.06069617539011E-4       0.00538793783618983      0.005608000000000002     1.0790361024697912
8.293180614964944E-4      0.005350035860361658     0.005608000000000001     0.3705750544571524
8.52566505453978E-4       0.005312133884533488     0.005608000000000002     -0.3378859935554891
8.758149494114615E-4      0.0052742319087053175    0.005608000000000001     -1.0463470415681277
8.99063393368945E-4       0.005236329932877147     0.005608000000000001     -2.111071165983392
8.512629885696623E-4      0.00539172855624401      0.005608                 1.2097089483295806
8.745114325271457E-4      0.005353826580415839     0.005608000000000001     0.5012479003169419
8.977598764846294E-4      0.0053159246045876695    0.005608000000000002     -0.2072131476957232
9.210083204421128E-4      0.005278022628759498     0.005608                 -1.251955915293898
8.964563596003137E-4      0.005395519276298192     0.005608000000000002     1.3403817941893756
9.197048035577973E-4      0.0053576173004700215    0.005608000000000002     0.6319207461767468
9.429532475152807E-4      0.005319715324641851     0.005608000000000001     -0.39284066460437184
9.416497306309651E-4      0.005399309996352374     0.005608000000000001     1.471054640049193
9.648981745884486E-4      0.005361408020524202     0.005608                 0.4662745860851363
9.868431016616165E-4      0.005403100716406555     0.005608000000000001     1.3253898367746646
0.0011314448855018467     0.0052140112265065455    0.005608000000000001     -3.700012877706165
0.0011110020760406697     0.00525247492413694      0.005608000000000001     -2.19258953381589
0.0010890571489675018     0.005210782228254588     0.005608000000000001     -3.5561001739555715
0.0010686143395063248     0.005249245925884981     0.005608000000000002     -2.388549549850891
0.0010905592665794927     0.005290938621767332     0.005608000000000002     -1.218315708696414
0.0010481715300451476     0.005287709623515374     0.005608000000000001     -1.529149115478084
0.0010701164571183155     0.005329402319397726     0.005608000000000001     -0.24404188357694348
0.0010277287205839706     0.005326173321145768     0.005608000000000002     -0.6697486811052691
0.0010496736476571385     0.005367866017028119     0.005608000000000001     0.7302319415425764
0.0010072859111227937     0.005364637018776161     0.005608000000000001     0.18965175326752914
0.0010292308381959613     0.005406329714658513     0.005608000000000001     1.7045057666620762
0.001046669412433157      0.005207553230002628     0.005608000000000002     -3.4616478787086704
0.0010262266029719797     0.005246016927633022     0.005608                 -2.408245722984658
0.0010057837935108027     0.005284480625263415     0.005608000000000001     -1.5488452886118513
9.853409840496258E-4      0.005322944322893809     0.005608000000000002     -0.6894448542390865
0.0010042816758988118     0.00520432423175067      0.005608000000000001     -3.367195583461816
9.838388664376349E-4      0.005242787929381063     0.005608000000000002     -2.4279418961184582
9.633960569764579E-4      0.005281251627011457     0.005608000000000002     -1.5685414617456512
9.61893939364467E-4       0.005201095233498711     0.005608000000000001     -3.2727432882149654
9.4145112990329E-4        0.0052395589311291044    0.005608000000000001     -2.447638069252248
9.195062028301221E-4      0.005197866235246753     0.005608000000000001     -3.178290992968049
8.975987219131476E-4      0.005162197697495662     0.005608000000000001     -3.2140771098984895
8.764123108638515E-4      0.005129758157996529     0.005608000000000002     -3.1852727201647903
8.552258998145553E-4      0.005097318618497397     0.005608000000000001     -3.2192580658104433
8.340394887652592E-4      0.005064879078998264     0.005608000000000002     -3.2532434114561015
8.12853077715963E-4       0.0050324395394991325    0.005608000000000001     -3.287228757101728
7.916666666666669E-4      0.004999999999999999     0.005608000000000001     -3.321214102747371
9.180789775305182E-4      0.005129758157996529     0.005608000000000001     -3.633169191355935
8.96892566481222E-4       0.0050973186184973965    0.005608                 -3.5678365833515473
8.757061554319258E-4      0.005064879078998264     0.005608000000000001     -3.6018219289972166
8.545197443826297E-4      0.0050324395394991325    0.005608000000000001     -3.6358072746428265
8.333333333333335E-4      0.004999999999999999     0.005608                 -3.6697926202884976
9.385592331478886E-4      0.005097318618497396     0.005608                 -4.052261272813295
9.173728220985925E-4      0.005064879078998264     0.005608000000000001     -3.9504004465383202
8.961864110492964E-4      0.005032439539499132     0.005608000000000001     -3.9843857921839803
8.750000000000001E-4      0.004999999999999999     0.005608                 -4.018371137829601
9.59039488765259E-4       0.005064879078998264     0.005608                 -4.47135335427069
9.378530777159629E-4      0.005032439539499132     0.005608                 -4.332964309725079
9.166666666666668E-4      0.004999999999999999     0.005608                 -4.366949655370705
9.795197443826296E-4      0.005032439539499131     0.005608000000000001     -4.890445435728086
9.583333333333334E-4      0.004999999999999999     0.005608000000000001     -4.715528172911848
0.001                     0.004999999999999998     0.005608                 -5.309781036170703
0.0010219074809169745     0.00503566853775109      0.005608000000000001     -5.220691090211809
0.001001427225299604      0.005068108077250223     0.005608000000000001     -4.852328508089437
0.001043814961833949      0.005071337075502181     0.005608                 -5.008763971394084
0.0010233347062165784     0.005103776615001314     0.005608                 -4.605308971988926
0.0010657224427509234     0.005107005613253272     0.005608                 -4.7968368525763445
0.0010452421871335528     0.005139445152752405     0.005608000000000001     -4.3582894358884525
0.001087629923667898      0.005142674151004363     0.005608                 -4.584909733758597
0.0010671496680505273     0.005175113690503496     0.005608000000000001     -4.111269899787931
0.0011095374045848722     0.005178342688755454     0.005608                 -4.372982614940833
9.809469696822335E-4      0.005100547616749354     0.005608                 -4.396708208361415
0.001002854450599208      0.005136216154500446     0.005608                 -4.149688672260919
0.0010247619315161825     0.005171884692251537     0.005608000000000001     -3.902669136160386
9.604667140648631E-4      0.0051329871562484876    0.005608                 -3.941087908633385
9.823741949818376E-4      0.005168655693999579     0.005608000000000001     -3.69406837253291
9.399864584474926E-4      0.00516542669574762      0.005608000000000001     -3.4854676089055094
0.00125                   0.005                    0.005608000000000001     -7.189412432856155
0.0012302408142503079     0.005035668537751091     0.005608000000000001     -6.653708398370613
0.0012083333333333334     0.004999999999999999     0.005608000000000001     -6.8479385178057814
0.0011885741475836412     0.005035668537751092     0.005608000000000002     -6.363569727537866
0.0012104816285006157     0.005071337075502182     0.005608000000000002     -6.1170184334985045
0.0011688149618339489     0.005071337075502181     0.005608000000000001     -5.879200937269951
0.0011907224427509233     0.005107005613253272     0.005608000000000001     -5.5803284686262975
0.001149055776084257      0.005107005613253272     0.005608000000000002     -5.394832147002067
0.0011709632570012312     0.005142674151004363     0.005608000000000001     -5.043638503754147
0.0011292965903345646     0.005142674151004363     0.005608000000000001     -4.910463356734217
0.0011512040712515388     0.005178342688755455     0.005608000000000001     -4.506948538881996
0.0011666666666666668     0.005                    0.005608000000000001     -6.540404429072876
0.0011469074809169744     0.00503566853775109      0.005608                 -6.056035638804937
0.0011271482951672822     0.005071337075502181     0.005608000000000001     -5.571666848537014
0.00110738910941759       0.005107005613253272     0.005608000000000001     -5.08729805826915
0.0011250000000000001     0.004999999999999999     0.005608                 -6.232870340339881
0.0011052408142503078     0.00503566853775109      0.005608000000000001     -5.748501550072026
0.0010854816285006156     0.005071337075502181     0.005608000000000001     -5.264132759804158
0.0010833333333333333     0.004999999999999999     0.005608                 -5.925336251607087
0.0010635741475836411     0.00503566853775109      0.005608                 -5.440967461339076
0.0010416666666666667     0.004999999999999999     0.005608000000000001     -5.617802162874058
0.0011711331130140282     0.005214832895749905     0.005608000000000001     -3.9020444693913188
0.0011908922987637206     0.005179164357998814     0.005608000000000002     -4.435033517390882
0.0012106514845134128     0.005143495820247722     0.005608000000000001     -5.024044656867293
0.0012304106702631051     0.005107827282496632     0.005608000000000002     -5.6130557963436924
0.0012501698560127973     0.005072158744745541     0.005608000000000001     -6.202066935820113
0.0012699290417624895     0.00503649020699445      0.005608000000000001     -6.775294160682254
0.00121082134052621       0.005215654564993264     0.005608000000000002     -4.031969160722655
0.001230580526275902      0.005179986027242173     0.005608                 -4.589798612216953
0.0012503397120255944     0.005144317489491082     0.005608000000000001     -5.178809751693296
0.0012700988977752867     0.005108648951739991     0.005608000000000002     -5.767820891169768
0.0012898580835249787     0.0050729804139889       0.005608                 -6.344205975349613
0.0012505095680383916     0.0052164762342366226    0.005608000000000001     -4.161893852054051
0.0012702687537880838     0.0051808076964855315    0.005608000000000002     -4.744563707042968
0.0012900279395377762     0.0051451391587344405    0.005608000000000002     -5.333574846519361
0.0013097871252874683     0.0051094706209833494    0.005608000000000001     -5.913117790016936
0.0012901977955505732     0.005217297903479981     0.005608000000000001     -4.291818543385306
0.0013099569813002656     0.005181629365728891     0.005608000000000001     -4.899328801868998
0.0013297161670499575     0.005145960827977799     0.005608                 -5.482029604684248
0.0013298860230627548     0.005218119572723341     0.005608000000000001     -4.421743234716733
0.0013496452088124472     0.00518245103497225      0.005608000000000001     -5.050941419351648
0.0013695742505749366     0.0052189412419667       0.005608000000000001     -4.568921441846112
0.0012916666666666667     0.005                    0.005608000000000001     -7.329046178813327
0.0013115957084291563     0.0050364902069944505    0.005608000000000002     -6.901115852798395
0.0013333333333333335     0.005000000000000001     0.005608000000000002     -7.470651785543666
0.001353262375095823      0.00503649020699445      0.005608000000000001     -7.042721459528708
0.001375                  0.005                    0.005608000000000001     -7.612257392274019
0.0013949290417624896     0.0050364902069944505    0.005608000000000002     -7.18432706625903
0.0014166666666666668     0.005                    0.005608000000000001     -7.753862999004303
0.0014365957084291562     0.00503649020699445      0.005608000000000001     -7.325932672989303
0.0014583333333333334     0.005                    0.005608000000000001     -7.895468605734637
0.0014782623750958228     0.00503649020699445      0.005608000000000001     -7.3545798510406
0.0015                    0.005                    0.005608000000000001     -7.791172771678807
0.0013315247501916455     0.0050729804139889       0.005608                 -6.473185526783293
0.0013731914168583124     0.0050729804139889       0.005608000000000001     -6.614791133513711
0.0014148580835249788     0.0050729804139889       0.005608000000000002     -6.756396740244073
0.0014565247501916456     0.0050729804139889       0.005608                 -6.781453033603386
0.001351453791954135      0.00510947062098335      0.005608000000000002     -6.045255200768423
0.0013931204586208018     0.00510947062098335      0.005608000000000002     -6.186860807498814
0.0014347871252874682     0.0051094706209833494    0.005608000000000001     -6.208326216166208
0.0013713828337166244     0.0051459608279778       0.005608000000000001     -5.617324874753502
0.001413049500383291      0.005145960827977799     0.005608                 -5.635199398729023
0.0013913118754791138     0.00518245103497225      0.005608000000000001     -5.06207258129188
5.301826795946376E-4      0.0055827013348774355    0.005608000000000001     0.5655282624114516
5.69787313353117E-4       0.005559709516871406     0.005608000000000002     1.0705934499255998
6.093919471115962E-4      0.005536717698865375     0.005608000000000001     1.3823437753289383
6.489965808700756E-4      0.005513725880859344     0.005608000000000002     1.6940941007322876
6.886012146285548E-4      0.005490734062853315     0.005608000000000001     2.005844426135628
7.282058483870342E-4      0.005467742244847284     0.005608000000000001     1.9882896382742827
5.603653591892751E-4      0.005605402669754871     0.005608000000000002     1.4210609158775305
5.999699929477543E-4      0.00558241085174884      0.005608                 1.8791763647557245
6.395746267062335E-4      0.00555941903374281      0.005608000000000001     2.1909266901590714
6.79179260464713E-4       0.00553642721573678      0.005608000000000002     2.502677015562414
7.187838942231922E-4      0.00551343539773075      0.005608                 2.573752240558793
5.905480387839125E-4      0.005628104004632306     0.005608000000000001     2.2765935693436035
6.301526725423917E-4      0.005605112186626276     0.005608000000000002     2.687759279585867
6.69757306300871E-4       0.005582120368620246     0.005608000000000002     2.99950960498921
7.093619400593504E-4      0.005559128550614216     0.005608000000000001     3.159214842843312
6.207307183785498E-4      0.0056508053395097416    0.005608000000000001     3.132126222809676
6.603353521370291E-4      0.0056278135215037115    0.005608000000000001     3.4963421944159983
6.999399858955084E-4      0.0056048217034976805    0.005608                 3.7446774451278295
6.509133979731872E-4      0.005673506674387177     0.005608000000000001     3.9876588762757583
6.905180317316665E-4      0.005650514856381147     0.005608000000000001     4.330140047412335
6.810960775678246E-4      0.005696208009264612     0.005608000000000001     4.9837756973815965
8.499986345416075E-4      0.005625468271787261     0.005608000000000001     6.480587885975552
8.256400773106929E-4      0.005593923066399265     0.005608000000000002     5.394854860883048
8.162181231468511E-4      0.005639616219282731     0.005608000000000002     6.204544608440769
7.918595659159363E-4      0.005608071013894735     0.005608000000000001     5.134979892056954
7.824376117520944E-4      0.005653764166778201     0.005608000000000001     5.928501330906002
7.580790545211797E-4      0.005622218961390206     0.005608000000000002     4.875104923230824
7.486571003573378E-4      0.005667912114273671     0.005608000000000001     5.65245805337123
7.242985431264231E-4      0.005636366908885677     0.005608000000000001     4.615229954404686
7.148765889625811E-4      0.005682060061769142     0.005608000000000001     5.37641477583645
8.012815200797781E-4      0.0055623778610112695    0.005608                 4.4608872769147005
7.675010086850216E-4      0.0055765258085067404    0.005608000000000001     4.201012308088581
7.33720497290265E-4       0.0055906737560022105    0.005608000000000002     3.9411373392624407
7.769229628488636E-4      0.005530832655623275     0.005608000000000002     3.5269196929463287
7.43142451454107E-4       0.005544980603118746     0.005608000000000002     3.267044724120202
7.525644056179488E-4      0.00549928745023528      0.005608000000000001     2.5929521089779626
8.820987622797753E-4      0.005780989419652295     0.005608000000000001     12.54490567229924
8.485983148277836E-4      0.005766859184587681     0.005608000000000001     11.355377408293872
8.823788262225402E-4      0.005752711237092211     0.005608000000000001     11.360768351962278
8.488783787705484E-4      0.005738581002027597     0.005608000000000002     10.118910636256455
8.150978673757917E-4      0.005752728949523068     0.005608000000000002     10.098302218032437
8.153779313185566E-4      0.0057244507669629826    0.005608000000000001     8.955059722723849
7.815974199237999E-4      0.0057385987144584535    0.005608000000000001     8.841227027771009
7.818774838665648E-4      0.00571032053189837      0.005608000000000002     7.791208809191215
7.480969724718081E-4      0.00572446847939384      0.005608000000000001     7.5841518375095776
7.48377036414573E-4       0.005696190296833756     0.005608000000000001     6.627357895658622
7.145965250198163E-4      0.005710338244329226     0.005608000000000001     6.327076647248152
8.826588901653049E-4      0.005724433054532127     0.005608000000000002     10.440396816447045
8.491584427133131E-4      0.0057103028194675125    0.005608                 9.247271308967246
8.156579952613213E-4      0.005696172584402899     0.005608000000000001     8.083420395434644
7.821575478093297E-4      0.005682042349338286     0.005608000000000002     6.919569481902002
8.829389541080697E-4      0.0056961548719720425    0.005608000000000001     9.520025280931812
8.494385066560779E-4      0.005682024636907429     0.005608000000000002     8.375631981678044
8.159380592040863E-4      0.005667894401842816     0.005608000000000002     7.211781068145445
8.832190180508345E-4      0.005667876689411959     0.005608000000000001     8.599653745416585
8.497185705988428E-4      0.005653746454347345     0.005608000000000001     7.503992654388848
8.834990819935992E-4      0.005639598506851874     0.005608000000000001     7.679282209901347
0.001150012062382052      0.00525503090918328      0.005608000000000001     -2.194945358613599
0.0011897002898942338     0.005255852578426638     0.005608000000000002     -2.653689682926112
0.0012293885174064151     0.005256674247669998     0.005608000000000001     -2.7587739707627144
0.001269076744918597      0.005257495916913356     0.005608000000000002     -2.863858258599339
0.0013087649724307787     0.005258317586156715     0.005608000000000001     -2.968942546435963
0.00134845319994296       0.005259139255400075     0.005608000000000001     -3.177041494562212
0.0011685792392622575     0.0052960505918600125    0.005608000000000002     -0.9106631273208438
0.0012082674667744388     0.005296872261103371     0.005608                 -1.3493128049840024
0.0012479556942866206     0.00529769393034673      0.005608000000000001     -1.4543970928206162
0.0012876439217988024     0.0052985155995900896    0.005608000000000002     -1.5594813806571515
0.0013273321493109838     0.005299337268833448     0.005608                 -1.7189154171840513
0.0011871464161424625     0.005337070274536746     0.005608000000000001     0.37361910397181153
0.0012268346436546443     0.005337891943780105     0.005608000000000002     -0.04493592704182674
0.001266522871166826      0.005338713613023464     0.005608000000000002     -0.15002021487846232
0.0013062110986790075     0.005339535282266823     0.005608000000000001     -0.26078933980589747
0.0012057135930226678     0.0053780899572134794    0.005608000000000001     1.6579013352645287
0.0012454018205348494     0.005378911626456839     0.005608000000000001     1.2594409509003437
0.0012850900480470312     0.005379733295700197     0.005608                 1.197336737572305
0.0012242807699028731     0.005419109639890214     0.005608000000000001     2.9421835665572535
0.001263968997415055      0.005419931309133572     0.005608000000000001     2.6554628149504262
0.0012428479467830784     0.0054601293225669464    0.005608000000000001     4.5300304179081055
0.0010477980150761668     0.005447349397335247     0.005608000000000001     3.2472929116361273
