% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 11:17
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Hy)
0.001739047872793132      0.005827892223864421     0.005608000000000001     -6.7270960456812645
0.001773244014511185      0.005864537376266771     0.005608000000000001     -7.549526091512686
0.0017227202645166144     0.005867129804031616     0.005608000000000001     -5.889758952882608
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     -6.741005720532686
0.0018074401562292383     0.005901182528669121     0.005608000000000002     -7.742245686047694
0.0017911125479527206     0.005940420108836316     0.005608000000000001     -6.88574613509947
0.0018416362979472912     0.005937827681071471     0.005608                 -7.934965280582734
0.0018253086896707735     0.005977065261238665     0.005608000000000001     -7.030486549666319
0.0018758324396653443     0.005974472833473821     0.005608000000000001     -8.127684875117765
0.0018595048313888268     0.006013710413641016     0.005608000000000001     -7.175226964233136
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     -8.320404469652823
0.00189370097310688       0.006050355566043365     0.005608000000000001     -7.319967378799996
0.0019442247231014505     0.00604776313827852      0.005608000000000001     -8.513124064187831
0.0019278971148249328     0.006087000718445715     0.005608                 -7.340487623587894
0.0019784208648195036     0.00608440829068087      0.005608000000000001     -8.552068170231928
0.0017063926562400971     0.00590636738419881      0.005608000000000002     -5.317179279885768
0.00174058879795815       0.0059430125366011595    0.005608                 -6.015266716741096
0.001774784939676203      0.00597965768900351      0.005608                 -6.160007131307927
0.0018089810813942562     0.00601630284140586      0.005608000000000002     -6.304747545874754
0.0018431772231123095     0.00605294799380821      0.005608000000000002     -6.449487960441539
0.0018773733648303624     0.006089593146210559     0.005608000000000002     -6.521853660227459
0.0016900650479635794     0.005945604964366005     0.005608                 -4.744599606888917
0.0017242611896816323     0.005982250116768355     0.005608                 -5.289527712949517
0.0017584573313996856     0.006018895269170705     0.005608000000000002     -5.434268127516333
0.0017926534731177385     0.006055540421573054     0.005608                 -5.579008542083159
0.0018268496148357918     0.006092185573975404     0.005608                 -5.703219696866986
0.001673737439687062      0.005984842544533199     0.005608000000000001     -4.172019933892051
0.0017079335814051153     0.00602148769693555      0.005608000000000002     -4.56378870915788
0.0017421297231231681     0.006058132849337899     0.005608000000000001     -4.708529123724725
0.0017763258648412212     0.006094778001740249     0.005608                 -4.8845857335065155
0.0016574098314105445     0.006024080124700394     0.005608000000000002     -3.5994402608952143
0.0016916059731285976     0.006060725277102744     0.005608000000000001     -3.8380497053663225
0.0017258021148466507     0.006097370429505094     0.005608000000000002     -4.065951770146066
0.001641082223134027      0.006063317704867588     0.005608000000000001     -3.026860587898333
0.0016752783648520799     0.006099962857269938     0.005608                 -3.2473178067855635
0.0016247546148575095     0.006102555285034783     0.005608000000000001     -2.3429082204887473
0.0025000000000000005     0.006050000000000001     0.005608000000000002     -13.523356216499634
0.0025000000000000005     0.006100000000000001     0.005608000000000002     -11.225290652757913
0.0024677362666874134     0.006061755674590462     0.005608000000000002     -12.80358432136251
0.0024677362666874134     0.006111755674590462     0.005608000000000001     -10.834037646144417
0.0025000000000000005     0.006150000000000001     0.005608000000000002     -9.491534647626883
0.0024677362666874125     0.006161755674590461     0.005608000000000001     -9.100281641013439
0.0025000000000000005     0.006200000000000001     0.005608000000000001     -7.757778642495909
0.0024677362666874134     0.006211755674590461     0.005608000000000001     -7.36652563588242
0.0025000000000000005     0.00625                  0.005608000000000002     -6.024022637364868
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     -5.632769630751411
