% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:08
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
7.079896247619854E-4      0.0017185324347857738    0.010508                 -1107.771227619915
6.782768212245591E-4      0.0017444563726735204    0.010508                 -952.941889766651
6.782768212245591E-4      0.0017044563726735205    0.010508                 -949.8574817149508
6.485640176871325E-4      0.001730380310561267     0.010508                 -790.3322950495881
6.485640176871324E-4      0.001770380310561267     0.010508                 -803.7369975780712
6.188512141497059E-4      0.0017563042484490135    0.010508                 -638.562635476747
6.188512141497059E-4      0.0017963042484490134    0.010508                 -651.8225950090659
5.891384106122795E-4      0.0017822281863367603    0.010508                 -483.6445761853677
5.891384106122795E-4      0.0018222281863367602    0.010508                 -497.19868205963553
5.594256070748531E-4      0.0018081521242245067    0.010508                 -325.5781171754503
5.59425607074853E-4       0.0018481521242245066    0.010508                 -339.8652587297797
5.297128035374265E-4      0.0018340760621122533    0.010508                 -164.36325844699422
5.297128035374265E-4      0.0018740760621122534    0.010508                 -179.82232501949852
5.0E-4                    0.0018599999999999999    0.010508                 -3.769278137975775E-14
5.0E-4                    0.0019                   0.010508                 -17.069880928791918
6.485640176871324E-4      0.001690380310561267     0.010508                 -788.8561003715836
6.188512141497059E-4      0.0017163042484490134    0.010508                 -628.4631580197189
5.891384106122794E-4      0.0017422281863367602    0.010508                 -476.06996809259675
5.59425607074853E-4       0.0017681521242245068    0.010508                 -320.52837844693613
5.297128035374265E-4      0.0017940760621122534    0.010508                 -161.83838908273728
5.0E-4                    0.00182                  0.010508                 -3.094722055756409E-15
6.188512141497059E-4      0.0016763042484490135    0.010508                 -630.0380115987525
5.891384106122795E-4      0.0017022281863367603    0.010508                 -468.49535999982584
5.59425607074853E-4       0.001728152124224507     0.010508                 -315.4786397184222
5.297128035374265E-4      0.0017540760621122535    0.010508                 -159.31351971848034
5.0E-4                    0.00178                  0.010508                 -5.4186785683450596E-14
5.891384106122795E-4      0.0016622281863367602    0.010508                 -473.40321539645754
5.59425607074853E-4       0.001688152124224507     0.010508                 -310.4289009899081
5.297128035374265E-4      0.0017140760621122534    0.010508                 -156.78865035422314
5.0E-4                    0.00174                  0.010508                 -5.379252865123833E-14
5.59425607074853E-4       0.001648152124224507     0.010508                 -318.95171176469853
5.297128035374264E-4      0.0016740760621122533    0.010508                 -154.26378098996616
5.0E-4                    0.0017000000000000001    0.010508                 -7.094415022216509E-14
5.297128035374265E-4      0.0016340760621122536    0.010508                 -166.68350070347537
5.0E-4                    0.00166                  0.010508                 -5.106475795336443E-14
5.0E-4                    0.0016200000000000001    0.010508                 -11.065721475192126
5.0E-4                    0.00134                  0.010508                 -11.704996750196784
5.367269138840589E-4      0.0013571711253991417    0.010508                 -58.259133430499205
5.0E-4                    0.0013800000000000002    0.010508                 0
5.367269138840589E-4      0.0013971711253991416    0.010508                 -57.41731765708879
5.734538277681177E-4      0.001374342250798283     0.010508                 -105.95551142680998
5.734538277681177E-4      0.001414342250798283     0.010508                 -121.22397765161855
6.101807416521766E-4      0.0013915133761974244    0.010508                 -160.64662911422744
6.101807416521766E-4      0.0014315133761974247    0.010508                 -191.41997998358931
6.469076555362355E-4      0.001408684501596566     0.010508                 -222.3324864927515
6.469076555362355E-4      0.0014486845015965661    0.010508                 -268.0053246530009
6.836345694202944E-4      0.0014258556269957077    0.010508                 -291.01308356238246
6.836345694202944E-4      0.0014658556269957076    0.010508                 -350.98001165985363
7.203614833043532E-4      0.0014430267523948491    0.010508                 -366.6884203231199
7.203614833043532E-4      0.001483026752394849     0.010508                 -464.261824184087
7.570883971884121E-4      0.0014601978777939906    0.010508                 -481.7090734345207
5.0E-4                    0.00142                  0.010508                 0
5.367269138840588E-4      0.0014371711253991415    0.010508                 -64.26746278889314
5.734538277681177E-4      0.0014543422507982831    0.010508                 -134.9242679152273
6.101807416521766E-4      0.0014715133761974246    0.010508                 -211.97041537900236
6.469076555362354E-4      0.001488684501596566     0.010508                 -295.4059051802183
6.836345694202944E-4      0.0015058556269957077    0.010508                 -408.81524500032504
5.0E-4                    0.00146                  0.010508                 0
5.367269138840589E-4      0.0014771711253991416    0.010508                 -71.11760792069751
5.734538277681177E-4      0.0014943422507982832    0.010508                 -148.62455817883597
6.101807416521766E-4      0.0015115133761974247    0.010508                 -232.52085077441546
6.469076555362355E-4      0.0015286845015965661    0.010508                 -345.70308135864764
5.0E-4                    0.0015                   0.010508                 0
5.367269138840589E-4      0.0015171711253991417    0.010508                 -77.96775305250188
5.734538277681177E-4      0.0015343422507982831    0.010508                 -162.32484844244476
6.101807416521766E-4      0.0015515133761974246    0.010508                 -274.9253332590553
5.0E-4                    0.0015400000000000001    0.010508                 0
5.367269138840589E-4      0.0015571711253991416    0.010508                 -84.81789818430624
5.734538277681177E-4      0.001574342250798283     0.010508                 -196.48200070154803
5.0E-4                    0.0015800000000000002    0.010508                 0
5.367269138840589E-4      0.0015971711253991417    0.010508                 -110.37308368612568
7.150037351086179E-4      0.001681627498072662     0.010508                 -1048.4993600930748
6.852909315711914E-4      0.0016675514359604086    0.010508                 -887.2819188554895
6.555781280337648E-4      0.001653475373848155     0.010508                 -730.7106676334272
6.258653244963384E-4      0.001639399311735902     0.010508                 -576.6046625424616
5.961525209589119E-4      0.0016253232496236487    0.010508                 -424.96390358259197
5.664397174214854E-4      0.001611247187511395     0.010508                 -275.78839075381825
7.220178454552501E-4      0.00164472256135955      0.010508                 -967.0585947845365
6.923050419178236E-4      0.0016306464992472964    0.010508                 -811.688771642378
6.625922383803972E-4      0.0016165704371350431    0.010508                 -659.3034252094
6.328794348429707E-4      0.0016024943750227898    0.010508                 -509.3833249075181
6.031666313055442E-4      0.0015884183129105365    0.010508                 -361.9284707367322
7.290319558018825E-4      0.001607817624646438     0.010508                 -883.4927424050077
6.993191522644561E-4      0.0015937415625341847    0.010508                 -733.9819668866762
6.696063487270296E-4      0.0015796655004219314    0.010508                 -585.7825252427824
6.398935451896031E-4      0.001565589438309678     0.010508                 -440.04832972998406
7.36046066148515E-4       0.0015709126879333262    0.010508                 -797.8018029544876
7.063332626110884E-4      0.001556836625821073     0.010508                 -654.161504588384
6.76620459073662E-4       0.0015427605637088194    0.010508                 -510.1479677335735
7.430601764951473E-4      0.0015340077512202145    0.010508                 -709.985776432977
7.133473729577208E-4      0.001519931689107961     0.010508                 -572.2273847475004
7.500742868417797E-4      0.0014971028145071025    0.010508                 -620.0446628404748
6.793163370071147E-4      6.826832951914435E-4     0.010508                 2176.285406938849
6.536997174346698E-4      6.965856815926658E-4     0.010508                 1867.9678029506508
6.536997174346698E-4      6.565856815926659E-4     0.010508                 1871.7225180526882
6.280830978622248E-4      6.704880679938882E-4     0.010508                 1552.7574501240156
6.280830978622248E-4      7.104880679938881E-4     0.010508                 1555.8542909788137
6.024664782897798E-4      6.843904543951105E-4     0.010508                 1238.033141124085
6.024664782897798E-4      7.243904543951104E-4     0.010508                 1245.0944382602377
5.768498587173349E-4      6.982928407963328E-4     0.010508                 925.3952416117179
5.768498587173348E-4      7.382928407963328E-4     0.010508                 935.6882447949229
5.5123323914489E-4        7.121952271975553E-4     0.010508                 614.8437515869148
5.512332391448899E-4      7.521952271975552E-4     0.010508                 627.6357105828693
5.256166195724449E-4      7.260976135987776E-4     0.010508                 306.3786710496752
5.25616619572445E-4       7.660976135987776E-4     0.010508                 320.93683562407693
5.0E-4                    7.399999999999999E-4     0.010508                 0
5.0E-4                    7.799999999999999E-4     0.010508                 10.394413279030212
6.280830978622248E-4      6.304880679938882E-4     0.010508                 1569.712091767923
6.024664782897798E-4      6.443904543951105E-4     0.010508                 1246.6834217145558
5.768498587173348E-4      6.582928407963328E-4     0.010508                 931.8829520545712
5.512332391448899E-4      6.721952271975553E-4     0.010508                 619.1688918821503
