% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:49
% Dimension:          3
% Nodes:              953
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ez)
0.0019354009108757384     0.0012544340293143602    0.010508                 78.15503853332204
0.001960632284923057      0.0012182566885032373    0.010508                 134.63917990168582
0.0020059757970162712     0.0012767964423167318    0.010508                 67.94479400576823
0.0020312071710635897     0.001240619101505609     0.010508                 91.11328420029058
0.0019858636589703753     0.0011820793476921144    0.010508                 155.92761449776305
0.0020564385451109076     0.001204441760694486     0.010508000000000002     103.98493258820093
0.0020110950330176937     0.0011459020068809915    0.010508                 166.26213543313105
0.0020816699191582265     0.0011682644198833631    0.010508                 104.76456247602673
0.002036326407065012      0.0011097246660698686    0.010508                 165.64274270778947
0.002106901293205545      0.0011320870790722402    0.010508                 93.45217386376834
0.0020615577811123305     0.0010735473252587457    0.010508                 154.06943632173846
0.002132132667252863      0.0010959097382611173    0.010508000000000002     70.04776675142463
0.002086789155159649      0.0010373699844476228    0.010508                 131.54221627497947
0.0021573640413001817     0.0010597323974499947    0.010508                 34.55134113899766
0.0021120205292069674     0.0010011926436365       0.010508                 98.06108256750943
0.0021825954153475        0.0010235550566388718    0.010508                 -14.239667915278346
0.0021372519032542858     9.650153028253771E-4     0.010508                 25.263439292274864
0.002076550683156804      0.0012991588553191034    0.010508                 -3.9820663195784505
0.002101782057204122      0.0012629815145079808    0.010508                 5.9697616444019275
0.002127013431251441      0.0012268041736968579    0.010508                 4.378941069302016
0.0021522448052987593     0.0011906268328857347    0.010508                 -9.303898005882672
0.0021774761793460777     0.001154449492074612     0.010508                 -35.07875558115313
0.0022027075533933957     0.0011182721512634892    0.010508                 -72.94563165650771
0.0022279389274407146     0.0010820948104523663    0.010508                 -120.3854940609099
0.0021471255692973364     0.0013215212683214753    0.010508                 -54.24203115505097
0.002172356943344655      0.0012853439275103524    0.010508                 -57.56590282398852
0.0021975883173919733     0.0012491665866992295    0.010508                 -73.61919236209923
0.0022228196914392917     0.0012129892458881066    0.010508                 -101.76450040029513
0.00224805106548661       0.0011768119050769837    0.010508                 -142.0018269385754
0.0022732824395339285     0.0011406345642658608    0.010508                 -188.51461083124326
0.0022177004554378692     0.0013438836813238469    0.010508                 -82.83510050064959
0.0022429318294851877     0.001307706340512724     0.010508                 -99.49370920487962
0.002268163203532506      0.001271528999701601     0.010508                 -130.00946770600171
0.0022933945775798245     0.0012353516588904782    0.010508                 -172.61724470720822
0.002318625951627143      0.0011991743180793553    0.010508                 -218.62701822627696
0.002288275341578402      0.0013662460943262185    0.010508                 -89.76127435637412
0.0023135067156257205     0.0013300687535150956    0.010508                 -119.81365749827299
0.002338738089673039      0.0012938914127039727    0.010508                 -164.79188496240505
0.0023639694637203573     0.0012577140718928498    0.010508                 -210.7227162460128
0.0023588502277189344     0.00138860850732859      0.010508                 -75.02055272222475
0.002384081601766253      0.0013524311665174672    0.010508                 -118.52574770416726
0.0024093129758135713     0.0013162538257063443    0.010508                 -164.80170489044875
0.0024294251138594677     0.0014109709203309617    0.010508                 -38.61293559820143
0.002454656487906786      0.0013747935795198388    0.010508                 -80.86398415958604
0.0025                    0.0014333333333333333    0.010508                 6.130042596322511
0.001901236236607809      0.0012086840128934593    0.010508                 20.394775760362485
0.0019264676106551274     0.0011725066720823364    0.010508                 41.74540074193507
0.0018670715623398796     0.0011629339964725584    0.010508                 2.8545798609618203
0.0018923029363871978     0.0011267566556614355    0.010508000000000002     24.209572499308877
0.0018329068880719498     0.0011171839800516578    0.010508                 -2.662248361476358
0.0018581382621192684     0.0010810066392405347    0.010508                 18.806210231814134
0.0017987422138040204     0.001071433963630757     0.010508                 3.8442910930479997
0.001823973587851339      0.0010352566228196338    0.010508                 25.535313939451726
0.001764577539536091      0.001025683947209856     0.010508                 22.374198224533885
0.0017898089135834092     9.895066063987331E-4     0.010508000000000002     44.39688362222182
0.0017304128652681616     9.799339307889551E-4     0.010508                 52.927473032982306
0.0017556442393154798     9.437565899778322E-4     0.010508                 75.3909192801234
0.001696248191000232      9.341839143680543E-4     0.010508                 95.50411551839252
0.0017214795650475504     8.980065735569314E-4     0.010508                 25.569635089538565
0.0016620835167323025     8.884338979471534E-4     0.010508                 34.00287043781086
