% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 21:19
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
0.001739047872793132      0.005827892223864421     0.005608000000000001     1951.3294877046937
0.001773244014511185      0.005864537376266771     0.005608000000000001     1639.152040052819
0.0017227202645166144     0.005867129804031616     0.005608000000000001     1668.161075947958
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     1360.7087316210723
0.0018074401562292383     0.005901182528669121     0.005608000000000002     1333.2059625094666
0.0017911125479527206     0.005940420108836316     0.005608000000000001     1060.852205140318
0.0018416362979472912     0.005937827681071471     0.005608                 1044.3377622198127
0.0018253086896707735     0.005977065261238665     0.005608000000000001     776.4284685812368
0.0018758324396653443     0.005974472833473821     0.005608000000000001     772.5474391838574
0.0018595048313888268     0.006013710413641016     0.005608000000000001     507.43752194382876
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     517.8349934016014
0.00189370097310688       0.006050355566043365     0.005608000000000001     253.87936522809343
0.0019442247231014505     0.00604776313827852      0.005608000000000001     280.20042487304545
0.0019278971148249328     0.006087000718445715     0.005608                 -27.019078284444888
0.0019784208648195036     0.00608440829068087      0.005608000000000001     27.3303572157816
0.0017063926562400971     0.00590636738419881      0.005608000000000002     1380.4135840449148
0.00174058879795815       0.0059430125366011595    0.005608                 1071.512061667385
0.001774784939676203      0.00597965768900351      0.005608                 771.183074544957
0.0018089810813942562     0.00601630284140586      0.005608000000000002     486.28687734420237
0.0018431772231123095     0.00605294799380821      0.005608000000000002     216.8234700651201
0.0018773733648303624     0.006089593146210559     0.005608000000000002     -76.62610350016362
0.0016900650479635794     0.005945604964366005     0.005608                 1090.3586537304989
0.0017242611896816323     0.005982250116768355     0.005608                 779.2482423395361
0.0017584573313996856     0.006018895269170705     0.005608000000000002     478.4467945754343
0.0017926534731177385     0.006055540421573054     0.005608                 193.07813673300507
0.0018268496148357918     0.006092185573975404     0.005608                 -109.54414240473156
0.001673737439687062      0.005984842544533199     0.005608000000000001     797.9962850047114
0.0017079335814051153     0.00602148769693555      0.005608000000000002     483.9172736375252
0.0017421297231231681     0.006058132849337899     0.005608000000000001     182.64336523174927
0.0017763258648412212     0.006094778001740249     0.005608                 -125.77319499814845
0.0016574098314105445     0.006024080124700394     0.005608000000000002     503.32647786755155
0.0016916059731285976     0.006060725277102744     0.005608000000000001     185.51915556135214
0.0017258021148466507     0.006097370429505094     0.005608000000000002     -125.3132612804144
0.001641082223134027      0.006063317704867588     0.005608000000000001     206.34923231902053
0.0016752783648520799     0.006099962857269938     0.005608                 -108.16434125152908
0.0016247546148575095     0.006102555285034783     0.005608000000000001     -71.93103031853255
0.0025000000000000005     0.006050000000000001     0.005608000000000002     6.528259423960427
0.0025000000000000005     0.006100000000000001     0.005608000000000002     3.430359616913197E-12
0.0024677362666874134     0.006061755674590462     0.005608000000000002     7.246057313627023
0.0024677362666874134     0.006111755674590462     0.005608000000000001     -11.014013211468523
0.0025000000000000005     0.006150000000000001     0.005608000000000002     2.9377516317554752E-12
0.0024677362666874125     0.006161755674590461     0.005608000000000001     -19.364151481376766
0.0025000000000000005     0.006200000000000001     0.005608000000000001     2.413074953014242E-12
0.0024677362666874134     0.006211755674590461     0.005608000000000001     -27.71428975128505
0.0025000000000000005     0.00625                  0.005608000000000002     1.8563295806894955E-12
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     -36.06442802119341
0.0025000000000000005     0.0063                   0.005608000000000002     1.2675155147812378E-12
0.0024677362666874125     0.006311755674590461     0.005608000000000001     -44.4145662911018
0.0025000000000000005     0.006350000000000001     0.005608000000000001     6.466327552894683E-13
0.0024677362666874125     0.006361755674590461     0.005608                 -45.77814677735116
0.0025                    0.0064                   0.005608000000000001     -2.151012740597824
0.0024354725333748254     0.006073511349180923     0.005608000000000002     0.938642493145375
0.0024354725333748254     0.006123511349180922     0.005608000000000002     -25.09273913515844
0.0024354725333748254     0.0061735113491809225    0.005608000000000002     -41.793015674974455
0.0024354725333748254     0.006223511349180923     0.005608000000000002     -58.493292214790415
0.0024354725333748254     0.006273511349180923     0.005608000000000002     -75.19356875460664
0.0024354725333748254     0.006323511349180922     0.005608000000000002     -78.14942219817152
0.0024032088000622382     0.006085267023771384     0.005608000000000001     -9.129855325501234
0.0024032088000622382     0.006135267023771384     0.005608000000000002     -42.236177771066124
0.0024032088000622382     0.006185267023771384     0.005608000000000002     -67.28659258078986
0.0024032088000622382     0.006235267023771383     0.005608                 -92.33700739051385
0.002403208800062238      0.006285267023771383     0.005608                 -99.26483900305901
0.0023709450667496507     0.006097022698361845     0.005608000000000002     -22.959436142314043
0.0023709450667496507     0.006147022698361846     0.005608000000000002     -62.444329119191565
0.0023709450667496507     0.006197022698361845     0.005608000000000001     -95.8448821988232
0.0023709450667496502     0.0062470226983618446    0.005608                 -109.12439719201333
0.002338681333437063      0.006108778372952307     0.005608000000000002     -40.55009995729262
0.002338681333437063      0.006158778372952306     0.005608000000000001     -85.7171931795352
0.002338681333437063      0.006208778372952306     0.005608000000000002     -107.72809676503499
0.002306417600124476      0.006120534047542768     0.005608000000000001     -61.901846770436535
0.0023064176001244756     0.006170534047542767     0.005608                 -95.07593772212411
0.0022741538668118884     0.006132289722133228     0.005608000000000001     -76.17048885018389
0.0015000000000000002     0.006400000000000001     0.005608000000000001     -999.8622372480398
