% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:30
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ez)
7.079896247619884E-4      0.0017185324347857704    0.001608                 -82.7462632498642
7.150037351086203E-4      0.0016816274980726588    0.0016080000000000003    -112.47672403727003
7.394618047679214E-4      0.0017148105487449518    0.0016080000000000003    -87.4455847641265
7.464759151145532E-4      0.00167790561203184      0.0016080000000000003    -122.76844032471399
7.220178454552521E-4      0.0016447225613595471    0.001608                 -76.54913162488663
7.53490025461185E-4       0.0016410006753187283    0.001608                 -67.52630013007047
7.290319558018838E-4      0.0016078176246464354    0.001608                 -37.60993169978446
7.605041358078169E-4      0.0016040957386056168    0.001608                 -8.987062232856943
7.360460661485157E-4      0.0015709126879333239    0.001608                 4.340875738038271
7.675182461544487E-4      0.0015671908018925053    0.0016080000000000003    52.84927336691965
7.430601764951475E-4      0.0015340077512202121    0.001608                 49.30329068858282
7.745323565010805E-4      0.0015302858651793936    0.001608                 117.9827066692622
7.500742868417794E-4      0.0014971028145071004    0.001608                 97.27731315184548
7.815464668477123E-4      0.0014933809284662818    0.001608                 150.9802246967074
7.570883971884112E-4      0.0014601978777939889    0.001608                 94.96009011801698
7.709339847738544E-4      0.0017110886627041333    0.001608                 -86.57887919322722
7.779480951204861E-4      0.0016741837259910213    0.0016079999999999998    -115.1351783651362
7.849622054671181E-4      0.0016372787892779098    0.001608                 -59.09464205326617
7.919763158137499E-4      0.0016003738525647983    0.001608                 0.24299196117061683
7.989904261603817E-4      0.0015634689158516867    0.001608                 62.87772367817013
8.060045365070135E-4      0.001526563979138575     0.001608                 101.1786618794954
8.024061647797873E-4      0.0017073667766633145    0.001608                 -86.63996039416885
8.094202751264192E-4      0.001670461839950203     0.001608                 -108.26061448240489
8.16434385473051E-4       0.0016335569032370914    0.001608                 -51.42168205331086
8.234484958196829E-4      0.0015966519665239797    0.001608                 8.714348078347598
8.304626061663146E-4      0.001559747029810868     0.001608                 52.33452772211348
8.338783447857203E-4      0.0017036448906224961    0.001608                 -87.62882836695094
8.408924551323521E-4      0.0016667399539093846    0.001608                 -102.14474867652098
8.47906565478984E-4       0.0016298350171962727    0.001608                 -44.507420130202746
8.549206758256159E-4      0.0015929300804831611    0.001608                 4.447822224559559
8.653505247916532E-4      0.0016999230045816774    0.001608                 -89.54548311157242
8.723646351382851E-4      0.0016630180678685656    0.001608                 -96.78758094748355
8.79378745484917E-4       0.0016261131311554541    0.001608                 -42.48145461316193
8.968227047975863E-4      0.001696201118540859     0.001608                 -92.38992462803654
9.038368151442181E-4      0.001659296181827747     0.001608                 -88.45330279105414
9.282948848035193E-4      0.0016924792325000403    0.001608                 -119.41450371025
9.269013687115286E-4      0.001246892249194125     0.001608                 786.7225812958549
9.026423727796547E-4      0.0012773644818512486    0.0016080000000000003    643.1622468638903
8.973253337394013E-4      0.001236094782053294     0.0016080000000000003    749.4865770890328
8.730663378075274E-4      0.0012665670147104175    0.0016080000000000003    567.9472188219631
8.783833768477808E-4      0.001307836714508372     0.001608                 547.5521675766233
8.488073418756534E-4      0.0012970392473675408    0.001608                 472.28448846125184
8.541243809159068E-4      0.0013383089471654952    0.001608                 448.1495480462371
8.245483459437795E-4      0.001327511480024664     0.001608                 372.15137579690884
8.298653849840329E-4      0.0013687811798226185    0.001608                 344.954388272732
8.002893500119057E-4      0.0013579837126817876    0.0016080000000000003    267.5478808289338
8.05606389052159E-4       0.001399253412479742     0.001608                 237.96668825610814
7.760303540800316E-4      0.001388455945338911     0.001608                 158.47400355732526
7.813473931202852E-4      0.0014297256451368653    0.001608                 127.18644799636492
7.517713581481578E-4      0.0014189281779960342    0.001608                 107.47979109647606
8.677492987672738E-4      0.001225297314912463     0.001608                 713.7020456247426
8.434903028353999E-4      0.0012557695475695864    0.0016079999999999998    556.8101984559835
8.192313069035262E-4      0.0012862417802267097    0.001608                 460.47004461793284
7.949723109716522E-4      0.001316714012883833     0.001608                 359.65950847625146
7.707133150397782E-4      0.0013471862455409563    0.001608                 254.37859003093627
7.464543191079043E-4      0.00137765847819808      0.001608                 186.2367607367469
8.381732637951465E-4      0.0012144998477716317    0.001608                 676.2780860536839
8.139142678632726E-4      0.0012449720804287552    0.001608                 544.9596941037903
7.896552719313988E-4      0.0012754443130858785    0.001608                 447.94211678840156
7.653962759995249E-4      0.0013059165457430019    0.001608                 346.45415716938027
7.411372800676509E-4      0.0013363887784001252    0.001608                 261.71534307157765
8.085972288230192E-4      0.0012037023806308008    0.001608                 637.2146983758573
7.843382328911453E-4      0.0012341746132879241    0.001608                 532.3957057653848
7.600792369592713E-4      0.0012646468459450474    0.001608                 434.7007049726559
7.358202410273974E-4      0.0012951190786021707    0.001608                 333.915538100969
7.790211938508918E-4      0.0011929049134899697    0.001608                 596.511882591263
7.547621979190178E-4      0.001223377146147093     0.001608                 519.1182334407652
7.30503201987144E-4       0.0012538493788042163    0.001608                 402.8373458249217
7.494451588787646E-4      0.0011821074463491384    0.001608                 554.1696386999007
7.251861629468906E-4      0.001212579679006262     0.001608                 468.4807662434349
7.198691239066372E-4      0.0011713099792083075    0.001608                 498.00187843961226
9.28831213138612E-4       0.0012174281355566265    0.0016080000000000003    895.5344816938184
