% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:46
% Dimension:          3
% Nodes:              953
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
0.0025                    0.0019                   0.005608                 3.2833413334358266E-13
0.0024375000000000004     0.0019                   0.005608                 -1100.9534821495597
0.0025                    0.0018416666666666666    0.005608                 3.7729025690874116E-13
0.0024375                 0.0018416666666666668    0.005608                 -1100.3182281057943
0.002375                  0.0019000000000000002    0.005608                 -2174.8066612913485
0.002375                  0.0018416666666666666    0.005608000000000001     -2173.5361532038173
0.0023125000000000003     0.0019                   0.005608000000000001     -3221.5595374253658
0.0023125                 0.0018416666666666666    0.005608000000000001     -3219.6537752940685
0.0022500000000000003     0.0019000000000000002    0.005608000000000001     -4241.212110551613
0.0022500000000000003     0.0018416666666666668    0.005608000000000001     -4238.67109437655
0.0021875                 0.0019000000000000002    0.005608000000000001     -5233.764380670087
0.0021875                 0.0018416666666666668    0.005608000000000002     -5230.588110451258
0.0021250000000000006     0.0019                   0.005608000000000002     -6199.21634778079
0.0021250000000000006     0.0018416666666666668    0.005608000000000002     -6195.404823518196
0.0020625000000000005     0.0019000000000000002    0.005608000000000002     -7137.568011883723
0.0020625000000000005     0.0018416666666666668    0.005608000000000002     -7091.208804145317
0.0020000000000000005     0.0019000000000000002    0.005608000000000002     -7988.939766447735
0.0025                    0.0017833333333333334    0.005608                 3.8574003007723293E-13
0.0024375                 0.0017833333333333334    0.005608000000000001     -1099.6829740620287
0.0023750000000000004     0.0017833333333333334    0.005608000000000001     -2172.265645116286
0.0023125000000000003     0.0017833333333333334    0.005608000000000001     -3217.7480131627726
0.0022500000000000003     0.0017833333333333334    0.005608000000000002     -4236.130078201487
0.0021875                 0.0017833333333333336    0.005608000000000002     -5227.411840232431
0.0021250000000000006     0.0017833333333333334    0.005608000000000002     -6186.855743057102
0.0025                    0.001725                 0.005608                 4.012589825270516E-13
0.0024375                 0.001725                 0.005608                 -1099.047720018263
0.002375                  0.0017250000000000004    0.005608                 -2170.9951370287554
0.0023125000000000003     0.001725                 0.005608000000000001     -3215.842251031476
0.0022500000000000003     0.0017250000000000004    0.005608000000000002     -4233.589062026425
0.0021875                 0.0017250000000000004    0.005608000000000002     -5251.73025616252
0.0025                    0.0016666666666666668    0.005608                 3.573851708000086E-13
0.0024375                 0.001666666666666667     0.005608                 -1098.4124659744978
0.0023750000000000004     0.001666666666666667     0.005608000000000001     -2169.7246289412233
0.0023125000000000003     0.0016666666666666668    0.005608000000000002     -3213.936488900178
0.0022500000000000003     0.001666666666666667     0.005608000000000002     -4285.832343461571
0.0025                    0.0016083333333333336    0.005608                 3.652761146009176E-13
0.0024375000000000004     0.0016083333333333336    0.005608000000000001     -1097.7772119307315
0.0023750000000000004     0.0016083333333333336    0.005608000000000002     -2168.454120853693
0.0023125000000000003     0.0016083333333333336    0.005608000000000002     -3289.1620049542585
0.0025                    0.0015500000000000002    0.005608                 5.083983388896149E-13
0.0024375                 0.0015500000000000002    0.005608000000000001     -1097.1419578869663
0.002375                  0.0015500000000000002    0.005608000000000001     -2261.7192406405793
0.0025                    0.001491666666666667     0.005608000000000001     2.8454476688318174E-13
0.0024375000000000004     0.001491666666666667     0.005608000000000001     -1203.5040505205332
0.0025                    0.0014333333333333336    0.005608000000000001     -65.98140401872723
0.0019354009108757402     0.0012544340293143587    0.005608                 -8715.646478442372
0.0020059757970162725     0.0012767964423167305    0.005608                 -7759.442364999291
0.0019434757970162727     0.001335129775650064     0.005608                 -8518.049240483017
0.0020140506831568053     0.0013574921886524358    0.005608                 -7622.901152680459
0.0020765506831568054     0.0012991588553191023    0.005608                 -6801.416221304778
0.0020846255692973377     0.0013798546016548076    0.005608000000000001     -6688.172502136642
0.0021471255692973373     0.0013215212683214744    0.005608                 -5799.51881327216
0.00215520045543787       0.0014022170146571796    0.005608                 -5706.508661444845
