% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 20:25
% Dimension:          3
% Nodes:              2746
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hz)
0.002032684822881224      0.0057839522424041724    0.005608000000000001     56.423527564571934
0.0020390419771398175     0.005819658115363282     0.005608000000000001     49.26642443946229
0.002000404191863602      0.005804921951435363     0.005608000000000001     66.42460757834063
0.0020067613461221957     0.005840627824394473     0.005608000000000001     58.35141043651693
0.0020453991313984106     0.005855363988322392     0.005608000000000001     42.91547123080954
0.0020131185003807893     0.005876333697353583     0.005608                 50.611359773057615
0.002051756285657004      0.0058910698612815015    0.005608000000000001     36.56451802215675
0.0020194756546393824     0.005912039570312692     0.005608000000000001     42.871309109598286
0.0020581134399155973     0.005926775734240612     0.005608                 30.21356481350394
0.002025832808897976      0.005947745443271803     0.005608000000000001     37.51983811401163
0.002064470594174191      0.0059624816071997214    0.005608000000000001     23.578362651614245
0.0019681235608459803     0.005825891660466554     0.005608000000000001     72.37357586647738
0.001974480715104574      0.0058615975334256635    0.005608                 64.17672784378321
0.0019808378693631674     0.005897303406384774     0.005608                 56.4366771803239
0.0019871950236217606     0.005933009279343883     0.005608000000000001     49.68719757429759
0.0019358429298283587     0.005846861369497745     0.005608000000000001     78.32254415461415
0.001942200084086952      0.005882567242456855     0.005608                 70.00204525104954
0.0019485572383455456     0.005918273115415965     0.005608000000000001     61.85455703458362
0.0019035622988107371     0.0058678310785289355    0.005608                 84.27151244275089
0.0019099194530693307     0.0059035369514880455    0.005608000000000001     74.02191649486961
0.0018712816677931153     0.005888800787560126     0.005608000000000001     87.47205647114131
0.0020890596503191365     0.006111698719442691     0.005608000000000001     1.5796758941008484
0.002060039161657155      0.006107800020383233     0.005608000000000001     3.2756076159430787
0.0020841418390901475     0.0060818552969940974    0.005608000000000001     6.126116971149566
0.0020551213504281657     0.006077956597934639     0.005608000000000001     7.142040894753729
0.0020310186729951734     0.006103901321323775     0.005608000000000001     4.1068296987670205
0.002026100861766184      0.006074057898875181     0.005608                 9.56771821938716
0.0020019981843331916     0.0061000026222643175    0.005608000000000001     4.9380517815909455
0.0019970803731042025     0.006070159199815723     0.005608000000000001     11.993395544020595
0.00197297769567121       0.006096103923204859     0.005608                 5.769273864414902
0.001968059884442221      0.006066260500756266     0.005608000000000001     13.674876265628484
0.0019439572070092284     0.006092205224145402     0.005608000000000001     6.758758488036339
0.0020792240278611584     0.006052011874545503     0.005608000000000001     9.727593054042753
0.0020502035391991766     0.006048113175486045     0.005608                 12.316895126132808
0.0020211830505371953     0.006044214476426587     0.005608                 14.742572450766254
0.0019921625618752135     0.00604031577736713      0.005608000000000001     17.075513127680665
0.0020743062166321694     0.006022168452096909     0.005608000000000001     13.32906913693596
0.0020452857279701876     0.006018269753037451     0.005608                 17.491749357511914
0.002016265239308206      0.006014371053977993     0.005608000000000001     20.476149989732864
0.00206938840540318       0.005992325029648316     0.005608                 16.93054521982913
0.0020403679167411985     0.005988426330588858     0.005608000000000001     23.87678685178506
0.002001730131464983      0.005973690166660938     0.005608000000000001     35.85632096452558
0.001977627454031991      0.005999634890050074     0.005608                 31.804224147166845
0.001953524776598998      0.00602557961343921      0.005608000000000001     27.752127329808122
0.001929422099166006      0.006051524336828346     0.005608000000000001     22.963584585791104
0.0019630923461887682     0.005958954002733019     0.005608                 46.62567181437193
0.0019389896687557757     0.005984898726122155     0.005608                 42.57357499701327
0.0019148869913227832     0.006010843449511291     0.005608000000000001     38.18196550856155
0.0019244545609125529     0.0059442178388051       0.005608                 57.395022664218345
0.0019003518834795606     0.005970162562194237     0.005608000000000001     53.400346431332046
0.0018858167756363382     0.005929481674877181     0.005608000000000001     68.61872735410255
0.002332020083763976      0.005449970973871018     0.005608000000000001     -44.42631939290364
0.0023059745543348763     0.005440397716455321     0.005608000000000001     -35.919423295734425
0.002331257142903843      0.005412779348435579     0.005608000000000001     -24.99121753477374
0.0023052116134747425     0.0054032060910198815    0.005608000000000001     -18.430792207203133
0.0022799290249057758     0.005430824459039623     0.005608000000000001     -29.65109417491617
0.0022791660840456424     0.005393632833604184     0.005608                 -13.728887440086623
0.002253883495476676      0.005421251201623924     0.005608000000000001     -23.38276505409802
0.0022531205546165423     0.005384059576188485     0.005608000000000001     -9.026982672970039
0.002227837966047576      0.005411677944208227     0.005608                 -17.114435933279843
0.0022270750251874426     0.005374486318772789     0.005608000000000001     -3.6015173678245063
0.002201792436618476      0.0054021046867925296    0.005608000000000001     -11.516343877170698
0.0023304942020437092     0.00537558772300014      0.005608000000000001     -7.961136817110061
0.002304448672614609      0.005366014465584442     0.005608                 -3.02707238297205
0.0022784031431855095     0.005356441208168744     0.005608                 1.674832384144564
0.0022523576137564094     0.005346867950753047     0.005608000000000001     6.441625946386601
0.002329731261183576      0.005338396097564702     0.005608000000000001     9.068943900553553
0.002303685731754476      0.005328822840149004     0.005608                 12.376647441259141
0.0022776402023253757     0.005319249582733306     0.005608000000000001     16.4847692605978
0.0023289683203234425     0.005301204472129262     0.005608                 26.09902461821721
0.002302922790894343      0.005291631214713565     0.005608000000000001     26.527912574808923
0.002328205379463309      0.005264012846693824     0.005608000000000001     44.7530222140653
0.002200079966107845      0.0054293910841331896    0.005608000000000001     -14.10638201566076
0.002226125495536945      0.0054389643415488865    0.005608000000000001     -19.67584561213539
0.002252171024966045      0.005448537598964584     0.005608                 -27.510599086655166
0.002278216554395145      0.005458110856380281     0.005608000000000001     -35.34535256117506
0.0023042620838242454     0.00546768411379598      0.005608000000000001     -44.16042912066031
0.002198367495597214      0.005456677481473848     0.005608000000000001     -17.40505391839684
0.002224413025026314      0.005466250738889546     0.005608                 -24.851617087795795
0.002250458554455414      0.005475823996305243     0.005608                 -32.686370562315616
0.0022765040838845143     0.005485397253720941     0.005608000000000001     -40.876350782251336
0.0021966550250865835     0.005483963878814507     0.005608000000000001     -20.70372582113296
0.0022227005545156836     0.005493537136230204     0.005608                 -30.02738856345619
0.0022487460839447837     0.005503110393645903     0.005608000000000001     -37.59227244384234
0.0021949425545759525     0.005511250276155166     0.005608                 -24.0023977238691
0.0022209880840050526     0.005520823533570864     0.005608000000000001     -34.308194105433365
0.0021932300840653216     0.005538536673495825     0.005608000000000001     -27.490780843341426
0.002191942981519332      0.005571009887625482     0.005608000000000001     -29.31787913495546
0.0021627970558418027     0.00555244885479486      0.005608000000000001     -13.77028554374878
0.002161509953295813      0.0055849220689245145    0.005608000000000001     -15.473720411781034
0.0021906558789733426     0.005603483101755137     0.005608000000000001     -30.31816497177402
0.0021602228507498237     0.005617395283054171     0.005608                 -15.250514180930658
0.002189368776427353      0.005635956315884792     0.005608000000000001     -31.31845080859265
0.0021589357482038342     0.005649868497183826     0.005608000000000001     -15.027307950080278
0.0021880816738813636     0.005668429530014448     0.005608                 -32.31873664541121
0.0021576486456578448     0.0056823417113134825    0.005608000000000001     -14.278425962493701
0.002186794571335374      0.005700902744144104     0.005608000000000001     -32.851370503516826
0.002132364027618284      0.005566361036093894     0.005608000000000001     -0.19410822398665156
0.002131076925072294      0.005598834250223549     0.005608                 -0.6810270441633299
0.002129789822526305      0.0056313074643532055    0.005608                 -0.45782081331299807
0.0021285027199803154     0.00566378067848286      0.005608000000000001     0.2867118346375469
0.0021019309993947645     0.0055802732173929285    0.005608000000000001     13.382069095775716
0.002100643896848775      0.005612746431522583     0.005608                 14.111666323454443
0.0020993567943027856     0.00564521964565224      0.005608000000000001     14.85184963176873
0.0020714979711712457     0.005594185398691962     0.005608                 26.95824641553789
0.002070210868625256      0.005626658612821619     0.005608000000000001     29.41698742889999
0.002041064942947727      0.0056080975799909965    0.005608000000000001     44.80784689175025
0.0021559726216445444     0.005717512643796118     0.005608000000000001     -12.965538138795463
0.002126826695967015      0.005698951610965496     0.005608000000000001     2.9182363384968424
0.002125150671953714      0.0057341225434481315    0.005608000000000001     3.876440885487824
0.0020960047462761848     0.005715561510617509     0.005608                 19.58922288275116
0.002094328722262884      0.005750732443100145     0.005608000000000001     20.71841990977108
0.0020651827965853546     0.005732171410269523     0.005608000000000001     36.260209427005535
0.002063506772572054      0.005767342342752158     0.005608                 37.56039893405435
0.002034360846894525      0.005748781309921538     0.005608000000000001     54.1482594757708
0.002097680770289485      0.005680390578134874     0.005608                 17.479024795992053
0.002066858820598655      0.005697000477786888     0.005608                 34.150011340246365
0.002036036870907825      0.005713610377438902     0.005608000000000001     51.867562279117905
0.0020685348446119554     0.0056618295453042524    0.005608                 32.03981325348724
0.0020377128949211256     0.005678439444956267     0.005608000000000001     49.58686508246499
0.0020393889189344264     0.005643268512473632     0.005608000000000001     47.30616788581219
0.0022221259523169845     0.005554370301894298     0.005608000000000001     -42.16267289112895
0.0022498839522567156     0.005536657161969336     0.005608000000000001     -47.14423478891681
0.002277641952196446      0.005518944022044375     0.005608                 -51.05340946687538
0.002305399952136177      0.005501230882119412     0.005608000000000001     -54.962584144834
0.0023331579520759083     0.005483517742194452     0.005608000000000001     -56.9156775894214
0.0022510218205686475     0.005570203930292769     0.005608000000000001     -56.500535742349776
0.002278779820508378      0.005552490790367808     0.005608                 -60.87524140608362
0.002306537820448109      0.0055347776504428466    0.005608                 -64.78441608404219
0.00233429582038784       0.005517064510517885     0.005608000000000001     -68.27165416974273
0.00227991768882031       0.005586037558691241     0.005608000000000001     -70.83839859357063
0.0023076756887600407     0.00556832441876628      0.005608                 -74.6062480232504
0.002335433688699772      0.0055506112788413185    0.005608000000000001     -79.62763075006413
0.002308813557071973      0.005601871187089713     0.005608                 -85.17626144479148
0.002336571557011704      0.005584158047164752     0.005608000000000001     -90.9836073303855
0.002337709425323636      0.005617704815488185     0.005608000000000001     -103.65890804058397
0.002220838849770995      0.005586843516023953     0.005608000000000001     -43.3140635757872
0.0022497347180226576     0.005602677144422425     0.005608                 -58.258782661062064
0.0022786305862743206     0.005618510772820897     0.005608000000000001     -73.20350174633703
0.0023075264545259835     0.00563434440121937      0.005608000000000001     -89.43801630593815
0.0022195517472250056     0.005619316730153609     0.005608                 -45.53784148027468
0.0022484476154766685     0.005635150358552081     0.005608                 -60.48256056554959
0.002277343483728331      0.005650983986950553     0.005608000000000001     -76.16012756260699
0.002218264644679016      0.0056517899442832635    0.005608                 -47.76161938476221
0.002247160512930679      0.005667623572681736     0.005608000000000001     -62.88223881927585
0.0022169775421330266     0.005684263158412921     0.005608000000000001     -49.60435007594478
0.002365616067011181      0.005464976779096815     0.005608000000000001     -54.765231074909295
0.002366753935323113      0.005498523547420248     0.005608000000000001     -66.75082225257363
0.0023992120502583855     0.005479982584322611     0.005608000000000001     -65.71730968261429
0.0024003499185703174     0.005513529352646044     0.005608                 -78.54204814909724
0.0024328080335055905     0.0054949883895484075    0.005608000000000001     -76.66938829031943
0.0024339459018175224     0.005528535157871841     0.005608000000000001     -90.33327404562087
0.002466404016752795      0.0055099941947742035    0.005608                 -87.62146689802444
0.0024675418850647274     0.005543540963097638     0.005608000000000001     -102.7684489931166
0.0025                    0.005525                 0.005608000000000001     -99.85218026870734
0.0023678918036350444     0.005532070315743681     0.005608                 -79.64094347400825
0.0024014877868822494     0.005547076120969477     0.005608                 -91.43216937053184
0.0024350837701294543     0.005562081926195275     0.005608000000000001     -103.81937078028488
0.0023690296719469763     0.0055656170840671145    0.005608                 -92.53106469544286
