% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 21:19
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ez)
0.001739047872793132      0.005827892223864421     0.005608000000000001     5898.310382404604
0.001773244014511185      0.005864537376266771     0.005608000000000001     5596.946911042916
0.0017227202645166144     0.005867129804031616     0.005608000000000001     5752.822659097317
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     5431.650980110377
0.0018074401562292383     0.005901182528669121     0.005608000000000002     5295.4220365292695
0.0017911125479527206     0.005940420108836316     0.005608000000000001     5101.980618028389
0.0018416362979472912     0.005937827681071471     0.005608                 4950.73578960036
0.0018253086896707735     0.005977065261238665     0.005608000000000001     4728.931745557952
0.0018758324396653443     0.005974472833473821     0.005608000000000001     4562.888170256189
0.0018595048313888268     0.006013710413641016     0.005608000000000001     4312.504362699059
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     4131.87917849676
0.00189370097310688       0.006050355566043365     0.005608000000000001     3852.6984694517196
0.0019442247231014505     0.00604776313827852      0.005608000000000001     3657.7088143220662
0.0019278971148249328     0.006087000718445715     0.005608                 3390.414127106736
0.0019784208648195036     0.00608440829068087      0.005608000000000001     3166.8356540023337
0.0017063926562400971     0.00590636738419881      0.005608000000000002     5613.161250020924
0.00174058879795815       0.0059430125366011595    0.005608                 5251.862614250657
0.001774784939676203      0.00597965768900351      0.005608                 4879.836172922478
0.0018089810813942562     0.00601630284140586      0.005608000000000002     4464.431221205845
0.0018431772231123095     0.00605294799380821      0.005608000000000002     4005.647759100764
0.0018773733648303624     0.006089593146210559     0.005608000000000002     3536.449478595344
0.0016900650479635794     0.005945604964366005     0.005608                 5416.588002315073
0.0017242611896816323     0.005982250116768355     0.005608                 5015.598902075215
0.0017584573313996856     0.006018895269170705     0.005608000000000002     4601.2163815008425
0.0017926534731177385     0.006055540421573054     0.005608                 4143.455350538017
0.0018268496148357918     0.006092185573975404     0.005608                 3667.930207419472
0.001673737439687062      0.005984842544533199     0.005608000000000001     5163.102915979767
0.0017079335814051153     0.00602148769693555      0.005608000000000002     4722.859843584048
0.0017421297231231681     0.006058132849337899     0.005608000000000001     4266.121243763481
0.0017763258648412212     0.006094778001740249     0.005608                 3784.856313579119
0.0016574098314105445     0.006024080124700394     0.005608000000000002     4852.705991015007
0.0016916059731285976     0.006060725277102744     0.005608000000000001     4373.6454387771555
0.0017258021148466507     0.006097370429505094     0.005608000000000002     3887.2277970742857
0.001641082223134027      0.006063317704867588     0.005608000000000001     4485.39722742079
0.0016752783648520799     0.006099962857269938     0.005608                 3975.0446579049712
0.0016247546148575095     0.006102555285034783     0.005608000000000001     4036.0167125684056
0.0025000000000000005     0.006050000000000001     0.005608000000000002     23.68409220956517
0.0025000000000000005     0.006100000000000001     0.005608000000000002     -4.427790111926989E-13
0.0024677362666874134     0.006061755674590462     0.005608000000000002     253.27416836021874
0.0024677362666874134     0.006111755674590462     0.005608000000000001     187.2783425210947
0.0025000000000000005     0.006150000000000001     0.005608000000000002     -3.791948681488173E-13
0.0024677362666874125     0.006161755674590461     0.005608000000000001     167.54551191404653
0.0025000000000000005     0.006200000000000001     0.005608000000000001     -3.1147140852566483E-13
0.0024677362666874134     0.006211755674590461     0.005608000000000001     147.8126813069984
0.0025000000000000005     0.00625                  0.005608000000000002     -2.3960863232324215E-13
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     128.07985069995033
0.0025000000000000005     0.0063                   0.005608000000000002     -1.6360653954154866E-13
0.0024677362666874125     0.006311755674590461     0.005608000000000001     108.34702009290223
0.0025000000000000005     0.006350000000000001     0.005608000000000001     -8.346513018058488E-14
0.0024677362666874125     0.006361755674590461     0.005608                 86.48595332005132
0.0025                    0.0064                   0.005608000000000001     9.884012005491243E-16
0.0024354725333748254     0.006073511349180923     0.005608000000000002     462.2295230712898
0.0024354725333748254     0.006123511349180922     0.005608000000000002     365.78803959642505
0.0024354725333748254     0.0061735113491809225    0.005608000000000002     326.3223783823287
0.0024354725333748254     0.006223511349180923     0.005608000000000002     286.8567171682323
0.0024354725333748254     0.006273511349180923     0.005608000000000002     247.39105595413596
0.0024354725333748254     0.006323511349180922     0.005608000000000002     203.47796279035052
0.0024032088000622382     0.006085267023771384     0.005608000000000001     662.3922024475612
0.0024032088000622382     0.006135267023771384     0.005608000000000002     535.5290912259909
0.0024032088000622382     0.006185267023771384     0.005608000000000002     476.3305994048462
0.0024032088000622382     0.006235267023771383     0.005608                 417.13210758370167
0.002403208800062238      0.006285267023771383     0.005608                 350.9760284108975
0.0023709450667496507     0.006097022698361845     0.005608000000000002     853.762206489032
0.0023709450667496507     0.006147022698361846     0.005608000000000002     696.5014974097916
0.0023709450667496507     0.006197022698361845     0.005608000000000001     617.5701749815992
0.0023709450667496502     0.0062470226983618446    0.005608                 528.9801501816924
0.002338681333437063      0.006108778372952307     0.005608000000000002     1036.3395351957026
0.002338681333437063      0.006158778372952306     0.005608000000000001     848.7052581478284
0.002338681333437063      0.006208778372952306     0.005608000000000002     737.4903281027355
0.002306417600124476      0.006120534047542768     0.005608000000000001     1210.1241885675736
0.0023064176001244756     0.006170534047542767     0.005608                 976.5065621740262
0.0022741538668118884     0.006132289722133228     0.005608000000000001     1338.010702741413
0.0015000000000000002     0.006400000000000001     0.005608000000000001     27.87660233465381
0.0015178220878367874     0.006357507897862114     0.005608000000000001     693.8892120090303
0.001547619047619048      0.006400000000000002     0.005608000000000001     -1.3179750560437269E-13
0.001565441135455835      0.006357507897862114     0.005608000000000001     613.92961903164
0.0015356441756735743     0.006315015795724225     0.005608000000000002     1306.5763849628959
0.001583263223292622      0.006315015795724225     0.005608000000000001     1203.4160493988063
0.0015534662635103612     0.006272523693586336     0.005608                 1892.402931944619
0.001601085311129409      0.006272523693586336     0.005608000000000001     1768.4592911014997
0.0015712883513471485     0.006230031591448448     0.005608000000000001     2451.3688529541996
0.0016189073989661962     0.006230031591448449     0.005608000000000001     2309.0593441397195
0.0015891104391839354     0.00618753948931056      0.005608000000000002     2983.4741479916374
0.001636729486802983      0.00618753948931056      0.005608000000000001     2825.216208513467
0.0016069325270207224     0.006145047387172671     0.005608000000000001     3488.718817056932
0.00165455157463977       0.006145047387172671     0.005608                 3419.9734844914083
0.0015952380952380957     0.006400000000000001     0.005608000000000002     -1.350653048024958E-13
0.0016130601830748824     0.006357507897862112     0.005608000000000001     607.1652830879921
0.0016308822709116696     0.006315015795724225     0.005608000000000001     1189.8873775115112
0.0016487043587484567     0.006272523693586336     0.005608000000000002     1748.1662832705565
0.0016665264465852438     0.006230031591448448     0.005608000000000002     2282.002000365129
0.001684348534422031      0.00618753948931056      0.005608000000000002     2885.825033818252
0.001642857142857143      0.006400000000000001     0.005608000000000001     -1.3513984797768445E-13
0.0016606792306939303     0.006357507897862113     0.005608000000000001     600.4009471443444
0.0016785013185307172     0.006315015795724225     0.005608000000000002     1176.3587056242159
0.0016963234063675043     0.006272523693586336     0.005608000000000001     1727.8732754396133
0.0017141454942042912     0.006230031591448448     0.005608000000000001     2338.527446794799
0.001690476190476191      0.006400000000000001     0.005608000000000002     -1.3202113512993784E-13
0.001708298278312978      0.006357507897862113     0.005608000000000002     593.6366112006968
0.0017261203661497648     0.006315015795724225     0.005608000000000002     1162.8300337369205
0.001743942453986552      0.006272523693586336     0.005608000000000001     1778.0807234210502
0.0017380952380952385     0.006400000000000001     0.005608000000000002     -1.2570916625925598E-13
0.0017559173259320254     0.006357507897862113     0.005608000000000001     586.8722752570493
0.0017737394137688125     0.006315015795724225     0.005608000000000002     1204.484863697005
0.001785714285714286      0.006400000000000001     0.005608000000000002     -1.1620394136564007E-13
0.001803536373551073      0.006357507897862113     0.005608000000000001     617.7398676226641
0.0018333333333333337     0.006400000000000001     0.005608000000000002     61.96816144342529
0.0019576940746071935     0.006129492820583604     0.005608000000000001     2855.619663379615
0.0019071703246126232     0.006132085248348448     0.005608000000000001     3078.1264903106367
0.0019369672843948839     0.006174577350486336     0.005608000000000002     2498.351105695891
0.0018864435344003129     0.006177169778251181     0.005608000000000001     2681.1510452941175
0.0019162404941825736     0.0062196618803890685    0.005608000000000001     2099.812143004692
0.001865716744188003      0.006222254308153914     0.005608000000000001     2240.3878533479874
0.0018955137039702637     0.006264746410291802     0.005608000000000002     1660.0027753060176
0.0018449899539756931     0.006267338838056647     0.005608000000000002     1755.8369144722449
0.0018747869137579537     0.006309830940194536     0.005608000000000002     1178.9230025998668
0.001824263163763383      0.00631242336795938      0.005608000000000001     1227.498228666892
0.0018540601235456438     0.0063549154700972684    0.005608000000000002     656.5728248862405
0.0018566465746180523     0.006134677676113292     0.005608                 3195.039703434867
0.0018359197844057423     0.0061797622060160255    0.005608000000000002     2776.8784893566644
0.0018151929941934326     0.006224846735918758     0.005608000000000002     2314.92952834885
0.0017944662039811226     0.006269931265821491     0.005608000000000002     1809.192820411424
0.0018061228246234818     0.006137270103878137     0.005608000000000001     3297.985369441928
0.0017853960344111721     0.006182354633780871     0.005608000000000002     2858.6383863020387
0.001764669244198862      0.0062274391636836035    0.005608000000000001     2375.5036562325413
0.0017555990746289114     0.0061398625316429825    0.005608000000000002     3386.963488331814
0.0017348722844166013     0.006184947061545714     0.005608000000000002     2926.4307361302435
0.0017050753246343406     0.006142454959407826     0.005608000000000001     3461.974060104532
0.0021666666666666666     0.0063999999999999994    0.005608000000000001     2.6907557795444075
0.0021820219809731266     0.006361755674590461     0.005608000000000001     257.98093959281607
0.002214285714285714      0.0063999999999999994    0.005608000000000001     1.2259421728781831E-13
0.0022296410285921747     0.00636175567459046      0.005608000000000001     215.73643170278206
0.002197377295279587      0.0063235113491809216    0.005608000000000002     490.8993699609611
0.002244996342898635      0.006323511349180922     0.005608000000000001     409.23647411831473
0.0022127326095860472     0.006285267023771383     0.005608                 700.379045012568
0.002260351657205095      0.006285267023771383     0.005608000000000001     580.500127246598
0.0022280879238925078     0.0062470226983618446    0.005608000000000001     886.4199647476366
0.0022757069715115554     0.006247022698361845     0.005608000000000001     729.5273910876319
0.002243443238198968      0.006208778372952306     0.005608000000000002     1049.0221291661667
0.0022910622858180155     0.006208778372952306     0.005608000000000001     856.3182656414169
0.002258798552505428      0.0061705340475427676    0.005608000000000001     1188.1855382681586
0.002261904761904762      0.0063999999999999994    0.005608000000000002     1.0734553064306954E-13
0.002277260076211222      0.006361755674590461     0.005608                 189.46068879307546
0.0022926153905176824     0.006323511349180922     0.005608                 356.68498829890143
0.0023079707048241425     0.006285267023771384     0.005608000000000002     501.6728985174781
0.002323326019130603      0.0062470226983618446    0.005608000000000002     624.4244194488053
0.0023095238095238095     0.0063999999999999994    0.005608                 9.01007846131292E-14
0.00232487912383027       0.006361755674590461     0.005608                 163.18494588336873
0.00234023443813673       0.006323511349180922     0.005608000000000002     304.1335024794879
0.00235558975244319       0.006285267023771383     0.005608                 422.8456697883579
0.002357142857142857      0.0063999999999999994    0.005608000000000001     7.085997919799699E-14
0.0023724981714493176     0.006361755674590462     0.005608000000000002     136.90920297366208
0.0023878534857557777     0.006323511349180922     0.005608000000000001     251.58201666007483
0.0024047619047619048     0.0064                   0.005608000000000002     4.962311439767241E-14
0.0024201172190683653     0.006361755674590461     0.005608000000000001     110.6334600639554
0.0024523809523809524     0.0064                   0.005608000000000001     2.6390190212156257E-14
0.0018809523809523814     0.006400000000000001     0.005608000000000002     131.8245022371196
0.0019016791711646912     0.006354915470097268     0.005608000000000001     642.1472732758828
0.0019224059613770013     0.006309830940194534     0.005608000000000001     1113.7169812293048
0.0019431327515893112     0.006264746410291801     0.005608000000000001     1546.5336260973872
0.0019638595418016215     0.006219661880389069     0.005608000000000001     1940.5972078801294
0.001984586332013931      0.006174577350486335     0.005608000000000001     2295.9077265775322
0.002005313122226241      0.006129492820583602     0.005608                 2638.2906130973583
0.0019285714285714288     0.006400000000000001     0.005608000000000002     112.64224422896119
0.0019492982187837389     0.006354915470097268     0.005608000000000002     600.7750314671753
0.001970025008996049      0.006309830940194535     0.005608000000000002     1050.1547556200485
0.0019907517992083586     0.006264746410291802     0.005608000000000002     1460.7814166875821
0.0020114785894206687     0.006219661880389069     0.005608000000000002     1832.655014669775
0.0020322053796329787     0.006174577350486336     0.005608000000000002     2188.354393201729
0.0019761904761904764     0.0063999999999999994    0.005608000000000001     92.66623990974924
0.0019969172664027865     0.006354915470097268     0.005608000000000002     558.6090433474145
0.002017644056615096      0.006309830940194535     0.005608000000000002     985.7987836997384
0.0020383708468274062     0.006264746410291801     0.005608                 1374.2354609667232
0.0020590976370397163     0.0062196618803890685    0.005608                 1742.7756959691494
0.002023809523809524      0.0064                   0.005608000000000002     71.89648927948403
0.002044536314021834      0.006354915470097268     0.005608000000000002     515.6493089165997
0.002065263104234144      0.006309830940194534     0.005608000000000001     920.6490654683753
0.002085989894446454      0.0062647464102918       0.005608                 1301.5545213996184
0.0020714285714285717     0.0063999999999999994    0.005608000000000002     50.33299233816559
0.0020921553616408814     0.006354915470097266     0.005608000000000001     471.8958281747325
0.0021128821518531914     0.006309830940194534     0.005608000000000002     864.6908694931358
0.002119047619047619      0.0063999999999999994    0.005608000000000001     27.975749085793687
0.002139774409259929      0.006354915470097266     0.005608                 432.1847402497022
0.002231906295098691      0.006125449517640034     0.005608000000000001     1615.21572597632
0.0022165509807922303     0.0061636938430495725    0.005608000000000001     1491.738340200735
0.0022011956664857698     0.006201938168459111     0.005608000000000001     1330.077090727761
0.0021858403521793097     0.0062401824938686495    0.005608000000000001     1143.7747199089606
0.0021704850378728496     0.006278426819278189     0.005608000000000001     932.831227744331
0.002155129723566389      0.006316671144687727     0.005608000000000001     697.2466142338758
0.0021896587233854927     0.006118609313146841     0.005608000000000002     1873.947138683729
0.002174303409079032      0.006156853638556379     0.005608                 1725.8265018081006
0.002158948094772572      0.006195097963965918     0.005608                 1550.000592889895
0.002143592780466112      0.006233342289375457     0.005608000000000002     1349.5335626258616
0.002128237466159652      0.0062715866147849955    0.005608000000000002     1124.4254110160005
0.0021474111516722946     0.006111769108653646     0.005608                 2132.5443047435238
