% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:53
% Dimension:          3
% Nodes:              1951
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
6.810960895425763E-4      0.0051740473853861685    0.005608000000000001     2270.5661351617537
6.925800746188137E-4      0.005145039487821808     0.005608000000000001     2408.7279620854943
7.137664856681099E-4      0.00517747902732094      0.005608000000000001     2641.1964538100265
7.252504707443471E-4      0.005148471129756579     0.005608000000000002     2788.4838556011127
7.04064059695051E-4       0.005116031590257445     0.005608000000000002     2580.2434951121886
7.367344558205844E-4      0.005119463232192217     0.005608000000000001     2961.9358547813695
7.155480447712883E-4      0.005087023692693085     0.005608000000000001     2752.314941471492
7.482184408968218E-4      0.005090455334627856     0.005608000000000002     3136.0062167618057
7.270320298475256E-4      0.005058015795128722     0.005608000000000001     2924.9423011634053
7.59702425973059E-4       0.005061447437063494     0.005608000000000001     3310.6949415424224
7.385160149237629E-4      0.005029007897564362     0.005608000000000001     3098.1255741879277
7.711864110492965E-4      0.0050324395394991325    0.005608000000000001     3497.06795374422
7.500000000000002E-4      0.005                    0.005608000000000001     3285.2562731979
7.464368817936434E-4      0.00518091066925571      0.005608000000000002     3001.844474501071
7.579208668698806E-4      0.005151902771691349     0.005608                 3164.156129992555
7.694048519461179E-4      0.005122894874126987     0.005608000000000001     3337.5477058489746
7.808888370223553E-4      0.0050938869765626265    0.005608000000000002     3511.557644505573
7.923728220985925E-4      0.005064879078998264     0.005608                 3692.735925598606
7.791072779191767E-4      0.005184342311190481     0.005608000000000001     3357.061716594111
7.905912629954141E-4      0.00515533441362612      0.005608000000000002     3534.4800401788725
8.020752480716514E-4      0.005126326516061758     0.005608000000000002     3707.8111927114546
8.135592331478887E-4      0.005097318618497397     0.005608000000000001     3883.6280435783556
8.117776740447102E-4      0.005187773953125252     0.005608000000000001     3706.8481800891473
8.232616591209475E-4      0.005158766055560891     0.005608000000000001     3899.455586160064
8.347456441971848E-4      0.005129758157996529     0.005608                 4069.744307683468
8.444480701702437E-4      0.005191205595060023     0.005608000000000001     4051.2038649861797
8.55932055246481E-4       0.005162197697495662     0.005608000000000001     4251.084717913945
8.771184662957771E-4      0.005194637236994794     0.005608000000000001     4418.175603076248
7.083333333333336E-4      0.005                    0.005608000000000001     2740.074026697392
6.968493482570963E-4      0.0050290078975643625    0.005608000000000002     2568.7015874368085
6.853653631808589E-4      0.005058015795128723     0.005608000000000001     2397.822612041264
6.738813781046216E-4      0.005087023692693085     0.005608000000000002     2227.437100510758
6.623973930283844E-4      0.005116031590257446     0.005608000000000001     2057.545052845291
6.50913407952147E-4       0.005145039487821808     0.005608000000000001     1887.2685551053369
6.66666666666667E-4       0.005000000000000001     0.005608000000000002     2212.002677069081
6.551826815904295E-4      0.005029007897564362     0.005608                 2040.7502975573632
6.436986965141923E-4      0.005058015795128722     0.005608000000000001     1869.991381910685
6.322147114379549E-4      0.005087023692693085     0.005608000000000002     1699.7259301290453
6.207307263617176E-4      0.005116031590257445     0.005608                 1522.3333829250112
6.250000000000001E-4      0.005                    0.005608000000000001     1678.306514678371
6.135160149237629E-4      0.005029007897564362     0.005608000000000002     1507.1741949155198
6.020320298475257E-4      0.005058015795128723     0.005608000000000002     1336.5353390177074
5.905480447712882E-4      0.005087023692693085     0.005608000000000001     1153.3123988709074
5.833333333333335E-4      0.005                    0.005608000000000001     1138.9855395252623
5.718493482570962E-4      0.005029007897564362     0.005608000000000001     967.9732795112776
5.603653631808588E-4      0.005058015795128722     0.005608                 780.2056029430246
5.416666666666669E-4      0.005                    0.005608000000000001     594.0397516097554
5.301826815904295E-4      0.005029007897564362     0.005608000000000001     403.0129951413637
5.000000000000001E-4      0.005                    0.005608000000000001     21.73457546592453
6.50913407952147E-4       0.005191706154488474     0.005608000000000001     1895.1545852307688
6.207307263617177E-4      0.0051626982569241125    0.005608000000000002     1499.3790564593749
6.207307263617176E-4      0.0052093649235907796    0.005608000000000002     1513.1569266517508
5.905480447712883E-4      0.005180357026026417     0.005608000000000001     1117.2341999895755
5.905480447712882E-4      0.005227023692693084     0.005608000000000001     1134.8209439052562
5.603653631808589E-4      0.0051980157951287236    0.005608000000000002     739.956071756413
5.603653631808589E-4      0.005244682461795389     0.005608000000000001     760.1466369912848
5.301826815904296E-4      0.005215674564231028     0.005608000000000001     367.5446717598883
5.301826815904295E-4      0.005262341230897695     0.005608000000000001     389.13400590983724
5.000000000000002E-4      0.005233333333333334     0.005608000000000001     1.788590948457782E-14
5.000000000000002E-4      0.00528                  0.005608000000000001     14.522033773942008
5.905480447712882E-4      0.00513369035935975      0.005608                 1128.7345253732278
5.603653631808588E-4      0.0051513491284620565    0.005608000000000001     747.6229553455147
5.301826815904296E-4      0.005169007897564361     0.005608000000000002     371.3781135544389
5.000000000000002E-4      0.005186666666666666     0.005608                 2.0253529530344564E-14
5.603653631808588E-4      0.005104682461795389     0.005608000000000002     755.2898389346165
5.301826815904296E-4      0.005122341230897695     0.005608000000000002     375.2115553489898
5.000000000000002E-4      0.0051400000000000005    0.005608000000000001     1.8031071532740214E-14
5.301826815904295E-4      0.005075674564231029     0.005608000000000001     379.0449971435406
5.000000000000001E-4      0.005093333333333333     0.005608                 1.12185354917648E-14
5.000000000000002E-4      0.005046666666666666     0.005608000000000001     -1.8407859258158033E-16
6.905180417106263E-4      0.005215381003149111     0.005608000000000001     2277.32239071778
6.60335360120197E-4       0.005233039772251416     0.005608000000000002     1898.6055996946093
6.999399938786763E-4      0.005256714620912052     0.005608000000000002     2239.715705008175
6.697573122882468E-4      0.0052743733900143565    0.005608000000000001     1870.0170542629949
7.093619460467261E-4      0.0052980482386749935    0.005608000000000001     2198.19278671337
6.791792644562968E-4      0.005315707007777298     0.005608000000000002     1837.320101973638
7.187838982147761E-4      0.005339381856437935     0.005608000000000001     2152.753635833364
6.886012166243468E-4      0.005357040625540241     0.005608000000000001     1800.5147428265382
7.282058503828261E-4      0.005380715474200878     0.005608000000000001     2103.3982523681584
6.980231687923968E-4      0.005398374243303182     0.005608000000000001     1718.910820918938
7.37627802550876E-4       0.0054220490919638185    0.005608000000000001     2016.7445374086005
6.301526785297676E-4      0.00525069854135372      0.005608                 1523.98551300119
6.395746306978175E-4      0.005292032159116663     0.005608000000000001     1501.5940551223075
6.489965828658675E-4      0.005333365776879604     0.005608000000000002     1475.0941903856824
6.584185350339174E-4      0.005374699394642545     0.005608                 1407.554911690833
5.999699969393383E-4      0.005268357310456026     0.005608000000000002     1151.822049736181
6.093919491073882E-4      0.0053096909282189676    0.005608000000000002     1135.6276794100306
6.188139012754381E-4      0.005351024545981909     0.005608000000000001     1082.164180050978
5.697873153489089E-4      0.005286016079558331     0.005608000000000001     782.115209899582
5.792092675169588E-4      0.005327349697321272     0.005608                 742.7386259993731
5.396046337584795E-4      0.005303674848660637     0.005608000000000001     389.2782495360182
7.231884378361597E-4      0.005218812645083882     0.005608000000000002     2622.7874798598273
7.558588339616932E-4      0.005222244287018652     0.005608000000000001     2961.0992951096514
7.885292300872267E-4      0.005225675928953424     0.005608000000000002     3293.8979173685925
8.211996262127601E-4      0.0052291075708881946    0.005608000000000001     3621.1833466366534
8.538700223382936E-4      0.0052325392128229654    0.005608000000000001     3971.397741554259
7.326103900042097E-4      0.005260146262846823     0.005608                 2575.108213007979
7.652807861297431E-4      0.005263577904781594     0.005608000000000001     2906.168499840819
7.979511822552766E-4      0.0052670095467163645    0.005608000000000002     3231.7155936827776
8.306215783808101E-4      0.005270441188651135     0.005608                 3567.2427311200545
7.420323421722597E-4      0.005301479880609764     0.005608000000000002     2523.7048878434744
7.747027382977932E-4      0.005304911522544536     0.005608000000000002     2847.513646259331
8.073731344233265E-4      0.005308343164479306     0.005608000000000001     3168.1754156574752
7.514542943403096E-4      0.005342813498372706     0.005608000000000001     2468.5775043663116
7.84124690465843E-4       0.005346245140307477     0.005608                 2774.195795166522
7.608762465083597E-4      0.0053841471161356486    0.005608000000000001     2385.3038696471954
6.980231687923968E-4      0.005445040909969849     0.005608000000000001     1614.8291250449934
6.584185350339175E-4      0.005421366061309212     0.005608000000000002     1320.8011340336016
6.584185350339175E-4      0.005468032727975879     0.005608000000000002     1271.2390780638343
6.188139012754381E-4      0.005444357879315242     0.005608000000000001     974.2693020406946
6.188139012754381E-4      0.00549102454598191      0.005608000000000001     939.081987466074
5.792092675169588E-4      0.005467349697321273     0.005608000000000002     638.6251690374587
5.792092675169589E-4      0.005514016363987939     0.005608000000000001     618.3578532517122
5.396046337584796E-4      0.005490341515327303     0.005608000000000001     313.86873502389375
5.396046337584795E-4      0.005537008181993969     0.005608000000000001     309.066675420749
5.000000000000002E-4      0.005513333333333333     0.005608000000000001     -2.007272068366635E-14
5.000000000000002E-4      0.00556                  0.005608000000000001     7.472302648789689
6.188139012754381E-4      0.005397691212648575     0.005608                 1011.6363799582568
5.792092675169589E-4      0.005420683030654606     0.005608000000000001     663.5365543158337
5.396046337584796E-4      0.0054436748486606365    0.005608000000000002     326.3244276630812
5.000000000000002E-4      0.0054666666666666665    0.005608                 -5.812497840448435E-14
5.792092675169589E-4      0.005374016363987939     0.005608000000000002     688.4479395942084
5.396046337584796E-4      0.00539700818199397      0.005608000000000002     338.78012030226864
5.000000000000002E-4      0.0054199999999999995    0.005608000000000001     0
5.396046337584796E-4      0.005350341515327303     0.005608000000000001     351.2358129414561
5.000000000000002E-4      0.005373333333333332     0.005608                 -6.265034835878211E-14
5.000000000000002E-4      0.005326666666666667     0.005608000000000001     -2.145387188459622E-14
8.837791459363641E-4      0.00561132032429179      0.005608000000000001     1492.417275508521
8.594205887054495E-4      0.005579775118903795     0.005608000000000001     1646.5350478446317
9.046139597361008E-4      0.005583565838957976     0.005608000000000001     1830.838967324816
8.802554025051862E-4      0.005552020633569982     0.005608000000000002     1978.9018481714506
8.350620314745348E-4      0.0055482299135157995    0.005608000000000002     1753.3988975672762
8.558968452742715E-4      0.005520475428181986     0.005608000000000001     2104.724888684743
8.107034742436201E-4      0.005516684708127804     0.005608000000000001     1847.869225170377
8.315382880433568E-4      0.005488930222793991     0.005608000000000002     2218.033935277417
7.863449170127054E-4      0.005485139502739809     0.005608000000000001     1929.9460306539338
8.071797308124421E-4      0.005457385017405995     0.005608000000000001     2318.828987949474
7.619863597817908E-4      0.005453594297351814     0.005608000000000001     1999.6293140179462
7.828211735815275E-4      0.005425839812018001     0.005608000000000001     2362.0231394466955
9.254487735358375E-4      0.005555811353624162     0.005608000000000002     2191.9674362989826
9.010902163049228E-4      0.005524266148236166     0.005608                 2330.0147688776437
8.767316590740082E-4      0.005492720942848172     0.005608000000000001     2457.7795245939624
8.523731018430934E-4      0.005461175737460177     0.005608000000000002     2573.0302863896623
8.280145446121787E-4      0.005429630532072181     0.005608                 2666.283559944328
9.462835873355743E-4      0.005528056868290348     0.005608000000000001     2558.4807495927007
9.219250301046595E-4      0.005496511662902354     0.005608000000000002     2686.9613308585713
8.97566472873745E-4       0.005464966457514358     0.005608000000000002     2816.6678017779154
8.732079156428302E-4      0.005433421252126362     0.005608000000000001     2958.433930475852
9.671184011353109E-4      0.005500302382956535     0.005608000000000001     2930.3789072059676
9.427598439043963E-4      0.005468757177568539     0.005608000000000001     3049.7415341142323
9.184012866734815E-4      0.0054372119721805435    0.005608                 3238.4742510412675
9.879532149350476E-4      0.00547254789762272      0.005608000000000001     3307.661909138785
9.63594657704133E-4       0.005441002692234726     0.005608000000000001     3506.4045216405743
0.0010087880287347843     0.005444793412288907     0.005608000000000001     3767.129631031609
8.06069617539011E-4       0.00538793783618983      0.005608000000000002     2715.6612218651526
8.293180614964944E-4      0.005350035860361658     0.005608000000000001     3119.2957959506502
8.52566505453978E-4       0.005312133884533488     0.005608000000000002     3527.839954448973
