% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:35
% Dimension:          3
% Nodes:              2339
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ey)
7.079896247619884E-4      0.0017185324347857704    0.005608                 -3046.721083502134
6.782768212245616E-4      0.0017444563726735174    0.005608                 -2613.995342639087
6.782768212245616E-4      0.0017044563726735175    0.005608                 -2616.0133699656217
6.485640176871347E-4      0.0017303803105612645    0.005608                 -2168.0939264828257
6.485640176871345E-4      0.0017703803105612644    0.005608                 -2199.763735704019
6.188512141497076E-4      0.0017563042484490113    0.005608                 -1747.4688560271343
6.188512141497076E-4      0.0017963042484490115    0.005608                 -1778.5207184937108
5.891384106122808E-4      0.0017822281863367586    0.005608                 -1320.3469281510065
5.891384106122807E-4      0.0018222281863367585    0.005608                 -1350.2662910081638
5.594256070748538E-4      0.0018081521242245058    0.005608000000000001     -886.7281428544417
5.594256070748538E-4      0.0018481521242245057    0.005608                 -915.0004532473774
5.297128035374269E-4      0.0018340760621122529    0.005608                 -446.61250013743893
5.297128035374269E-4      0.001874076062112253     0.005608                 -472.7232052113511
5.0E-4                    0.0018599999999999999    0.005608                 0
5.0E-4                    0.0019                   0.005608                 -23.43454690008548
6.485640176871345E-4      0.0016903803105612646    0.005608                 -2178.0106757209737
6.188512141497075E-4      0.0017163042484490115    0.005608                 -1726.6465772694096
5.891384106122807E-4      0.0017422281863367587    0.005608                 -1304.7302190827127
5.594256070748538E-4      0.001768152124224506     0.005608                 -876.3170034755792
5.297128035374269E-4      0.0017940760621122528    0.005608                 -441.40693044800815
5.0E-4                    0.00182                  0.005608                 0
6.188512141497076E-4      0.0016763042484490116    0.005608                 -1742.9865399012829
5.891384106122807E-4      0.0017022281863367588    0.005608                 -1289.1135100144193
5.594256070748538E-4      0.001728152124224506     0.005608                 -865.9058640967168
5.297128035374269E-4      0.0017540760621122529    0.005608                 -436.2013607585769
5.0E-4                    0.00178                  0.005608                 0
5.891384106122807E-4      0.001662228186336759     0.005608                 -1310.9409625065496
5.594256070748538E-4      0.001688152124224506     0.005608                 -855.4947247178543
5.297128035374269E-4      0.001714076062112253     0.005608                 -430.99579106914575
5.0E-4                    0.00174                  0.005608                 0
5.594256070748538E-4      0.0016481521242245058    0.005608                 -881.8739435367736
5.297128035374268E-4      0.0016740760621122529    0.005608                 -425.7902213797141
5.0E-4                    0.0017000000000000001    0.005608                 0
5.297128035374269E-4      0.0016340760621122532    0.005608                 -455.78548299195506
5.0E-4                    0.00166                  0.005608                 0
5.0E-4                    0.0016200000000000001    0.005608                 -21.7837205813957
7.150037351086203E-4      0.0016816274980726588    0.005608                 -3005.5639359789457
6.852909315711933E-4      0.001667551435960406     0.005608                 -2574.276824757844
6.555781280337663E-4      0.0016534753738481527    0.005608                 -2147.3457832883378
6.258653244963395E-4      0.0016393993117358998    0.005608                 -1722.4575767103213
5.961525209589126E-4      0.0016253232496236474    0.005608000000000001     -1299.6122050237932
5.664397174214857E-4      0.0016112471875113941    0.005608                 -878.8096682287548
5.367269138840587E-4      0.0015971711253991413    0.005608                 -428.26678180766714
7.220178454552521E-4      0.0016447225613595471    0.005608                 -2913.7304556499075
6.92305041917825E-4       0.001630646499247294     0.005608                 -2494.424645505311
6.625922383803983E-4      0.0016165704371350414    0.005608                 -2076.4118895731845
6.328794348429713E-4      0.0016024943750227885    0.005608                 -1660.441968532547
6.031666313055443E-4      0.0015884183129105357    0.005608                 -1246.5148823833993
5.734538277681175E-4      0.0015743422507982826    0.005608                 -804.7287449433235
7.290319558018838E-4      0.0016078176246464354    0.005608                 -2817.692160587504
6.99319152264457E-4       0.0015937415625341825    0.005608                 -2410.248062655567
6.6960634872703E-4        0.0015796655004219297    0.005608                 -2001.1535922608196
6.398935451896032E-4      0.0015655894383096768    0.005608                 -1594.1019567575618
6.101807416521762E-4      0.001551513376197424     0.005608                 -1162.0614702790626
7.360460661485157E-4      0.0015709126879333239    0.005608                 -2717.4490507917344
7.063332626110889E-4      0.001556836625821071     0.005608                 -2321.7470762086095
6.766204590736619E-4      0.0015427605637088181    0.005608                 -1921.5708913512417
6.46907655536235E-4       0.001528684501596565     0.005608                 -1500.2649578148848
7.430601764951475E-4      0.0015340077512202121    0.005608                 -2613.0011262626017
7.133473729577206E-4      0.0015199316891079593    0.005608                 -2228.921686164439
6.836345694202937E-4      0.0015058556269957064    0.005608                 -1819.3392075507904
7.500742868417794E-4      0.0014971028145071004    0.005608                 -2504.3483870001032
7.203614833043525E-4      0.0014830267523948475    0.005608                 -2119.284219486779
7.570883971884112E-4      0.0014601978777939889    0.005608                 -2401.3918572127545
5.0E-4                    0.00134                  0.005608                 2.222101993527
5.367269138840588E-4      0.0013571711253991415    0.005608                 -300.4621059817653
5.0E-4                    0.0013800000000000002    0.005608                 0
5.367269138840588E-4      0.0013971711253991414    0.005608                 -316.9923376080135
5.734538277681175E-4      0.0013743422507982825    0.005608                 -616.4452025678015
5.734538277681175E-4      0.0014143422507982824    0.005608                 -647.6408432695215
6.101807416521762E-4      0.0013915133761974237    0.005608                 -944.6161367678175
6.101807416521763E-4      0.0014315133761974238    0.005608                 -991.9455169845244
6.46907655536235E-4       0.001408684501596565     0.005608                 -1284.974908581813
6.469076555362351E-4      0.0014486845015965653    0.005608000000000001     -1349.9063587530213
6.836345694202937E-4      0.0014258556269957064    0.005608                 -1637.521518009789
6.836345694202937E-4      0.0014658556269957063    0.005608                 -1721.5233685750136
7.203614833043525E-4      0.0014430267523948476    0.005608                 -2002.2559650517444
5.0E-4                    0.00142                  0.005608                 0
5.367269138840587E-4      0.0014371711253991413    0.005608                 -332.8905895444365
5.734538277681174E-4      0.0014543422507982827    0.005608                 -679.4373471423678
6.101807416521762E-4      0.001471513376197424     0.005608                 -1039.6402727937937
6.46907655536235E-4       0.0014886845015965652    0.005608                 -1413.4993664987137
5.0E-4                    0.00146                  0.005608                 0
5.367269138840588E-4      0.0014771711253991414    0.005608                 -348.78884148085956
5.734538277681175E-4      0.0014943422507982828    0.005608                 -711.233851015214
6.101807416521762E-4      0.0015115133761974238    0.005608                 -1087.3350286030627
5.0E-4                    0.0015                   0.005608                 0
5.367269138840587E-4      0.0015171711253991415    0.005608                 -364.6870934172827
5.734538277681175E-4      0.0015343422507982827    0.005608                 -743.0303548880603
5.0E-4                    0.0015400000000000001    0.005608                 0
5.367269138840587E-4      0.0015571711253991411    0.005608                 -380.5853453537058
5.0E-4                    0.0015800000000000002    0.005608                 0
5.314098748438052E-4      0.0013159014256011869    0.005608                 -83.36648401671027
5.68136788727864E-4       0.001333072551000328     0.005608                 -373.43301717931416
5.628197496876104E-4      0.0012918028512023734    0.005608                 -149.8026846327292
5.99546663571669E-4       0.0013089739766015147    0.005608                 -426.3483367480707
5.942296245314156E-4      0.0012677042768035602    0.005608                 -195.97544885776546
6.309565384154743E-4      0.0012848754022027013    0.005608                 -458.57608499821055
6.256394993752207E-4      0.0012436057024047468    0.005608                 -221.8847766918202
6.623664132592796E-4      0.0012607768278038883    0.005608000000000001     -470.116261929733
6.570493742190259E-4      0.0012195071280059336    0.005608                 -227.53066813489278
6.937762881030847E-4      0.0012366782534050749    0.005608                 -460.96886754263824
6.884592490628312E-4      0.0011954085536071204    0.005608                 -212.91312318698317
7.2518616294689E-4        0.0012125796790062615    0.005608                 -424.3175996811788
7.198691239066364E-4      0.001171309979208307     0.005608                 -132.50191818412893
6.048637026119226E-4      0.001350243676399469     0.005608                 -683.1379928660813
