% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 19 2023, 20:25
% Dimension:          3
% Nodes:              2746
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ey)
0.002032684822881224      0.0057839522424041724    0.005608000000000001     -1981.16249501768
0.0020390419771398175     0.005819658115363282     0.005608000000000001     -2276.0351117294927
0.002000404191863602      0.005804921951435363     0.005608000000000001     -1762.1509057429087
0.0020067613461221957     0.005840627824394473     0.005608000000000001     -2113.029375648718
0.0020453991313984106     0.005855363988322392     0.005608000000000001     -2496.574546632415
0.0020131185003807893     0.005876333697353583     0.005608                 -2382.779806078043
0.002051756285657004      0.0058910698612815015    0.005608000000000001     -2704.3604059927425
0.0020194756546393824     0.005912039570312692     0.005608000000000001     -2638.3175133885215
0.0020581134399155973     0.005926775734240612     0.005608                 -2899.392689810473
0.002025832808897976      0.005947745443271803     0.005608000000000001     -2787.0575528729155
0.002064470594174191      0.0059624816071997214    0.005608000000000001     -2985.054896739526
0.0019681235608459803     0.005825891660466554     0.005608000000000001     -1582.4701672373767
0.001974480715104574      0.0058615975334256635    0.005608                 -1950.9078245485
0.0019808378693631674     0.005897303406384774     0.005608                 -2257.5649901346187
0.0019871950236217606     0.005933009279343883     0.005608000000000001     -2502.655620496672
0.0019358429298283587     0.005846861369497745     0.005608000000000001     -1392.2258751285708
0.001942200084086952      0.005882567242456855     0.005608                 -1780.440867799803
0.0019485572383455456     0.005918273115415965     0.005608000000000001     -2128.243360695153
0.0019035622988107371     0.0058678310785289355    0.005608                 -1191.4180294164894
0.0019099194530693307     0.0059035369514880455    0.005608000000000001     -1663.8207734683597
0.0018712816677931153     0.005888800787560126     0.005608000000000001     -1066.4194161783114
0.0020890596503191365     0.006111698719442691     0.005608000000000001     -2495.8381454276596
0.002060039161657155      0.006107800020383233     0.005608000000000001     -2595.9557772432227
0.0020841418390901475     0.0060818552969940974    0.005608000000000001     -2623.204408589303
0.0020551213504281657     0.006077956597934639     0.005608000000000001     -2709.9674562609457
0.0020310186729951734     0.006103901321323775     0.005608000000000001     -2716.8604995093765
