% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 21:19
% Dimension:          3
% Nodes:              1688
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hx)
0.001739047872793132      0.005827892223864421     0.005608000000000001     -16.88824298351474
0.001773244014511185      0.005864537376266771     0.005608000000000001     -15.396822229971187
0.0017227202645166144     0.005867129804031616     0.005608000000000001     -15.619990068476367
0.0017569164062346675     0.0059037749564339655    0.005608000000000001     -14.093783586086323
0.0018074401562292383     0.005901182528669121     0.005608000000000002     -13.966768792332937
0.0017911125479527206     0.005940420108836316     0.005608000000000001     -12.706012339077406
0.0018416362979472912     0.005937827681071471     0.005608                 -12.536715354694714
0.0018253086896707735     0.005977065261238665     0.005608000000000001     -11.318241092068487
0.0018758324396653443     0.005974472833473821     0.005608000000000001     -11.106661917056464
0.0018595048313888268     0.006013710413641016     0.005608000000000001     -9.930469845059573
0.0019100285813833974     0.0060111179858761705    0.005608000000000002     -9.67660847941823
0.00189370097310688       0.006050355566043365     0.005608000000000001     -8.542698598050652
0.0019442247231014505     0.00604776313827852      0.005608000000000001     -8.246555041779974
0.0019278971148249328     0.006087000718445715     0.005608                 -6.812131899831887
0.0019784208648195036     0.00608440829068087      0.005608000000000001     -6.576981235020351
0.0017063926562400971     0.00590636738419881      0.005608000000000002     -14.395881982759398
0.00174058879795815       0.0059430125366011595    0.005608                 -12.926241784342054
0.001774784939676203      0.00597965768900351      0.005608                 -11.538470537333122
0.0018089810813942562     0.00601630284140586      0.005608000000000002     -10.150699290324205
0.0018431772231123095     0.00605294799380821      0.005608000000000002     -8.76292804331528
0.0018773733648303624     0.006089593146210559     0.005608000000000002     -7.03676262689799
0.0016900650479635794     0.005945604964366005     0.005608                 -13.171773897042428
0.0017242611896816323     0.005982250116768355     0.005608                 -11.75869998259776
0.0017584573313996856     0.006018895269170705     0.005608000000000002     -10.37092873558884
0.0017926534731177385     0.006055540421573054     0.005608                 -8.983157488579923
0.0018268496148357918     0.006092185573975404     0.005608                 -7.261393353964087
0.001673737439687062      0.005984842544533199     0.005608000000000001     -11.947665811325457
0.0017079335814051153     0.00602148769693555      0.005608000000000002     -10.591158180853483
0.0017421297231231681     0.006058132849337899     0.005608000000000001     -9.203386933844556
0.0017763258648412212     0.006094778001740249     0.005608                 -7.486024081030191
0.0016574098314105445     0.006024080124700394     0.005608000000000002     -10.723557725608494
0.0016916059731285976     0.006060725277102744     0.005608000000000001     -9.423616379109188
0.0017258021148466507     0.006097370429505094     0.005608000000000002     -7.710654808096298
0.001641082223134027      0.006063317704867588     0.005608000000000001     -9.499449639891512
0.0016752783648520799     0.006099962857269938     0.005608                 -7.9352855351624
0.0016247546148575095     0.006102555285034783     0.005608000000000001     -8.177308133176176
0.0025000000000000005     0.006050000000000001     0.005608000000000002     0.0057268783635774576
0.0025000000000000005     0.006100000000000001     0.005608000000000002     -4.412894169941684E-15
0.0024677362666874134     0.006061755674590462     0.005608000000000002     -0.34065224108105785
0.0024677362666874134     0.006111755674590462     0.005608000000000001     -0.3137358196334724
0.0025000000000000005     0.006150000000000001     0.005608000000000002     -2.986721706471506E-15
0.0024677362666874125     0.006161755674590461     0.005608000000000001     -0.3137358196334708
0.0025000000000000005     0.006200000000000001     0.005608000000000001     -1.5605492430013513E-15
0.0024677362666874134     0.006211755674590461     0.005608000000000001     -0.31373581963346975
0.0025000000000000005     0.00625                  0.005608000000000002     -1.3437677953116992E-16
0.0024677362666874134     0.0062617556745904615    0.005608000000000001     -0.31373581963346786
0.0025000000000000005     0.0063                   0.005608000000000002     1.2917956839390115E-15
0.0024677362666874125     0.006311755674590461     0.005608000000000001     -0.3137358196334663
0.0025000000000000005     0.006350000000000001     0.005608000000000001     2.7179681474091708E-15
0.0024677362666874125     0.006361755674590461     0.005608                 -0.3779091351851676
0.0025                    0.0064                   0.005608000000000001     -0.05676060646048985
0.0024354725333748254     0.006073511349180923     0.005608000000000002     -0.6898947997074929
0.0024354725333748254     0.006123511349180922     0.005608000000000002     -0.6274716392669404
0.0024354725333748254     0.0061735113491809225    0.005608000000000002     -0.6274716392669388
0.0024354725333748254     0.006223511349180923     0.005608000000000002     -0.6274716392669363
0.0024354725333748254     0.006273511349180923     0.005608000000000002     -0.6274716392669357
0.0024354725333748254     0.006323511349180922     0.005608000000000002     -0.6990576639098378
0.0024032088000622382     0.006085267023771384     0.005608000000000001     -1.039137358333905
0.0024032088000622382     0.006135267023771384     0.005608000000000002     -0.9412074589004082
0.0024032088000622382     0.006185267023771384     0.005608000000000002     -0.9412074589004065
0.0024032088000622382     0.006235267023771383     0.005608                 -0.9412074589004062
0.002403208800062238      0.006285267023771383     0.005608                 -1.0202061926345134
0.0023709450667496507     0.006097022698361845     0.005608000000000002     -1.3883799169603286
0.0023709450667496507     0.006147022698361846     0.005608000000000002     -1.2549432785338759
0.0023709450667496507     0.006197022698361845     0.005608000000000001     -1.2549432785338754
0.0023709450667496502     0.0062470226983618446    0.005608                 -1.341354721359191
0.002338681333437063      0.006108778372952307     0.005608000000000002     -1.7376224755867469
0.002338681333437063      0.006158778372952306     0.005608000000000001     -1.5686790981673453
0.002338681333437063      0.006208778372952306     0.005608000000000002     -1.6625032500838646
0.002306417600124476      0.006120534047542768     0.005608000000000001     -2.0868650342131723
0.0023064176001244756     0.006170534047542767     0.005608                 -1.9836517788085306
0.0022741538668118884     0.006132289722133228     0.005608000000000001     -2.575239131248717
0.0015000000000000002     0.006400000000000001     0.005608000000000001     -3.9075865670507937
0.0015178220878367874     0.006357507897862114     0.005608000000000001     -4.456120411786788
0.001547619047619048      0.006400000000000002     0.005608000000000001     -4.031381722368334
0.001565441135455835      0.006357507897862114     0.005608000000000001     -4.554570753947304
0.0015356441756735743     0.006315015795724225     0.005608000000000002     -5.042868669756003
0.001583263223292622      0.006315015795724225     0.005608000000000001     -5.0777597855263155
0.0015534662635103612     0.006272523693586336     0.005608                 -5.629616927725174
0.001601085311129409      0.006272523693586336     0.005608000000000001     -5.600948817105285
0.0015712883513471485     0.006230031591448448     0.005608000000000001     -6.216365185694363
0.0016189073989661962     0.006230031591448449     0.005608000000000001     -6.12413784868425
0.0015891104391839354     0.00618753948931056      0.005608000000000002     -6.803113443663544
0.001636729486802983      0.00618753948931056      0.005608000000000001     -6.647326880263233
0.0016069325270207224     0.006145047387172671     0.005608000000000001     -7.3898617016327215
0.00165455157463977       0.006145047387172671     0.005608                 -7.158056098586303
0.0015952380952380957     0.006400000000000001     0.005608000000000002     -3.9737490783280376
0.0016130601830748824     0.006357507897862112     0.005608000000000001     -4.496938109907015
0.0016308822709116696     0.006315015795724225     0.005608000000000001     -5.020127141485988
0.0016487043587484567     0.006272523693586336     0.005608000000000002     -5.543316173064962
0.0016665264465852438     0.006230031591448448     0.005608000000000002     -6.066505204643932
0.001684348534422031      0.00618753948931056      0.005608000000000002     -6.5186791525281365
0.001642857142857143      0.006400000000000001     0.005608000000000001     -3.9161164342877157
