% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:53
% Dimension:          3
% Nodes:              1951
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Hy)
6.810960895425763E-4      0.0051740473853861685    0.005608000000000001     -0.32831199105596215
6.925800746188137E-4      0.005145039487821808     0.005608000000000001     -0.178313200128702
7.137664856681099E-4      0.00517747902732094      0.005608000000000001     -0.41308699119161785
7.252504707443471E-4      0.005148471129756579     0.005608000000000002     -0.1838820764669958
7.04064059695051E-4       0.005116031590257445     0.005608000000000002     -0.13751118888265967
7.367344558205844E-4      0.005119463232192217     0.005608000000000001     -0.13688286531862587
7.155480447712883E-4      0.005087023692693085     0.005608000000000001     -0.0967091776366206
7.482184408968218E-4      0.005090455334627856     0.005608000000000002     -0.08988365417025942
7.270320298475256E-4      0.005058015795128722     0.005608000000000001     -0.05590716639057668
7.59702425973059E-4       0.005061447437063494     0.005608000000000001     -0.04288444302188812
7.385160149237629E-4      0.005029007897564362     0.005608000000000001     -0.015105155144537447
7.711864110492965E-4      0.0050324395394991325    0.005608000000000001     -0.009657790296970909
7.500000000000002E-4      0.005                    0.005608000000000001     0.017131237401057608
7.464368817936434E-4      0.00518091066925571      0.005608000000000002     -0.3743484331681777
7.579208668698806E-4      0.005151902771691349     0.005608                 -0.18416180939515878
7.694048519461179E-4      0.005122894874126987     0.005608000000000001     -0.13716259824678814
7.808888370223553E-4      0.0050938869765626265    0.005608000000000002     -0.09016338709842378
7.923728220985925E-4      0.005064879078998264     0.005608                 -0.045012436695529116
7.791072779191767E-4      0.005184342311190481     0.005608000000000001     -0.3356098751447325
7.905912629954141E-4      0.00515533441362612      0.005608000000000002     -0.18444154232332188
8.020752480716514E-4      0.005126326516061758     0.005608000000000002     -0.13744233117494817
8.135592331478887E-4      0.005097318618497397     0.005608000000000001     -0.08036708309409393
8.117776740447102E-4      0.005187773953125252     0.005608000000000001     -0.2968713171212851
8.232616591209475E-4      0.005158766055560891     0.005608000000000001     -0.1847212752514875
8.347456441971848E-4      0.005129758157996529     0.005608                 -0.1157217294926523
8.444480701702437E-4      0.005191205595060023     0.005608000000000001     -0.25813275909784217
8.55932055246481E-4       0.005162197697495662     0.005608000000000001     -0.15107637589121242
8.771184662957771E-4      0.005194637236994794     0.005608000000000001     -0.21188761122175415
7.083333333333336E-4      0.005                    0.005608000000000001     0
6.968493482570963E-4      0.0050290078975643625    0.005608000000000002     -0.0346048113437141
