% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 4 2023, 12:53
% Dimension:          3
% Nodes:              953
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        real(emw.Ez)
0.0019354009108757384     0.0012544340293143602    0.010508                 -23.053108664991804
0.001960632284923057      0.0012182566885032373    0.010508                 -83.4963118347483
0.0020059757970162712     0.0012767964423167318    0.010508                 -21.945897629467098
0.0020312071710635897     0.001240619101505609     0.010508                 -37.892317602389625
0.0019858636589703753     0.0011820793476921144    0.010508                 -86.16580443455297
0.0020564385451109076     0.001204441760694486     0.010508000000000002     -40.52454380328084
0.0020110950330176937     0.0011459020068809915    0.010508                 -82.11468340966974
0.0020816699191582265     0.0011682644198833631    0.010508                 -36.0254234189308
0.002036326407065012      0.0011097246660698686    0.010508                 -71.34294876009858
0.002106901293205545      0.0011320870790722402    0.010508                 -24.394956449339603
0.0020615577811123305     0.0010735473252587457    0.010508                 -53.85060048583807
0.002132132667252863      0.0010959097382611173    0.010508000000000002     -5.633142894507657
0.002086789155159649      0.0010373699844476228    0.010508                 -29.63763858688941
0.0021573640413001817     0.0010597323974499947    0.010508                 20.260017245566047
0.0021120205292069674     0.0010011926436365       0.010508                 1.2959369367482907
0.0021825954153475        0.0010235550566388718    0.010508                 58.3498109108011
0.0021372519032542858     9.650153028253771E-4     0.010508                 -13.384849597691053
0.002076550683156804      0.0012991588553191034    0.010508                 24.22152225804294
0.002101782057204122      0.0012629815145079808    0.010508                 19.844386239193106
0.002127013431251441      0.0012268041736968579    0.010508                 25.659580685622345
0.0021522448052987593     0.0011906268328857347    0.010508                 38.6061217172942
0.0021774761793460777     0.001154449492074612     0.010508                 58.68400933420568
0.0022027075533933957     0.0011182721512634892    0.010508                 85.89324353635962
0.0022279389274407146     0.0010820948104523663    0.010508                 132.19756121149126
0.0021471255692973364     0.0013215212683214753    0.010508                 56.87946864907994
0.002172356943344655      0.0012853439275103524    0.010508                 63.91075839066771
0.0021975883173919733     0.0012491665866992295    0.010508                 78.17337348441882
0.0022228196914392917     0.0012129892458881066    0.010508                 99.5673351634106
0.00224805106548661       0.0011768119050769837    0.010508                 128.09264342764396
0.0022732824395339285     0.0011406345642658608    0.010508                 181.12890619849466
0.0022177004554378692     0.0013438836813238469    0.010508                 76.02794154364352
0.0022429318294851877     0.001307706340512724     0.010508                 94.30679885203533
0.002268163203532506      0.001271528999701601     0.010508                 117.0168345931074
0.0022933945775798245     0.0012353516588904782    0.010508                 146.85821691942039
0.002318625951627143      0.0011991743180793553    0.010508                 205.14384587181007
0.002288275341578402      0.0013662460943262185    0.010508                 81.66694094173405
0.0023135067156257205     0.0013300687535150956    0.010508                 111.0325076232951
0.002338738089673039      0.0012938914127039727    0.010508                 142.18996401168843
0.0023639694637203573     0.0012577140718928498    0.010508                 204.24238023143724
0.0023588502277189344     0.00138860850732859      0.010508                 73.7964668433514
0.002384081601766253      0.0013524311665174672    0.010508                 114.08788470444804
0.0024093129758135713     0.0013162538257063443    0.010508                 178.42450927737755
0.0024294251138594677     0.0014109709203309617    0.010508                 52.416519248495305
0.002454656487906786      0.0013747935795198388    0.010508                 127.69023300962951
0.0025                    0.0014333333333333333    0.010508                 -12.016938714396254
0.001901236236607809      0.0012086840128934593    0.010508                 -17.991969292526804
0.0019264676106551274     0.0011725066720823364    0.010508                 -23.662709381305376
0.0018670715623398796     0.0011629339964725584    0.010508                 6.7385293225164276
0.0018923029363871978     0.0011267566556614355    0.010508000000000002     2.8910395257942128
0.0018329068880719498     0.0011171839800516578    0.010508                 23.919647582739202
0.0018581382621192684     0.0010810066392405347    0.010508                 21.96797618588198
0.0017987422138040204     0.001071433963630757     0.010508                 33.55138548814088
0.001823973587851339      0.0010352566228196338    0.010508                 33.5681005989577
0.001764577539536091      0.001025683947209856     0.010508                 35.633743038721235
0.0017898089135834092     9.895066063987331E-4     0.010508000000000002     37.69141276502137
0.0017304128652681616     9.799339307889551E-4     0.010508                 30.166720234481176
0.0017556442393154798     9.437565899778322E-4     0.010508                 34.3379126840739
0.001696248191000232      9.341839143680543E-4     0.010508                 17.150317075419636
0.0017214795650475504     8.980065735569314E-4     0.010508                 16.008941316664277
0.0016620835167323025     8.884338979471534E-4     0.010508                 7.836882455015451
0.0019516989847024459     0.0011363293312712135    0.010508                 -17.350476356499712
0.0019175343104345165     0.0010905793148503126    0.010508                 9.774843926803442
0.0018833696361665866     0.0010448292984294118    0.010508                 29.423351963094092
0.0018492049618986572     9.99079282008511E-4      0.010508                 41.595047752373375
0.0018150402876307278     9.533292655876102E-4     0.010508                 46.28993129464061
0.0017808756133627984     9.075792491667093E-4     0.010508                 19.63668418744419
0.0019769303587497643     0.0011001519904600906    0.010508                 -4.728362667558827
0.0019427656844818349     0.0010544019740391897    0.010508                 22.968528991947778
0.0019086010102139052     0.001008651957618289     0.010508                 43.18860840444222
0.0018744363359459758     9.629019411973882E-4     0.010508                 55.93187556992507
0.0018402716616780462     9.171519247764873E-4     0.010508                 20.016707952697516
0.0020021617327970827     0.0010639746496489677    0.010508                 14.203631685517848
0.001967997058529153      0.001018224633228067     0.010508                 42.47209472122813
0.0019338323842612237     9.724746168071662E-4     0.010508                 63.26374550992659
0.001899667709993294      9.267246003862653E-4     0.010508                 17.149012612421302
0.002027393106844401      0.0010277973088378448    0.010508                 39.44550670273088
0.0019932284325764717     9.820472924169442E-4     0.010508                 68.28554111464427
0.001959063758308542      9.362972759960432E-4     0.010508                 11.033598166619413
0.0020526244808917195     9.916199680267222E-4     0.010508                 70.9972623840788
0.00201845980662379       9.458699516058212E-4     0.010508                 1.6704646152886653
0.002077855854939038      9.554426272155992E-4     0.010508                 -10.9403880415706
0.0024999999999999996     9.666666666666667E-4     0.010507999999999997     188.9158834168998
0.0024999999999999996     0.0010249999999999999    0.010507999999999998     463.2901603370934
0.0024546564879067857     9.664602461865055E-4     0.010507999999999998     165.21392957916106
0.0024546564879067857     0.0010247935795198388    0.010507999999999998     408.2255056552071
0.0024999999999999996     0.0010833333333333333    0.010507999999999997     409.07596010616345
0.0024546564879067857     0.0010831269128531722    0.010507999999999998     366.6404783089564
0.0024999999999999996     0.0011416666666666667    0.010507999999999997     354.407906164971
0.0024546564879067857     0.0011414602461865054    0.010507999999999998     324.60159725244296
0.0024999999999999996     0.0012000000000000001    0.010507999999999998     299.28599851351663
0.0024546564879067857     0.0011997935795198388    0.010507999999999998     282.10886248566794
0.0025                    0.0012583333333333333    0.010508                 243.71023715179933
0.002454656487906786      0.0012581269128531722    0.010508                 239.16227400862945
0.0024999999999999996     0.0013166666666666667    0.010507999999999998     187.68062207981876
0.0024546564879067857     0.0013164602461865054    0.010507999999999998     195.76183182132866
0.0025                    0.001375                 0.010508                 131.1971532975765
0.0024093129758135713     9.662538257063443E-4     0.010507999999999997     141.26533661575627
0.0024093129758135713     0.0010245871590396777    0.010507999999999997     352.4740662250736
0.0024093129758135713     0.0010829204923730109    0.010508                 323.51821176350296
0.0024093129758135713     0.0011412538257063443    0.010508                 294.10850359166903
0.0024093129758135713     0.0011995871590396777    0.010508                 264.24494170957246
0.0024093129758135713     0.001257920492373011     0.010508                 233.92752611721363
0.002363969463720357      9.660474052261832E-4     0.010507999999999997     117.07010452668419
0.002363969463720357      0.0010243807385595164    0.010507999999999998     296.0358420466955
0.002363969463720357      0.0010827140718928498    0.010507999999999998     279.7091604698037
0.002363969463720357      0.0011410474052261832    0.010507999999999998     262.9286251826486
0.0023639694637203573     0.0011993807385595164    0.010508                 245.69423618523183
0.002318625951627143      9.658409847460218E-4     0.010507999999999998     92.62823331194681
0.002318625951627143      0.0010241743180793553    0.010507999999999998     238.91083312007072
0.002318625951627143      0.0010825076514126887    0.010508                 235.21332442785823
0.002318625951627143      0.0011408409847460219    0.010508                 231.06196202538285
0.0022732824395339285     9.656345642658606E-4     0.010508                 67.93972297154244
0.0022732824395339285     0.001023967897599194     0.010508                 181.09903944520008
