% Model:              stripline_filter_simple_decomp_new_mesh.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 18 2023, 17:42
% Dimension:          3
% Nodes:              2539
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        imag(emw.Ez)
0.0025000000000000005     0.0061666666666666675    0.005608000000000002     -52.076229819044194
0.0025000000000000005     0.006205555555555556     0.005608000000000002     -5.963104577998626E-14
0.0024754153711986884     0.0061754210656220655    0.005608000000000002     -224.58305890454486
0.0024754153711986884     0.006214309954510956     0.005608000000000002     -140.41480189434563
0.0025000000000000005     0.006244444444444446     0.005608000000000002     -4.0209318590809634E-14
0.0024754153711986884     0.006253198843399843     0.005608000000000002     -110.70701896678774
0.0025000000000000005     0.0062833333333333335    0.005608000000000002     -2.138476574003655E-14
0.0024754153711986884     0.006292087732288733     0.005608000000000002     -80.99923603923011
0.0025                    0.006322222222222223     0.005608000000000001     -3.1573872276676108E-15
0.002475415371198688      0.006330976621177622     0.005608000000000002     -51.29145311167193
0.0025                    0.006361111111111112     0.005608000000000001     1.4472816946297787E-14
0.002475415371198688      0.0063698655100665105    0.005608000000000001     -28.546925134282496
0.0025                    0.0064                   0.005608000000000001     1.5752923390929216E-14
0.0024508307423973764     0.006184175464577464     0.005608000000000002     -369.48348549635966
0.0024508307423973764     0.006223064353466353     0.005608000000000002     -269.2405075836788
0.0024508307423973764     0.006261953242355242     0.005608000000000002     -209.8249417285634
0.0024508307423973764     0.00630084213124413      0.005608000000000002     -150.40937587344763
0.0024508307423973755     0.006339731020133019     0.005608                 -101.65247545983576
0.002426246113596064      0.006192929863532862     0.005608000000000002     -502.7312827182256
0.002426246113596064      0.006231818752421752     0.005608000000000002     -386.4771170680001
0.002426246113596064      0.00627070764131064      0.005608000000000002     -297.353768285327
0.002426246113596064      0.006309596530199529     0.005608000000000001     -219.3166509766604
0.002401661484794752      0.00620168426248826      0.005608000000000001     -624.3264505701426
0.002401661484794752      0.006240573151377149     0.005608000000000001     -492.1246303473091
0.0024016614847947515     0.0062794620402660374    0.005608                 -381.5394516847556
0.00237707685599344       0.006210438661443659     0.005608000000000001     -734.2689890521107
0.00237707685599344       0.006249327550332548     0.005608000000000001     -588.320877584123
0.002352492227192128      0.006219193060399057     0.005608000000000001     -873.4149739901353
